"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
173,2.363306
174,2.391355
175,2.413111
176,2.4248
177,2.407131
178,2.345649
179,2.276447
180,2.250757
181,2.272569
182,2.284849
183,2.31984
184,2.343771
185,2.363194
186,2.392239
187,2.424294
188,2.460242
189,2.45254
190,2.398068
191,2.353296
192,2.300956
193,2.261061
194,2.244281
195,2.232255
196,2.220811
197,2.221241
198,2.244653
199,2.272605
200,2.305736
201,2.309186
202,2.282946
203,2.257756
204,2.260338
205,2.269729
206,2.286206
207,2.317544
208,2.355916
209,2.386047
210,2.418051
211,2.466634
212,2.496087
213,2.487952
214,2.43628
215,2.361716
216,2.271402
217,2.255514
218,2.269881
219,2.307232
220,2.34817
221,2.387623
222,2.406251
223,2.430503
224,2.469881
225,2.434139
226,2.381125
227,2.340927
228,2.305331
229,2.272748
230,2.287907
231,2.315156
232,2.335356
233,2.356377
234,2.366479
235,2.388205
236,2.408174
237,2.390906
238,2.353552
239,2.274325
240,2.238569
241,2.264021
242,2.196329
243,2.176236
244,2.21568
245,2.283692
246,2.356267
247,2.453951
248,2.52886
249,2.534352
250,2.474226
251,2.399237
252,2.363311
253,2.311956
254,2.30965
255,2.339038
256,2.376855
257,2.395244
258,2.421355
259,2.443902
260,2.450661
261,2.410063
262,2.370861
263,2.281634
264,2.264482
265,2.253808
266,2.281636
267,2.305192
268,2.338912
269,2.374174
270,2.432367
271,2.484023
272,2.492535
273,2.430729
274,2.371541
275,2.324867
276,2.29079
277,2.298552
278,2.29534
279,2.324499
280,2.344916
281,2.36012
282,2.381089
283,2.393887
284,2.390602
285,2.383317
286,2.345405
287,2.278579
288,2.249284
289,2.242588
290,2.244351
291,2.253332
292,2.259873
293,2.267772
294,2.291868
295,2.338755
296,2.35521
297,2.347105
298,2.307372
299,2.27166
300,2.265682
301,2.331957
302,2.39069
303,2.441489
304,2.485483
305,2.508686
306,2.515265
307,2.530711
308,2.469608
309,2.425375
310,2.374913
311,2.310159
312,2.252902
313,2.210861
314,2.23437
315,2.301981
316,2.374077
317,2.4424
318,2.492453
319,2.51275
320,2.481154
321,2.38064
322,2.324481
323,2.330115
324,2.352072
325,2.359409
326,2.384013
327,2.387579
328,2.383514
329,2.391037
330,2.373502
331,2.376602
332,2.363381
333,2.366149
334,2.332556
335,2.276291
336,2.23784
337,2.273457
338,2.255807
339,2.255838
340,2.291229
341,2.356829
342,2.423766
343,2.484688
344,2.504992
345,2.519597
346,2.54179
347,2.496424
348,2.415775
349,2.383064
350,2.371504
351,2.372479
352,2.386656
353,2.409789
354,2.438327
355,2.452175
356,2.454205
357,2.400829
358,2.365714
359,2.363519
360,2.367362
361,2.332283
362,2.339547
363,2.339553
364,2.338001
365,2.341422
366,2.350089
367,2.362154
368,2.373862
369,2.355075
370,2.330507
371,2.269761
372,2.238321
373,2.230247
374,2.180595
375,2.16281
376,2.169935
377,2.222597
378,2.298103
379,2.368188
380,2.416131
381,2.438466
382,2.411191
383,2.330688
384,2.3214
385,2.387895
386,2.442945
387,2.493714
388,2.533425
389,2.570988
390,2.569481
391,2.528922
392,2.444149
393,2.359183
394,2.300241
395,2.252084
396,2.181181
397,2.176212
398,2.179247
399,2.196935
400,2.246804
401,2.334464
402,2.419915
403,2.493676
404,2.556834
405,2.561713
406,2.503072
407,2.390935
408,2.318162
409,2.285444
410,2.291718
411,2.307996
412,2.33491
413,2.356923
414,2.366847
415,2.382972
416,2.361024
417,2.324372
418,2.312231
419,2.282272
420,2.251613
421,2.253857
422,2.224709
423,2.216101
424,2.234085
425,2.273257
426,2.329712
427,2.400043
428,2.492943
429,2.530113
430,2.466364
431,2.369726
432,2.331758
433,2.424584
434,2.480542
435,2.519336
436,2.536777
437,2.534827
438,2.522326
439,2.466307
440,2.417036
441,2.412787
442,2.372187
443,2.228652
444,2.20033
