"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Pelagic coastal piscivores"

year\group,"Yellowfin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)","Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders","Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus,
1980,0.0001428275,0.0001068493,0.0001224507,0.0006969362,0.001226177,0.0004185269,8.240304E-05,0.01148513,8.426255E-05,0.001209267,0.000106055,0.0001271808,8.556031E-05,0.001740288,0.001448795,1.786703E-05,0.0002395724,0.0002632472,1.321952E-05,1.385912E-05,0.0001210941,0.0005316332,0.0004201257,0.0001219246,0.009517837,0.01078512,0.01167185,0.0001240633,0.001064689,0.01249073,0.005852793,0.001113506,0.01377359,0.001293238,0.01069985,0.001437889,0.05978776,0.0001168794,0.001699149,0.07067783,0.0394238,0.04566343,0.02376763,3.351696E-05,0.04565087,0.01166284,0.01669666,0.1229915,0.0004268858,0.007287002,0.01022032,0.01009837,0.02654252,0.03064039,0.06314785,0.032908,0.01141754,0.008745004,0.01236717,0.06984457
1981,0.0002970116,0.0001142274,0.0001696325,0.0007914584,0.001577797,0.0004817139,0.0001262918,0.01429233,0.0001069755,0.001412182,0.0001739329,0.0001630462,0.0001273755,0.002050292,0.001825301,1.671063E-05,0.000304701,0.0003504091,1.989204E-05,1.367192E-05,0.0001438353,0.0006069703,0.0004600297,0.0001381268,0.01212326,0.01228737,0.01284563,0.0001439972,0.001200006,0.01272093,0.006077351,0.001354741,0.01375418,0.001557203,0.0116085,0.00137001,0.05053892,0.0001343529,0.001586358,0.07507261,0.05024515,0.05216612,0.02868903,4.119302E-05,0.04430078,0.01200378,0.01498545,0.06904906,0.0003772629,0.005742865,0.009017541,0.007859712,0.02836897,0.02939202,0.03286761,0.03820605,0.01124991,0.009300882,0.01711091,0.08100954
1982,0.0003800411,7.195795E-05,0.0001627992,0.0006455563,0.001372957,0.0003805766,9.295834E-05,0.01492901,6.283543E-05,0.001115131,0.0002060881,0.0001460793,0.0001378592,0.001644739,0.001783236,1.021919E-05,0.0002416835,0.0003539977,1.457542E-05,1.067138E-05,0.0001186476,0.0005159747,0.0003613555,0.0001165701,0.01212089,0.01008317,0.009397,0.0001200553,0.0009015671,0.01184112,0.004855429,0.001161062,0.01111561,0.001383548,0.01018672,0.001112511,0.03643677,0.0001179641,0.001356946,0.08029029,0.03065154,0.06313635,0.0335554,4.836871E-05,0.05250683,0.01120585,0.01468689,0.05728807,0.0003763582,0.005409159,0.008566702,0.007618686,0.02558709,0.0297861,0.04939372,0.04064402,0.01127,0.009001254,0.01627168,0.0958961
1983,0.0004433247,4.385524E-05,0.0001410156,0.0005290849,0.001157242,0.0002983792,7.659321E-05,0.01294452,4.593338E-05,0.00101116,0.0001680605,0.0001261354,0.0001129031,0.001547238,0.001253732,8.036538E-06,0.0001975585,0.0003202806,1.196119E-05,9.852463E-06,0.0001022378,0.000463297,0.0002904752,0.0001003575,0.009351314,0.008481014,0.008843776,0.000100232,0.0007074245,0.01167321,0.004335476,0.000961907,0.01061639,0.001251848,0.009412914,0.001043155,0.04250506,0.0001036397,0.001334858,0.07291496,0.03252871,0.04541527,0.05097112,6.699325E-05,0.05389374,0.01091046,0.01618588,0.1001089,0.0004238725,0.006847141,0.009474286,0.007649672,0.02506176,0.03036593,0.08054659,0.03712343,0.01380974,0.008018897,0.0162662,0.08689034
1984,0.0005670688,3.404402E-05,0.0001487792,0.0005462872,0.001293087,0.0003066632,0.0001104691,0.01675353,6.571683E-05,0.001128125,0.0001620706,0.0001449294,0.0001217793,0.001634346,0.001403301,8.250102E-06,0.000229516,0.0003820034,1.316511E-05,1.116392E-05,0.0001049446,0.0004889914,0.0002954324,0.0001095705,0.01178842,0.008826544,0.009222295,0.000108138,0.0006902982,0.01266473,0.004462899,0.001040239,0.01164017,0.001407623,0.01010785,0.001065817,0.04259621,0.0001092438,0.001324764,0.09211615,0.04006034,0.03841174,0.02577973,7.561618E-05,0.06098264,0.01188637,0.01664181,0.08963568,0.0004013842,0.005537637,0.009086589,0.007760815,0.02534193,0.0297386,0.03304039,0.03971498,0.01149081,0.007822176,0.01670588,0.09779815
1985,0.0006807473,2.526602E-05,0.0001464462,0.0005016424,0.001284415,0.000287975,9.581298E-05,0.016097,6.79806E-05,0.001066379,0.0001699565,0.0001468473,0.000132998,0.001642394,0.001313766,5.625044E-06,0.0002081066,0.0004266221,1.207374E-05,1.211654E-05,9.551988E-05,0.0004579595,0.0002850553,0.0001076919,0.01165326,0.007968375,0.009302274,0.0001028029,0.0005908039,0.01254093,0.004098586,0.001007715,0.01101958,0.001463766,0.009820058,0.0009824099,0.04073433,0.0001072807,0.001216744,0.09364357,0.04330118,0.05650168,0.02294596,4.793682E-05,0.06424598,0.01224593,0.01628702,0.06486794,0.000396715,0.005863766,0.008768707,0.008209173,0.02406521,0.02995477,0.05066429,0.03958346,0.01172658,0.008241675,0.01636261,0.1004414
1986,0.0007387965,1.819394E-05,0.0001354334,0.0004616702,0.001129811,0.0002594902,9.08525E-05,0.01624517,4.883856E-05,0.00092993,0.0001749778,0.0001406041,0.000141164,0.001585871,0.001282336,3.510945E-06,0.0001696363,0.000362586,1.007681E-05,1.156309E-05,9.151746E-05,0.0004209317,0.0002751813,0.0001038695,0.01159589,0.006919064,0.009094132,9.391703E-05,0.0005041971,0.01221245,0.003711208,0.0008805769,0.01035956,0.001464754,0.009370322,0.0008924014,0.03864349,0.0001038657,0.001128833,0.0960812,0.03595604,0.05023135,0.0351903,4.107293E-05,0.07143293,0.01217768,0.01584378,0.05939944,0.0003945159,0.006187792,0.008654554,0.008534,0.02244121,0.03018682,0.05211714,0.0403084,0.01192606,0.008680482,0.01681123,0.1083491
1987,0.0008624433,1.26091E-05,0.0001251734,0.0004663921,0.0009181676,0.0002543091,8.962668E-05,0.01748947,3.456089E-05,0.0009332472,0.0001701162,0.0001479486,0.000140481,0.001671042,0.001272772,2.105788E-06,0.0001602659,0.0002776514,8.941453E-06,1.161326E-05,9.720644E-05,0.0004116569,0.0002641765,0.0001065039,0.01157462,0.006604643,0.009699304,9.197846E-05,0.0004633551,0.01290068,0.003602776,0.0008266856,0.01070779,0.001526532,0.009570115,0.0008672624,0.04224771,0.0001066341,0.001201935,0.1023668,0.02930517,0.04795707,0.03698096,6.478012E-05,0.08024249,0.01263868,0.01714164,0.07532597,0.000383861,0.004855461,0.00826716,0.007466059,0.02061889,0.02933074,0.05111717,0.03559742,0.009452763,0.007930511,0.01284721,0.09287303
1988,0.001185579,1.231451E-05,0.0001285466,0.0004965712,0.000831607,0.0002667464,0.0001044139,0.01749078,4.677851E-05,0.001013626,0.0001760081,0.0001649509,0.0001508431,0.001990223,0.001203466,1.136909E-06,0.0001721811,0.0002422225,1.09591E-05,1.272179E-05,0.0001104455,0.0004334597,0.0002756741,0.0001152181,0.01119565,0.006943536,0.01198126,9.735156E-05,0.0004570228,0.0133219,0.003711202,0.0009366174,0.01131501,0.001637415,0.01001152,0.0008203951,0.04980917,0.0001178806,0.001183996,0.096223,0.03277362,0.04499484,0.03484664,7.394542E-05,0.07824244,0.01304232,0.01714895,0.08724684,0.0003859923,0.004383687,0.008409365,0.005887546,0.02137813,0.02911561,0.0554982,0.03461837,0.01127198,0.007571355,0.01562644,0.0852396
1989,0.0009764176,9.36818E-06,0.0001024063,0.0004155373,0.0005484215,0.0002022481,9.640808E-05,0.01726863,5.266058E-05,0.0007845811,0.0001501551,0.0001373875,0.000136658,0.001460123,0.001201779,4.273226E-07,0.0001408259,0.0001501275,1.048323E-05,1.004345E-05,8.953857E-05,0.0003445244,0.0002195336,9.720197E-05,0.0115012,0.005742162,0.009327958,8.046816E-05,0.0003464192,0.01155781,0.003052516,0.0008101711,0.009381579,0.001314406,0.008415381,0.0006265008,0.03749615,9.929909E-05,0.001002576,0.09907913,0.03114034,0.04102231,0.02570386,5.482708E-05,0.07829947,0.01128662,0.01492853,0.08239808,0.0003709932,0.002988805,0.008240062,0.005878114,0.01784036,0.02810758,0.06219119,0.04092447,0.01224377,0.007509489,0.01685837,0.1141387
