"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:21 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0.02105007,0.02132297,0.02152163,0.01504897,0.01289244,0.09772096,0.009221301,0.001630334,0.03878294,0.02785251,0.02206984,0.001840509,0.004062071,0.0004850849,0.006416399,0.003416157,0.01680265,0.06509619,0.03143714,0.01129055,0.0007578128,0.1588356,0.001362312,0.07343291,0.03472979,0.003054261,0.02018896,0.003285158,0.02978848,0.0001940697,0.05147736,0.001444358,0.007607424,0.01334023,0.003398372,0.02102747,0.04810335,0.08005122,0.01576546,0.01419894,0.09323015,0.1164722,0.03819516,0.02783745,0.02745946,0.1920119,0.2846078,0.1243019,0.1931937,0.007411055,0.06122641,0.1755304,0.02307262,0.1459224,0.01803987,0.04759118,0.6846243,2.691308,5.766026,2.5358,0.6427034,0.176648,0.7953618,0.2967434,0.07906663,1.674287,0.09611756,0.07585993,0.5777935,0.2085427,14.3172,19.03461,17.23489,17.29775,31.53017,138.1993,22.49388,97.27245
1981,0.02109709,0.02153589,0.02125449,0.0152466,0.01277271,0.09910358,0.009383552,0.001630353,0.03908955,0.02760218,0.02371359,0.001701569,0.006613721,0.0004558753,0.005689896,0.003946775,0.02217218,0.06134984,0.03366429,0.01078578,0.000668259,0.1502302,0.001116437,0.07000934,0.03250172,0.002952161,0.02139568,0.003098654,0.03025546,0.0001750728,0.04986596,0.001117232,0.008060554,0.01477788,0.002624406,0.01712722,0.04677001,0.07581934,0.01431077,0.01334269,0.09189136,0.110103,0.03738308,0.0268209,0.02568311,0.1616417,0.2446025,0.1257348,0.1594252,0.007284479,0.06122987,0.1576419,0.01812546,0.1089145,0.01720431,0.03667563,0.5594922,1.884069,6.111674,2.451275,0.6335356,0.1807985,0.5908323,0.2523889,0.05843076,0.710499,0.06954365,0.04845829,0.4160511,0.1334921,12.5953,14.96152,7.261527,16.34167,25.10022,118.9076,25.21464,85.86941
1982,0.02074102,0.02053048,0.02018288,0.01481305,0.01257176,0.09700567,0.009259425,0.001466665,0.03814453,0.02612198,0.02383157,0.001507836,0.008807566,0.000458388,0.00391203,0.004101872,0.02671672,0.05436826,0.03178026,0.009260894,0.0005643609,0.141231,0.0007813884,0.06015958,0.0310335,0.003008368,0.02075987,0.003151309,0.02898656,0.00017291,0.04365565,0.0007462117,0.006948779,0.01615251,0.002477932,0.01449982,0.04179863,0.06998739,0.01222076,0.01222492,0.08248337,0.09814472,0.03431785,0.02427915,0.02099,0.1631774,0.2124818,0.1169474,0.1400916,0.006778508,0.05901137,0.1501466,0.01600489,0.09910946,0.01639006,0.0341001,0.5364751,1.449026,3.794528,3.105606,0.8014044,0.2289221,0.6272064,0.2554541,0.06213208,0.5324274,0.07500163,0.04936036,0.4279926,0.1401683,12.30893,16.40181,11.55858,18.7912,27.26367,125.9973,26.10774,91.27824
1983,0.02074867,0.0202291,0.02019156,0.01473244,0.01250151,0.09700677,0.009196916,0.001258514,0.0375402,0.02494306,0.02494631,0.001427908,0.01106976,0.0004801634,0.00274547,0.004113406,0.03115108,0.05154334,0.03097882,0.008388494,0.0007215232,0.1590286,0.0009123658,0.06445664,0.03149912,0.003263862,0.02090803,0.003530626,0.0304831,0.0001832639,0.0391795,0.0006775472,0.006561296,0.01693153,0.002923314,0.01572474,0.04237448,0.0728447,0.01135892,0.01218574,0.08078343,0.0955534,0.03505298,0.02345694,0.01904424,0.1870768,0.2200643,0.1120943,0.1554023,0.006637657,0.06189358,0.1610272,0.01745355,0.1260081,0.01668338,0.0390542,0.6223485,1.961269,4.88209,2.571168,1.402609,0.3782582,0.8271563,0.2891908,0.07996423,1.206131,0.09922599,0.07388967,0.5559787,0.164191,14.07239,19.56841,22.63096,20.03621,38.80355,128.8495,29.76019,105.0794
1984,0.02102511,0.02078656,0.02037323,0.0151248,0.01252067,0.09859703,0.00919651,0.001102837,0.03732109,0.024188,0.02617832,0.001368211,0.01458709,0.0004989135,0.002004224,0.004058134,0.03615933,0.04979183,0.03233511,0.008065962,0.0007106852,0.1626486,0.0009288217,0.0657536,0.0320076,0.003013751,0.02228026,0.003239434,0.03186288,0.0001630107,0.03538743,0.0006511817,0.007120983,0.01883272,0.002595572,0.01643904,0.04012553,0.07179305,0.01080975,0.01242816,0.08244487,0.09298698,0.0375687,0.02365152,0.01739667,0.1890182,0.2114247,0.1133032,0.1587621,0.006512862,0.06490999,0.1612845,0.01659991,0.1295247,0.01642616,0.03609652,0.6337164,4.045209,5.977907,1.971698,0.6518931,0.3797456,0.7514475,0.2933409,0.07635242,0.8666417,0.08667514,0.05497089,0.492319,0.1546385,13.19649,17.746,8.355432,19.91929,30.12764,118.7004,29.05644,96.01754
1985,0.0208799,0.02026511,0.01953068,0.01500391,0.01245515,0.09735749,0.00900175,0.001024293,0.03619136,0.02231464,0.02567312,0.001271331,0.01704903,0.0005133332,0.001443598,0.00388676,0.04033992,0.04446973,0.03128181,0.007369128,0.0006331797,0.150581,0.0009268694,0.06067025,0.0314636,0.002892175,0.02199793,0.003366847,0.03136102,0.0001522672,0.03180866,0.0004334573,0.006302238,0.02049879,0.002395895,0.017243,0.03573126,0.0654002,0.01013575,0.01189005,0.07817474,0.08167221,0.03719996,0.02189183,0.01448047,0.1822053,0.1888356,0.106863,0.1462402,0.006129246,0.06571131,0.1524699,0.0148868,0.1215256,0.01569287,0.03222042,0.6180193,2.185551,5.697264,3.097783,0.5645176,0.2315332,0.7583019,0.2942431,0.07266683,0.5946108,0.08350921,0.05654024,0.4627605,0.1592823,12.20844,17.41409,12.69879,19.36273,29.86113,121.0778,27.54537,94.35453
1986,0.02072378,0.01962963,0.01870013,0.01481055,0.01240329,0.0954714,0.008730368,0.0009283495,0.03498116,0.01982684,0.02419905,0.001173336,0.01893071,0.0005235288,0.001031124,0.003573652,0.04324123,0.04066982,0.0273484,0.006599212,0.0005899475,0.1454173,0.0006832736,0.05282892,0.03083,0.002873436,0.02095465,0.003503151,0.03063763,0.0001435404,0.02962134,0.0002676044,0.005096952,0.01732827,0.002197159,0.01619294,0.03423582,0.05973858,0.009730139,0.01140027,0.0742163,0.07043553,0.03701587,0.01987191,0.01226881,0.1763477,0.1698411,0.09279451,0.1365902,0.005739388,0.06539831,0.144586,0.01342763,0.1173269,0.01510747,0.02970929,0.6048805,1.819924,4.95609,2.481467,0.9240987,0.1948024,0.8043289,0.2908199,0.07025394,0.5187072,0.08224788,0.05896459,0.4520802,0.1645876,11.28644,17.39314,12.69085,19.49394,29.99417,127.136,28.02024,96.69334
1987,0.02071683,0.01926687,0.01827476,0.01469637,0.01239081,0.0943546,0.008403434,0.0008594489,0.03397731,0.01742139,0.02158485,0.001086456,0.02123038,0.0005302216,0.0006978881,0.00319503,0.04475022,0.03967641,0.02162453,0.006241964,0.0006185272,0.1505893,0.00056657,0.05112823,0.03068931,0.002800586,0.02122772,0.00340633,0.03110413,0.0001288838,0.02833286,0.0001582927,0.004649016,0.01288977,0.002122651,0.01574114,0.03497874,0.05650729,0.00904284,0.01128435,0.07152452,0.06502298,0.03806712,0.01880346,0.01092708,0.1801621,0.1598635,0.08412412,0.1367002,0.005247762,0.06579741,0.1428321,0.01268238,0.1241572,0.01496326,0.03061353,0.6226965,1.246044,3.778104,2.439589,0.8641894,0.318452,0.875818,0.292224,0.07366841,0.6393846,0.07889666,0.04667549,0.4271673,0.1409787,10.15389,16.60079,12.87849,17.08358,24.00686,113.7497,21.43498,82.49308
1988,0.02058247,0.019106,0.01801362,0.01457005,0.01230351,0.09305463,0.008035341,0.0007863324,0.0331306,0.01556702,0.01951381,0.0009979567,0.02398566,0.0005200849,0.0006026843,0.00294076,0.04524603,0.03790886,0.01749282,0.005881576,0.0006688712,0.1533788,0.0007215045,0.04992121,0.0292754,0.002641949,0.02125913,0.003414767,0.03160898,0.0001238446,0.02730346,7.651862E-05,0.004478677,0.01010506,0.002131698,0.01553106,0.03581742,0.05334465,0.008447346,0.01096298,0.07015312,0.06135331,0.03915981,0.01786739,0.009667282,0.1674403,0.1477683,0.0853131,0.1297621,0.004341122,0.06344184,0.1343474,0.01080048,0.1219501,0.01483959,0.02714768,0.5963455,1.772064,3.981872,2.025018,0.7681046,0.3108806,0.8721107,0.2714783,0.06639032,0.7509201,0.07156339,0.03829822,0.3920636,0.09994993,9.470283,14.87531,13.08035,15.02887,25.96877,95.72991,23.12211,77.78811
1989,0.02038875,0.01898876,0.0176814,0.01441645,0.01219294,0.09082065,0.007542737,0.000686897,0.03217847,0.01417826,0.01772291,0.0009155528,0.0263465,0.0005024425,0.0005366509,0.002729022,0.04572488,0.03694792,0.01342686,0.005194038,0.0005989171,0.1448395,0.0007353324,0.04486088,0.02848914,0.002538312,0.02062212,0.003259304,0.02925559,0.0001153149,0.02603404,3.300779E-05,0.004271971,0.007264305,0.00214014,0.01429724,0.03366495,0.04937534,0.007840072,0.01076957,0.06911101,0.05903019,0.03976441,0.01719103,0.008517667,0.1685072,0.1411786,0.08620155,0.1249371,0.003620317,0.05927955,0.1311615,0.009530004,0.119372,0.0145779,0.0266252,0.5859511,2.091269,4.380361,2.13062,0.644064,0.2720682,0.8298131,0.2724372,0.06686559,0.6773216,0.07872779,0.02937304,0.439034,0.1145282,9.110862,16.47447,15.86108,20.25437,31.37897,111.2559,28.50795,96.0275
