"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Other tunas"

timestep\group,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Cobia,"King mackerel (1+yr)","Gag grouper (3+yr)","Red grouper (3+yr)","Yellowedge grouper (3+yr)","Goliath grouper","Oceanic piscivores",
1,0.007971622,0.006029646,0.0004519341,0.01931691,0.0115343,0.03074089,2.679702E-05,0.007701623,0.02561079,0.009126806,0.007541884,0.008785243,0.01583953,0.01719445,0.009299283,0.0009451808,0.0001731741,0.01084535
2,0.007981556,0.006036658,0.0004541997,0.01932129,0.01153522,0.03076993,2.673933E-05,0.007724929,0.02563196,0.009134637,0.00755395,0.008784802,0.01584732,0.01733416,0.009303107,0.0009455642,0.0001734056,0.01086961
3,0.007997691,0.006045876,0.0004566969,0.01932767,0.01154121,0.03080888,2.668466E-05,0.007757043,0.02565461,0.009143379,0.007582389,0.008791579,0.01585557,0.01747534,0.009307162,0.0009459759,0.0001737406,0.01091907
4,0.00801736,0.006055546,0.0004592958,0.01932841,0.01154867,0.03083956,2.662239E-05,0.007797551,0.02566846,0.009147733,0.007624217,0.008806122,0.01585789,0.01761081,0.009307717,0.0009460322,0.0001741654,0.01099019
5,0.008042697,0.006067522,0.0004621381,0.01932957,0.01156238,0.03086355,2.656074E-05,0.007847177,0.02568139,0.009147253,0.007678341,0.008829822,0.01585954,0.01774649,0.009307666,0.00094604,0.0001747128,0.01108401
6,0.008069882,0.006080578,0.0004650793,0.01933056,0.01158048,0.03088008,2.649875E-05,0.007898982,0.02569292,0.009140753,0.007731627,0.008856411,0.01586117,0.01788335,0.009307126,0.0009460247,0.0001752952,0.0111821
7,0.008099678,0.006096242,0.0004681881,0.01933995,0.0116058,0.03090644,2.644806E-05,0.007951396,0.02571484,0.00913361,0.007780219,0.008884006,0.01587065,0.01803037,0.009310587,0.0009464399,0.0001759104,0.01127745
8,0.008127885,0.006112007,0.0004712373,0.0193528,0.01163266,0.0309418,2.640182E-05,0.007998769,0.025741,0.009127256,0.007817803,0.008905907,0.01588447,0.01818372,0.009315963,0.000947061,0.0001764526,0.01135864
9,0.008147712,0.00612382,0.0004738698,0.01935867,0.01165167,0.03097499,2.6346E-05,0.008034145,0.0257581,0.009121039,0.007835372,0.008914608,0.0158949,0.01833465,0.00931862,0.0009474139,0.0001767947,0.01140892
10,0.008161848,0.006133563,0.0004762156,0.01936411,0.01166565,0.03101737,2.628946E-05,0.008060602,0.02577504,0.009120653,0.007837551,0.008913002,0.01590754,0.0184895,0.009321783,0.0009478214,0.0001769955,0.01143364
11,0.008170758,0.006141277,0.0004782848,0.01936913,0.01167441,0.03106909,2.623216E-05,0.008078646,0.02579187,0.009128012,0.007826608,0.008901365,0.01592232,0.018648,0.009325414,0.0009482743,0.0001770593,0.01143589
12,0.00816944,0.006144212,0.0004798382,0.01936598,0.01167177,0.03111673,2.616375E-05,0.008083908,0.02579869,0.009140125,0.007794866,0.008875689,0.01593357,0.01880342,0.009326063,0.000948432,0.0001769157,0.01140249
13,0.007768097,0.005845114,0.0004558285,0.01920362,0.01108565,0.03108841,2.47545E-05,0.007615614,0.02571678,0.009125534,0.007376961,0.008411111,0.01516118,0.01710267,0.009291053,0.0009017425,0.0001647924,0.01082336
14,0.007758924,0.005843911,0.0004537517,0.01920285,0.01106994,0.03116742,2.468748E-05,0.007520843,0.02572581,0.009156849,0.007325815,0.008376375,0.01518483,0.01727448,0.009294728,0.0009000676,0.0001611852,0.01076665
15,0.007747222,0.005840937,0.0004514967,0.01919869,0.01104994,0.03123655,2.461597E-05,0.007421711,0.02573039,0.009189748,0.007269888,0.008336373,0.01520783,0.01744474,0.009297038,0.000898256,0.0001575264,0.01070164
16,0.00773763,0.005838568,0.0004492856,0.01919704,0.0110305,0.03130273,2.454759E-05,0.007322613,0.02573805,0.009223839,0.007217672,0.008296085,0.0152338,0.01761732,0.009300523,0.0008965536,0.0001538965,0.01064092
17,0.007731221,0.00583671,0.0004471356,0.0191957,0.01101113,0.03136244,2.44795E-05,0.00722514,0.0257455,0.009256595,0.007172824,0.0082584,0.01526003,0.01778869,0.009303875,0.0008948302,0.0001503283,0.01058866
18,0.007727377,0.005834834,0.0004450069,0.01919109,0.01098986,0.03140906,2.440742E-05,0.007129977,0.02574788,0.009284777,0.007134835,0.008225574,0.01528313,0.0179549,0.009305323,0.0008929275,0.0001468506,0.01054323
19,0.007727366,0.005834265,0.0004430066,0.01918694,0.01096925,0.03144809,2.433632E-05,0.007039809,0.02575021,0.009309168,0.007105573,0.008200208,0.01530543,0.018119,0.009306642,0.0008910286,0.0001435129,0.01050801
20,0.007727693,0.005833831,0.0004410202,0.01918102,0.01094735,0.03147746,2.426357E-05,0.006951808,0.02574994,0.009328737,0.007077515,0.008178658,0.0153253,0.01827938,0.009307009,0.0008890648,0.000140268,0.01047352
21,0.007728422,0.005834459,0.0004391012,0.01917858,0.01092679,0.03150721,2.419569E-05,0.006865388,0.02575438,0.009346563,0.007047993,0.008159147,0.01534707,0.01844136,0.009309139,0.0008872931,0.0001371043,0.01043732
