"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1990,3.354805,3.693772,3.391569,3.230741,3.371707,3.283549,3.82172,3.530882,3.611387,3.610108,3.299029,3.383457,3.967443,3.633235,3.711027,3.67883,3.769902,3.253296,3.559135,3.668386,3.283636,3.282607,3.27118,3.444168,2.796389,3.316953,3.417535,3.306655,3.239707,3.226891,3.142932,3.717147,3.483253,3.392135,3.252507,3.331089,3.273458,3.012112,3.149616,3.056655,3.003803,3.078195,3.325262,3.179001,3.07415,2.739817,2.659146,3.129149,2.71905,3.169745,2.735174,2.688684,2.727275,2.831662,3.175743,3.095542,2.731379,2.182976,2.199162,2.172252,2.188215,2.154583,2.580888,2.388164,2.717683,2.832234,2.454797,2.055325,2.04527,2.940925,2.009622,2.108811,2.034787,2.041539,1,1,1,1
1991,3.395463,3.720709,3.400854,3.283614,3.391005,3.331291,3.827247,3.554524,3.632769,3.630364,3.334539,3.402506,3.993473,3.656137,3.722243,3.698709,3.801848,3.29689,3.578841,3.667771,3.327838,3.33352,3.309824,3.487787,2.840343,3.347306,3.440267,3.332244,3.270207,3.246895,3.15981,3.706867,3.510253,3.418325,3.259998,3.35768,3.287225,3.037048,3.187799,3.108558,3.069357,3.110736,3.350354,3.231686,3.130945,2.774994,2.716345,3.169586,2.763745,3.19089,2.768003,2.723982,2.724778,2.85914,3.17911,3.116652,2.754267,2.239919,2.255688,2.289257,2.259471,2.207289,2.608749,2.426988,2.75607,2.919249,2.449852,2.055645,2.046658,2.92977,2.01246,2.120194,2.048671,2.04613,1,1,1,1
1992,3.382688,3.730668,3.407941,3.271759,3.369626,3.31786,3.803647,3.539541,3.61394,3.616538,3.321513,3.369701,3.982523,3.640268,3.698031,3.686748,3.802461,3.283798,3.557012,3.635064,3.313493,3.31803,3.288011,3.469194,2.824586,3.326956,3.416456,3.308994,3.249087,3.230602,3.153567,3.653939,3.497641,3.397779,3.266711,3.349451,3.26304,3.022166,3.163761,3.089864,3.075038,3.076846,3.3273,3.223713,3.11963,2.755428,2.711871,3.15544,2.748336,3.183238,2.743694,2.698215,2.697472,2.830927,3.164924,3.117142,2.72869,2.230297,2.225766,2.26992,2.255363,2.184363,2.579976,2.400883,2.73507,2.932871,2.428338,2.050445,2.04302,2.920232,2.011229,2.11427,2.044415,2.044739,1,1,1,1
1993,3.375238,3.724107,3.423686,3.25447,3.382299,3.285109,3.828819,3.521697,3.610795,3.617712,3.308781,3.37651,3.976122,3.64543,3.713278,3.720459,3.761774,3.277041,3.582179,3.657068,3.304645,3.301912,3.282409,3.46459,2.794633,3.326767,3.429682,3.310954,3.247713,3.226604,3.148453,3.659486,3.501168,3.391609,3.255578,3.329097,3.287,3.046628,3.162037,3.066363,3.021614,3.113205,3.343652,3.179755,3.061515,2.749302,2.661616,3.145913,2.732212,3.167277,2.744264,2.710686,2.728006,2.84693,3.168861,3.098956,2.744186,2.212779,2.239339,2.200897,2.216231,2.185287,2.595829,2.403992,2.737801,2.87517,2.452502,2.052457,2.042626,2.952069,2.011033,2.103375,2.040817,2.040704,1,1,1,1
1994,3.424381,3.749326,3.436654,3.313486,3.414984,3.355605,3.858071,3.570817,3.659401,3.666747,3.367327,3.418163,4.007931,3.683078,3.726079,3.759273,3.829398,3.333096,3.606334,3.671884,3.343034,3.351794,3.320009,3.499608,2.860861,3.377092,3.465151,3.342783,3.301023,3.259376,3.173861,3.652489,3.532042,3.437032,3.308064,3.392601,3.322417,3.066158,3.213015,3.142196,3.107119,3.133079,3.378722,3.272124,3.162894,2.782226,2.732559,3.180934,2.775474,3.202641,2.784362,2.730763,2.721478,2.866444,3.193221,3.126488,2.754699,2.239045,2.255881,2.282288,2.266271,2.199095,2.608491,2.430888,2.75317,2.940813,2.453864,2.054461,2.045329,2.941349,2.012786,2.119,2.048852,2.046441,1,1,1,1
1995,3.443205,3.785816,3.480732,3.348355,3.396355,3.377676,3.842551,3.58357,3.660907,3.676526,3.382791,3.397719,4.020455,3.686744,3.709816,3.757761,3.849584,3.353604,3.599748,3.651653,3.356681,3.37448,3.322614,3.511404,2.881216,3.375843,3.461736,3.336466,3.306176,3.260364,3.183243,3.610112,3.552035,3.431824,3.321908,3.405861,3.311499,3.075895,3.227408,3.156574,3.167877,3.120074,3.38396,3.297547,3.193608,2.799535,2.771632,3.201988,2.790721,3.218311,2.788169,2.741972,2.697211,2.878201,3.201191,3.16095,2.767824,2.259864,2.261598,2.323495,2.296987,2.195525,2.601694,2.428892,2.753641,2.99276,2.426473,2.050367,2.043397,2.933427,2.013344,2.123013,2.052,2.048461,1,1,1,1
1996,3.376033,3.746594,3.499301,3.255638,3.375819,3.302501,3.856206,3.536801,3.631108,3.650621,3.335593,3.376212,3.980074,3.657347,3.695262,3.75707,3.807416,3.294309,3.572353,3.638797,3.27943,3.286737,3.249604,3.429966,2.809564,3.339894,3.433483,3.301802,3.26943,3.228275,3.15895,3.589025,3.499061,3.392503,3.327451,3.374929,3.297751,3.053542,3.169209,3.085957,3.064959,3.070691,3.347645,3.23074,3.106091,2.729172,2.683517,3.129513,2.720033,3.181869,2.739049,2.680341,2.705142,2.815873,3.222903,3.121696,2.705887,2.150814,2.147932,2.16367,2.160414,2.122293,2.54979,2.364588,2.677095,2.86423,2.441626,2.051012,2.041988,2.9603,2.008399,2.103454,2.027069,2.039592,1,1,1,1
1997,3.426154,3.744767,3.431216,3.318906,3.401604,3.361917,3.883285,3.567432,3.666947,3.676976,3.377836,3.414344,4.018496,3.691212,3.720995,3.779684,3.827512,3.338301,3.611009,3.667585,3.345188,3.351458,3.321632,3.501048,2.854632,3.374039,3.46925,3.328776,3.295697,3.254004,3.175267,3.595272,3.521101,3.424793,3.315575,3.395715,3.314581,3.073392,3.205539,3.133495,3.124625,3.125735,3.374505,3.276109,3.153477,2.786851,2.739918,3.180863,2.777914,3.195875,2.783318,2.7432,2.738188,2.874254,3.191666,3.125506,2.766199,2.241217,2.26258,2.339251,2.276551,2.206159,2.627965,2.442806,2.767433,2.941329,2.460194,2.055371,2.046004,2.961062,2.013526,2.119818,2.051205,2.047439,1,1,1,1
1998,3.411153,3.756916,3.447709,3.317674,3.381547,3.34988,3.856875,3.553716,3.641584,3.655554,3.359244,3.381202,4.009553,3.668067,3.674579,3.751673,3.822444,3.320517,3.580178,3.639517,3.330326,3.341837,3.299129,3.485236,2.847925,3.342233,3.439585,3.30623,3.271617,3.237476,3.169493,3.55854,3.523295,3.392535,3.292539,3.370918,3.275467,3.062408,3.190258,3.111339,3.137353,3.090598,3.349244,3.257991,3.138753,2.774322,2.737952,3.177621,2.76595,3.197553,2.758918,2.723032,2.700587,2.854999,3.18286,3.139445,2.749606,2.240964,2.25399,2.317997,2.289029,2.183405,2.595869,2.417352,2.744373,2.967457,2.423547,2.048823,2.041812,2.940724,2.012971,2.115947,2.049798,2.046949,1,1,1,1
1999,3.501392,3.871803,3.607961,3.406555,3.430989,3.432604,3.944915,3.648455,3.742314,3.766887,3.452254,3.466663,4.083622,3.760382,3.744049,3.860774,3.934265,3.432559,3.652453,3.702494,3.361813,3.400871,3.31299,3.519672,2.944826,3.441094,3.519056,3.38226,3.396172,3.302605,3.215421,3.612417,3.616886,3.48669,3.417756,3.477929,3.373831,3.137426,3.310095,3.232577,3.255003,3.168666,3.461261,3.374674,3.27537,2.847054,2.831208,3.229899,2.840648,3.264715,2.844803,2.797412,2.739522,2.928844,3.301913,3.210841,2.808913,2.241693,2.201612,2.299978,2.265224,2.147517,2.628081,2.448409,2.761136,3.023078,2.459021,2.059872,2.05082,2.956336,2.012047,2.140427,2.044233,2.049982,1,1,1,1
2000,3.399668,3.754981,3.47492,3.305182,3.341489,3.361275,3.891206,3.579481,3.665986,3.690259,3.374271,3.382105,4.010704,3.680605,3.659246,3.774998,3.895753,3.326629,3.551319,3.630328,3.290861,3.313177,3.269079,3.431978,2.852829,3.34436,3.427132,3.287497,3.295612,3.236131,3.168695,3.532566,3.512038,3.371426,3.390969,3.429542,3.251089,3.020414,3.172896,3.110834,3.177657,3.031518,3.32676,3.298899,3.171743,2.752841,2.760501,3.148106,2.751667,3.206514,2.743698,2.68339,2.704502,2.810152,3.238798,3.154829,2.710115,2.187279,2.116761,2.362576,2.221931,2.113401,2.560113,2.382993,2.698968,2.937305,2.422347,2.052519,2.045477,2.947034,2.009421,2.125475,2.035857,2.046513,1,1,1,1
2001,3.373127,3.727113,3.422933,3.264492,3.320402,3.32174,3.905241,3.543388,3.63221,3.64697,3.335374,3.364133,3.996423,3.647534,3.665527,3.761396,3.808642,3.284763,3.549317,3.626082,3.292085,3.288242,3.273241,3.427955,2.804011,3.308031,3.414956,3.26537,3.229972,3.2137,3.149,3.519954,3.46857,3.342885,3.314819,3.354578,3.234269,3.027988,3.133375,3.049479,3.105139,3.052665,3.305334,3.209234,3.058491,2.745795,2.710721,3.139055,2.729429,3.167249,2.724237,2.698542,2.747999,2.821306,3.17306,3.11109,2.733719,2.199433,2.182768,2.347422,2.217972,2.132385,2.592956,2.392409,2.7267,2.887682,2.442031,2.054692,2.046117,2.961251,2.009677,2.116976,2.03638,2.043272,1,1,1,1
2002,3.399653,3.738053,3.419915,3.302838,3.328401,3.343728,3.909529,3.559283,3.643659,3.65554,3.351705,3.372662,4.015247,3.658578,3.67162,3.7714,3.815081,3.306715,3.560967,3.630559,3.309288,3.307592,3.288487,3.447962,2.833239,3.319264,3.426755,3.28213,3.243477,3.227957,3.158896,3.517035,3.492023,3.352591,3.298856,3.355772,3.237488,3.04952,3.15993,3.073535,3.135894,3.08481,3.3243,3.218657,3.071876,2.778286,2.741671,3.163445,2.764649,3.177655,2.747885,2.733336,2.742887,2.854059,3.175252,3.12853,2.764385,2.228158,2.241336,2.351225,2.291503,2.128446,2.619367,2.425452,2.763459,2.948295,2.440251,2.054898,2.046967,2.95678,2.012357,2.124837,2.049333,2.047076,1,1,1,1
2003,3.41244,3.783331,3.47545,3.32023,3.319153,3.347712,3.892224,3.57005,3.644654,3.661394,3.355322,3.362782,4.021214,3.659577,3.664442,3.768532,3.837547,3.318559,3.557976,3.622855,3.300974,3.309911,3.268671,3.446705,2.849155,3.31927,3.423105,3.285012,3.256676,3.232,3.163745,3.506557,3.518529,3.347327,3.308495,3.366291,3.235006,3.054104,3.1747,3.08885,3.169601,3.076764,3.334066,3.233112,3.085695,2.781686,2.762066,3.167298,2.773201,3.191099,2.748829,2.725671,2.713952,2.847761,3.189322,3.152428,2.757059,2.243698,2.210387,2.321088,2.271213,2.091845,2.596338,2.40629,2.745631,2.980879,2.422193,2.052892,2.046233,2.944059,2.01103,2.127805,2.044891,2.047391,1,1,1,1
2004,3.380955,3.765526,3.481362,3.26967,3.313883,3.30675,3.898934,3.547287,3.627913,3.64566,3.332086,3.36253,3.999959,3.649338,3.673831,3.770197,3.811621,3.29071,3.560128,3.627444,3.275751,3.284541,3.250727,3.417658,2.816597,3.308789,3.422258,3.281073,3.240735,3.223683,3.152989,3.510062,3.487384,3.343817,3.315541,3.354968,3.245717,3.052166,3.15389,3.055834,3.107959,3.077619,3.323355,3.191347,3.019739,2.755501,2.720934,3.138001,2.742708,3.170806,2.735187,2.710594,2.730066,2.828268,3.193808,3.126535,2.740624,2.190041,2.14324,2.244061,2.201452,2.106797,2.586651,2.383346,2.72316,2.913184,2.43741,2.054874,2.046609,2.9564,2.008964,2.118076,2.03425,2.042164,1,1,1,1
2005,3.501539,3.850879,3.576294,3.418253,3.36987,3.444303,3.951745,3.6724,3.74435,3.758234,3.451285,3.475412,4.083241,3.745889,3.731899,3.853022,3.948628,3.426035,3.635808,3.690259,3.367828,3.411994,3.335724,3.519844,2.958225,3.431009,3.516793,3.374951,3.390791,3.309869,3.205394,3.561908,3.589667,3.431602,3.424921,3.485871,3.333253,3.113374,3.292142,3.22358,3.289627,3.171387,3.437622,3.362486,3.22138,2.859245,2.858434,3.2301,2.852808,3.25139,2.844967,2.793124,2.75138,2.922764,3.300021,3.216444,2.818243,2.242755,2.173276,2.44848,2.274137,2.136057,2.63921,2.445999,2.782284,3.026611,2.454362,2.065974,2.057838,2.935797,2.011121,2.157368,2.044386,2.050731,1,1,1,1
2006,3.406341,3.765518,3.458216,3.322461,3.287967,3.372768,3.885579,3.603635,3.669287,3.680497,3.376488,3.393237,4.017939,3.665194,3.652105,3.762752,3.9153,3.321925,3.543197,3.626862,3.301222,3.312863,3.290705,3.444128,2.865489,3.336106,3.43158,3.287113,3.298821,3.246351,3.16005,3.494575,3.502475,3.311086,3.387265,3.420506,3.213563,3.008043,3.167444,3.099918,3.206,3.030717,3.312829,3.280608,3.116424,2.772454,2.801808,3.152991,2.769663,3.201897,2.750628,2.696113,2.707147,2.817649,3.194435,3.153929,2.733183,2.202576,2.143777,2.406497,2.241289,2.085079,2.573882,2.380202,2.731936,2.966259,2.41168,2.058134,2.052212,2.910289,2.008692,2.140338,2.037573,2.046578,1,1,1,1
2007,3.434882,3.799146,3.508369,3.32007,3.291864,3.375293,3.921289,3.623783,3.699112,3.704238,3.395261,3.428575,4.049461,3.695351,3.716258,3.813249,3.895211,3.347302,3.59411,3.66577,3.309913,3.312594,3.303622,3.460928,2.873947,3.372697,3.480626,3.318725,3.312186,3.271747,3.169123,3.532228,3.506122,3.359587,3.39012,3.417169,3.275196,3.062717,3.206794,3.121317,3.179974,3.105744,3.369544,3.269718,3.085701,2.809016,2.818862,3.168146,2.80221,3.199665,2.789137,2.765558,2.782032,2.872123,3.222253,3.144867,2.792905,2.209999,2.183691,2.307944,2.235952,2.087685,2.637532,2.417518,2.77804,2.945423,2.461928,2.069046,2.060033,2.955591,2.009154,2.146662,2.037862,2.0447,1,1,1,1
2008,3.37445,3.696711,3.375069,3.262777,3.270797,3.325922,3.873111,3.563473,3.643488,3.642012,3.346313,3.383709,4.007865,3.641129,3.679576,3.758978,3.837614,3.272021,3.550709,3.631363,3.283378,3.270805,3.292839,3.43246,2.823842,3.310483,3.443176,3.276604,3.244094,3.235046,3.145522,3.495241,3.439265,3.302258,3.327917,3.357821,3.203543,3.017923,3.138472,3.043322,3.105808,3.052378,3.296093,3.193368,2.981237,2.769122,2.778715,3.134912,2.744087,3.166727,2.741759,2.722718,2.756495,2.840148,3.162182,3.107194,2.76322,2.191417,2.178875,2.347443,2.239262,2.082442,2.614102,2.403585,2.759522,2.879264,2.447975,2.063007,2.054705,2.954404,2.009768,2.134344,2.040396,2.045394,1,1,1,1
2009,3.375435,3.719784,3.386507,3.272817,3.254111,3.328991,3.830944,3.555279,3.62348,3.620653,3.336941,3.356634,4.004283,3.618987,3.657513,3.752904,3.824824,3.268787,3.530314,3.605067,3.292711,3.278463,3.285907,3.449016,2.825869,3.29285,3.426146,3.263358,3.235817,3.226231,3.142672,3.468048,3.448708,3.278038,3.311903,3.346857,3.168187,3.013144,3.129071,3.037049,3.123516,3.040553,3.284714,3.18627,2.975245,2.766071,2.791366,3.142892,2.747469,3.168297,2.729069,2.709444,2.717116,2.828982,3.148386,3.115823,2.751658,2.224032,2.2038,2.380795,2.252463,2.075577,2.59485,2.38901,2.756315,2.93772,2.417658,2.057635,2.051293,2.936338,2.009513,2.13258,2.040429,2.045018,1,1,1,1
2010,3.488436,3.883238,3.616615,3.395719,3.298406,3.420344,3.875628,3.66303,3.721849,3.726307,3.429547,3.447194,4.087931,3.718956,3.725887,3.873529,3.928021,3.402382,3.616501,3.662349,3.334313,3.371493,3.301643,3.522585,2.952505,3.409476,3.500433,3.362664,3.38206,3.313984,3.194373,3.531204,3.588439,3.37036,3.429827,3.462905,3.272936,3.102404,3.283816,3.196838,3.27154,3.134149,3.433168,3.326031,3.165595,2.864063,2.888723,3.211921,2.858149,3.24988,2.83133,2.798328,2.738385,2.921453,3.288123,3.225088,2.830663,2.22948,2.154294,2.3263,2.271112,2.07997,2.636717,2.426931,2.79439,3.044711,2.440917,2.070111,2.063551,2.933433,2.009652,2.16734,2.041575,2.048809,1,1,1,1
2011,3.395201,3.782278,3.505008,3.284269,3.245615,3.352328,3.838516,3.598066,3.66721,3.670699,3.37837,3.407669,4.031375,3.672789,3.693615,3.809274,3.907414,3.307833,3.559372,3.627695,3.272061,3.288354,3.276568,3.440786,2.888334,3.354623,3.437151,3.313063,3.336034,3.27864,3.163688,3.496065,3.489287,3.298734,3.408022,3.439357,3.19962,3.018568,3.193334,3.117965,3.17708,3.029768,3.335936,3.286383,3.101774,2.79231,2.856427,3.134709,2.78559,3.21205,2.772654,2.726634,2.723575,2.837601,3.253448,3.160061,2.76012,2.156958,2.072119,2.332503,2.18341,2.059092,2.587961,2.374774,2.749443,2.941669,2.431382,2.070671,2.064132,2.939939,2.006684,2.160062,2.02828,2.045658,1,1,1,1
2012,3.524961,3.899287,3.647485,3.423841,3.271466,3.503777,3.967228,3.746847,3.808908,3.799436,3.504767,3.541331,4.136278,3.781728,3.801447,3.917276,4.046369,3.45072,3.657412,3.729818,3.377255,3.411902,3.376499,3.558535,3.011642,3.501281,3.545816,3.412387,3.490015,3.388815,3.213395,3.58127,3.596251,3.366954,3.550208,3.584172,3.306881,3.082123,3.318595,3.283526,3.333162,3.14331,3.47583,3.454353,3.291692,2.889458,2.933644,3.218329,2.886693,3.293669,2.874886,2.812425,2.78852,2.935551,3.402298,3.245112,2.849101,2.175906,2.101548,2.440375,2.200888,2.083033,2.670457,2.452506,2.826448,3.047945,2.485288,2.103366,2.09369,2.960464,2.006765,2.221931,2.028478,2.047745,1,1,1,1
2013,3.375054,3.700711,3.38261,3.271596,3.203923,3.366676,3.858222,3.605743,3.66887,3.652337,3.373149,3.408419,4.030414,3.647978,3.704866,3.769961,3.891929,3.278571,3.541189,3.62601,3.284569,3.263068,3.299667,3.431009,2.868268,3.344777,3.411932,3.281506,3.301128,3.277087,3.149848,3.477638,3.433248,3.229876,3.383852,3.410012,3.148314,2.986654,3.15346,3.079323,3.157468,3.02643,3.301054,3.270803,3.044128,2.788825,2.8681,3.137607,2.761244,3.195474,2.754018,2.734925,2.760758,2.850525,3.182354,3.121262,2.778521,2.168237,2.140882,2.370656,2.203312,2.053864,2.609112,2.391881,2.772019,2.867951,2.446238,2.078933,2.071802,2.960981,2.007543,2.172231,2.033295,2.047449,1,1,1,1
2014,3.40773,3.752055,3.425275,3.288417,3.208402,3.377907,3.860413,3.621361,3.683511,3.661962,3.389239,3.420254,4.045974,3.656425,3.704076,3.778764,3.891284,3.303962,3.552667,3.637571,3.279401,3.255421,3.273962,3.440762,2.886883,3.360426,3.417011,3.299186,3.319308,3.293825,3.154796,3.485748,3.462804,3.238338,3.405969,3.436767,3.161988,3.001438,3.172006,3.107537,3.184497,3.042562,3.330626,3.280083,3.067893,2.807625,2.876013,3.14447,2.784128,3.208434,2.765162,2.744481,2.757619,2.861775,3.171932,3.131964,2.791821,2.175211,2.140397,2.325977,2.203105,2.033769,2.616338,2.388251,2.79069,2.933031,2.4452,2.07995,2.072982,2.946156,2.006736,2.175824,2.031417,2.04464,1,1,1,1
