"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Oceanic planktivores"

timestep\group,"Oceanic planktivores",Cephalopod,"Pink shrimp","Brown shrimp","White shrimp","Mobile epifauna",Zooplankton,Infauna,
1,0.0002967811,0.09941837,0.002082231,0.000352359,0.005136935,0.1829357,0.4691963,0.1690423
2,0.0002662929,0.09416671,0.001981717,0.0003470552,0.004869501,0.1701685,0.506004,0.158037
3,0.0002180069,0.08495495,0.001775342,0.000328345,0.004366696,0.1477852,0.5675995,0.1407465
4,0.000201171,0.09120338,0.001738646,0.0003293815,0.004248104,0.138723,0.5863405,0.1296246
5,0.0002058657,0.110407,0.001826024,0.0003461803,0.004422175,0.1394399,0.5704165,0.1249791
6,0.0002352567,0.1426154,0.002043127,0.0003756613,0.004885469,0.1506367,0.5182694,0.1267915
7,0.0002834036,0.1823796,0.00234115,0.0004125595,0.005541208,0.1688183,0.4421154,0.1332893
8,0.0003354026,0.2155671,0.002619304,0.0004444671,0.006173657,0.1878304,0.3681994,0.1420933
9,0.0003947889,0.2398389,0.002876012,0.0004643709,0.00674089,0.2083945,0.2986932,0.1516661
10,0.0004580741,0.2552083,0.003105564,0.0004788259,0.007265565,0.230304,0.2327542,0.1637224
11,0.0005073945,0.2544713,0.003245254,0.0004862304,0.007626622,0.249424,0.1846569,0.1796006
12,0.0005810515,0.2577124,0.003403216,0.0004755518,0.00794079,0.2726522,0.127542,0.1897165
13,0.0005944634,0.2332648,0.00327099,0.0004452819,0.007737067,0.2907808,0.09689545,0.2131388
14,0.000583478,0.2026957,0.003130001,0.0004261794,0.007532628,0.2969351,0.09017234,0.2440713
15,0.0005593941,0.1733655,0.003005434,0.0004145971,0.007351503,0.3012895,0.08892323,0.2735784
16,0.0004926242,0.1381395,0.002828604,0.0004128567,0.007054786,0.2961517,0.1132226,0.3052327
17,0.0003919897,0.1015378,0.002570019,0.0004076331,0.006490127,0.2738329,0.1871897,0.3167781
18,0.0003009499,0.07423837,0.002261339,0.0003781468,0.005664498,0.2380944,0.3077396,0.2850199
19,0.000243792,0.05959389,0.002037309,0.0003463582,0.005003724,0.208746,0.4093882,0.2442801
20,0.0002301963,0.05702645,0.002012334,0.0003332785,0.004811275,0.2006258,0.4480988,0.2203421
21,0.0002420733,0.0609898,0.002109833,0.0003331111,0.004917269,0.206609,0.444732,0.2100867
22,0.0002499195,0.06375343,0.00215962,0.0003306047,0.004963577,0.2107658,0.4409322,0.2044349
23,0.0002666786,0.06755176,0.00223713,0.0003281131,0.005075025,0.2202918,0.4219544,0.2045476
24,0.0002595079,0.06527949,0.002170638,0.0003170537,0.004930134,0.2175354,0.4298864,0.2033842
25,0.0002204714,0.05347979,0.00180982,0.000263858,0.004153117,0.2156782,0.4329956,0.2150599
26,0.0002068787,0.04892963,0.001710768,0.0002532724,0.003969115,0.2077568,0.4457625,0.2196927
27,0.0001913995,0.04474612,0.001622883,0.0002457231,0.003794124,0.1981187,0.4662419,0.2188206
28,0.0001878173,0.04374754,0.001617395,0.0002461823,0.003774115,0.1962624,0.4712217,0.2182612
29,0.0001810446,0.04240815,0.001598573,0.0002462054,0.003723433,0.1918086,0.483209,0.2148748
30,0.0001845949,0.0434601,0.001642819,0.0002512268,0.003793767,0.1944852,0.4788727,0.2145487
31,0.0001992382,0.04680332,0.001748147,0.0002602852,0.003984075,0.2047705,0.4564769,0.2183296
32,0.0002188055,0.05072016,0.001867121,0.000268544,0.004202408,0.2181364,0.4262663,0.2243476
33,0.0002462438,0.05531305,0.002002797,0.0002735124,0.004442507,0.2359123,0.3856646,0.2325408
34,0.0002723733,0.05852878,0.002099708,0.0002724976,0.004610242,0.2523664,0.3469659,0.2415677
35,0.0002647077,0.0543045,0.002004438,0.0002576666,0.004424647,0.24901,0.3487336,0.2491989
36,0.0002376179,0.04708767,0.001835063,0.0002422814,0.00411713,0.2341601,0.3761502,0.2528651
37,0.000206426,0.04187775,0.001766299,0.0002557045,0.004015296,0.1967737,0.4703761,0.2214335
38,0.0001652056,0.03599854,0.001554063,0.0002426032,0.003549743,0.1678032,0.550422,0.1898134
39,0.0001370976,0.03396233,0.001408181,0.0002350595,0.003222115,0.1447802,0.6134846,0.1616309
40,0.0001220604,0.03637031,0.001340623,0.000235438,0.003062386,0.1296487,0.6533274,0.1403347
41,0.0001184269,0.04448421,0.001352591,0.0002451807,0.003077717,0.1223958,0.6685318,0.1265607
42,0.0001342663,0.06354108,0.00151269,0.0002721808,0.003407487,0.1290258,0.6415849,0.1241485
43,0.0001678646,0.09325232,0.001784931,0.0003075928,0.003958786,0.1461208,0.5812124,0.1287921
44,0.0002219474,0.1337857,0.002167039,0.0003522657,0.004744609,0.1736181,0.4872359,0.1398419
45,0.0002857651,0.1728204,0.002535196,0.0003855793,0.005493703,0.2035876,0.3884028,0.1516534
46,0.0003340437,0.1924238,0.002734792,0.0003964434,0.005918546,0.2253228,0.3209296,0.1634967
47,0.0003329966,0.1786185,0.002666651,0.0003903621,0.005864258,0.2296103,0.3110754,0.1818398
48,0.0003292316,0.1646275,0.002658217,0.0004010521,0.005963107,0.2369957,0.2947481,0.2042015
49,0.0002938874,0.1354443,0.002370302,0.0003539456,0.005420309,0.2475725,0.2819965,0.2333253
50,0.0002770913,0.1184292,0.002302275,0.0003457504,0.005347489,0.2471388,0.2852177,0.2519228
51,0.0002551932,0.1019065,0.00222433,0.0003367728,0.005207644,0.2425384,0.3029415,0.2616487
52,0.0002305252,0.08705974,0.002133625,0.0003258892,0.005000603,0.2334124,0.3354422,0.2607935
53,0.000211624,0.07659872,0.002067331,0.0003152711,0.004814659,0.2246402,0.368882,0.2526832
54,0.0002065531,0.07225373,0.002073735,0.000308965,0.004766697,0.222932,0.3843886,0.2447575
55,0.0002181573,0.07359201,0.002167579,0.000306756,0.004891216,0.2314646,0.3733378,0.2416171
56,0.0002437966,0.07850952,0.002318466,0.0003047913,0.005127609,0.2485047,0.340349,0.243146
57,0.0002659322,0.08103546,0.002410494,0.0002974957,0.005269274,0.2632997,0.3098497,0.2476252
58,0.0002696336,0.07715792,0.002365057,0.0002802086,0.005156055,0.2671019,0.3009637,0.2540371
59,0.0002615078,0.07050232,0.002264724,0.00026442,0.004969646,0.2652324,0.3026291,0.2624631
60,0.0002382957,0.06115174,0.002097546,0.0002486517,0.004661736,0.2534961,0.3275269,0.2659925
61,0.0002208672,0.0550631,0.002022828,0.0002572687,0.004524902,0.2370009,0.3693388,0.2562256
62,0.0001830195,0.04536032,0.001789671,0.0002480799,0.004040704,0.2102446,0.4390275,0.2362476
63,0.0001560175,0.0394516,0.001619213,0.0002409175,0.003665584,0.1875158,0.5009012,0.2129865
64,0.0001442808,0.03813049,0.001555996,0.0002425411,0.00350926,0.1755262,0.5361632,0.1958112
65,0.0001473885,0.04107203,0.001602369,0.0002544417,0.003582098,0.1757379,0.5400724,0.1882575
66,0.000165314,0.04792479,0.001752417,0.0002751476,0.003865886,0.1884107,0.5124539,0.190472
67,0.0001949283,0.05725111,0.001967471,0.0002994319,0.004279729,0.2104134,0.4617555,0.1995648
68,0.0002282128,0.06604035,0.002174938,0.0003194215,0.004683876,0.235416,0.40345,0.2120244
69,0.0002546365,0.07095774,0.002301155,0.0003279403,0.004934659,0.2562775,0.3538637,0.2255501
70,0.0002568638,0.06835742,0.002269783,0.0003238252,0.004908485,0.2631596,0.3324202,0.2405104
71,0.0002329381,0.0596209,0.002111302,0.0003140635,0.00466191,0.254024,0.3446517,0.2533798
72,0.0002222059,0.05504467,0.002054946,0.0003129696,0.004582682,0.2526627,0.3462324,0.2605006
73,0.000199007,0.04852347,0.001938066,0.0003047592,0.004357039,0.2388559,0.3788841,0.2565534
74,0.0001796979,0.04354395,0.001835462,0.0002946945,0.004129046,0.2259606,0.4130564,0.2470481
