"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of King mackerel (1+yr)"

year\group,"Yellowfin tuna","Bluefin tuna","Other tunas","Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)","Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Goliath grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics",Sardine-herring-scad,"Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Mobile epifauna",Zooplankton,Infauna,Seagrass,Detritus,
1980,0.0001918709,9.565275E-06,0.0001654496,0.001116628,0.0002245575,0.0001986426,0.0001255921,3.99218E-06,0.0001446433,2.116745E-05,0.000252664,0.0001707291,0.0003250319,3.552644E-06,0.0001551024,0.0002168774,0.0002265643,0.0001001658,0.001333785,0.0001021044,0.0002600375,0.0005371409,0.002247015,0.001869767,0.0006761533,0.001650688,0.01278156,0.007634737,0.02399871,6.668998E-05,0.001663091,0.002044128,0.001675278,0.02849471,0.1096117,0.06611282,0.07588141,0.053393,0.06375254,0.07041762,0.003651116,0.03409106,0.1840796,0.01073415,0.009601108,0.01347133,0.01279816,0.03877648,0.05535321,0.02278976,0.0129805,0.07181602
1981,0.000449413,1.152283E-05,0.000188531,0.001350172,0.0003074021,0.0002432456,0.0002043305,5.372659E-06,0.0001800619,3.679457E-05,0.0003447347,0.0002695406,0.0004261841,3.544139E-06,0.0002194617,0.0003473102,0.0002379296,0.000126753,0.001622009,0.0001190149,0.0003135679,0.0006785195,0.00272603,0.002345647,0.0008353605,0.001982689,0.01385669,0.008448485,0.02555172,8.398078E-05,0.002131951,0.002361188,0.001702089,0.02755289,0.1113975,0.0923272,0.09492308,0.07070543,0.08591249,0.0699324,0.003998131,0.03259053,0.1036199,0.01007779,0.008034269,0.01263126,0.01056753,0.04073581,0.0300571,0.02803475,0.01466582,0.08252482
1982,0.0006214552,1.065249E-05,0.000118188,0.001096865,0.0002666777,0.0001914707,0.0001497949,3.131954E-06,0.0001416212,4.413941E-05,0.00030789,0.0002934038,0.0003754054,2.154218E-06,0.0002211512,0.0002540792,0.0001850304,0.0001041583,0.001373741,9.310554E-05,0.0002636032,0.0005587094,0.002228481,0.00197578,0.0006937895,0.00148308,0.01285068,0.006722295,0.0205637,7.174152E-05,0.001887806,0.002064074,0.001376567,0.02295399,0.08852112,0.06251436,0.1272113,0.09147087,0.1115673,0.07555504,0.003719083,0.03182234,0.07040649,0.01004757,0.007564865,0.01198301,0.0102141,0.04562249,0.04571527,0.02976823,0.01411074,0.08063729
1983,0.0006691941,8.667516E-06,6.506124E-05,0.0008083972,0.0002020677,0.0001350663,0.0001110339,2.062008E-06,0.0001150339,3.257183E-05,0.0002389804,0.0002168936,0.0003035816,1.522537E-06,0.0001799378,0.0001882103,0.0001529816,8.062099E-05,0.001106773,6.731577E-05,0.0002040259,0.0004248153,0.00168481,0.001566359,0.0005210081,0.001046749,0.01136226,0.005384423,0.01758557,5.459096E-05,0.001534072,0.001712081,0.001156415,0.02236503,0.08767241,0.05375448,0.07422052,0.1122354,0.1246165,0.06882753,0.00325127,0.03135946,0.1190263,0.010142,0.008585333,0.01188843,0.009199544,0.03775885,0.06758074,0.02464358,0.01141079,0.07253863
1984,0.0009223307,1.02147E-05,5.315103E-05,0.000883743,0.0002393068,0.0001469146,0.0001700077,3.117487E-06,0.0001364039,3.298515E-05,0.0002911281,0.0002472267,0.0003630915,1.655325E-06,0.0002275608,0.0002186803,0.0001844022,8.770241E-05,0.001239635,7.24677E-05,0.0002360222,0.0004918833,0.001857202,0.00190609,0.0005952198,0.001080697,0.01309264,0.005881631,0.02050353,6.06857E-05,0.001830029,0.001950591,0.001255415,0.02636443,0.09236819,0.07755637,0.07322913,0.06661097,0.1649923,0.07917929,0.003758329,0.03433533,0.09969694,0.01019827,0.007358156,0.01209275,0.009911137,0.04317774,0.02907865,0.02769111,0.01168814,0.07443935
1985,0.001232773,1.140737E-05,4.179193E-05,0.0008585227,0.0002512966,0.0001459276,0.0001555709,3.399662E-06,0.0001363964,3.701177E-05,0.0003117665,0.0002873987,0.0003880811,1.194362E-06,0.0002684978,0.000211803,0.0002115308,8.44619E-05,0.001228064,7.397828E-05,0.000245305,0.0005069191,0.001773848,0.002049951,0.0005984143,0.0009788472,0.01370907,0.005714979,0.02053113,6.207351E-05,0.002011839,0.002004249,0.001224191,0.02690772,0.1020644,0.084688,0.1090348,0.06001845,0.1062566,0.08319656,0.004094116,0.03554126,0.07512987,0.01066519,0.008257624,0.01235377,0.01108375,0.04405267,0.04719359,0.0292299,0.01303723,0.07984278
1986,0.001409666,1.188661E-05,3.064222E-05,0.000803496,0.0002248886,0.0001337414,0.0001503669,2.481956E-06,0.0001210101,3.910934E-05,0.0003035099,0.0003116154,0.0003871707,7.588275E-07,0.0002323274,0.0001782774,0.0002053523,8.226821E-05,0.001147989,7.262086E-05,0.0002405677,0.0004922819,0.001566944,0.002084932,0.000556005,0.0008497837,0.01357427,0.00526375,0.01962915,5.945898E-05,0.002046819,0.001944766,0.001131137,0.02657854,0.1030939,0.07075804,0.09822592,0.09223069,0.09178006,0.08944195,0.004139752,0.03515995,0.06716143,0.01079004,0.008871223,0.01240595,0.0117155,0.0447554,0.04942865,0.03027695,0.0139371,0.08395997
1987,0.001577624,1.183878E-05,2.012707E-05,0.0007687946,0.0001732619,0.0001241373,0.0001392004,1.639434E-06,0.0001149329,3.59664E-05,0.0003025131,0.0002940697,0.0003866146,4.321647E-07,0.0001684486,0.0001485117,0.0001952576,8.277595E-05,0.001063444,6.606456E-05,0.0002336843,0.0004649526,0.001416301,0.002108015,0.000515788,0.0007397509,0.01358135,0.004839223,0.01921174,5.321528E-05,0.002020909,0.001881502,0.001041071,0.02751844,0.1050294,0.05433193,0.08751611,0.09199104,0.1343534,0.09418019,0.004070375,0.03601493,0.08043355,0.00994883,0.006613026,0.01123377,0.009721999,0.04081572,0.04625895,0.02541049,0.01218513,0.06858961
1988,0.002205168,1.262677E-05,1.91763E-05,0.0007995768,0.0001530879,0.0001272017,0.0001582917,2.158902E-06,0.0001219692,3.640752E-05,0.0003296128,0.0003084396,0.0004274125,2.267693E-07,0.0001433192,0.0001790867,0.0002087172,9.187836E-05,0.001093195,6.731893E-05,0.000246953,0.0004973746,0.001453846,0.002362874,0.0005331744,0.0007120406,0.01368701,0.004862912,0.01980517,4.773136E-05,0.002117137,0.001921377,0.0009595608,0.02932682,0.123198,0.05282125,0.07207586,0.075365,0.1357831,0.09132785,0.004098961,0.03512672,0.1026054,0.009707539,0.005758435,0.01108782,0.007450009,0.03548222,0.04814136,0.02403311,0.0114732,0.06944535
1989,0.001921612,1.144122E-05,1.596436E-05,0.0007314504,0.0001106303,0.0001055254,0.0001625738,2.696689E-06,0.0001033006,3.407353E-05,0.0003001221,0.0003086818,0.0003705907,9.392431E-08,9.739353E-05,0.0001892402,0.0001803371,8.148234E-05,0.0009505429,5.863742E-05,0.0002277408,0.0004592302,0.001314766,0.002245931,0.0004818609,0.0005906847,0.01298048,0.004375675,0.01796547,3.75889E-05,0.001858758,0.001765787,0.0008024063,0.02705572,0.09762144,0.06319243,0.08247278,0.07016198,0.1264064,0.09440348,0.003877591,0.03343523,0.08743211,0.01021686,0.00431903,0.01190048,0.008126596,0.04303721,0.0591368,0.03104227,0.01222664,0.08309216
