"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Atlantic sharpnose shark"

timestep\group,"Atlantic sharpnose shark","Small coastal sharks","Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders","Coastal omnivores",Sardine-herring-scad,"Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Detritus,
1,0.006909204,0.0001139492,0.003058648,0.0005210877,0.0002648745,0.0001028934,0.0002542139,0.0001603682,0.001776286,0.002003149,3.147453E-05,3.084391E-05,0.0002481632,0.002291569,0.000607947,0.001093931,0.03155895,0.01931397,0.01727575,0.00146862,0.01737314,0.03409847,0.04501382,0.01295012,0.04073138,0.02655884,0.06476668,0.03471329,0.04026627,0.02777683,5.781497E-05,0.04640302,0.05248746,0.004370107,0.06575289,0.001794065,0.0087949,0.02964451,0.03123417,0.03487024,0.06675555,0.04133584,0.05687865,0.01903283,0.01882529,0.0717967
2,0.00676359,0.0001093369,0.002938848,0.000503318,0.0002535724,9.914779E-05,0.0002479257,0.0001539212,0.001727847,0.001921734,3.044598E-05,2.942675E-05,0.0002418812,0.002219344,0.0005820613,0.001051969,0.03046766,0.01865641,0.01651114,0.001412176,0.01668247,0.03283085,0.0437143,0.01251111,0.0395915,0.02564883,0.06222073,0.0356599,0.04090634,0.02833847,5.802892E-05,0.04563303,0.05071344,0.00422823,0.06610255,0.001824463,0.009256108,0.03002681,0.02888019,0.03487761,0.06593712,0.04765404,0.05646436,0.0225525,0.02050592,0.07518753
3,0.00637719,0.0001008857,0.002722589,0.0004675423,0.0002333559,9.212535E-05,0.000231253,0.0001421263,0.001618922,0.001776338,2.85159E-05,2.72731E-05,0.0002270413,0.002078153,0.0005372627,0.000975484,0.0283997,0.0174221,0.01520434,0.001308642,0.015447,0.03071512,0.04121128,0.01163895,0.03752903,0.0240408,0.05815861,0.03672459,0.04142508,0.02875544,5.791887E-05,0.04416171,0.04767053,0.004010914,0.06728289,0.001858388,0.009956833,0.0306153,0.02599305,0.03477874,0.064945,0.06109667,0.05703183,0.02878052,0.02092637,0.08028862
4,0.006198023,9.576722E-05,0.00260214,0.000447333,0.0002211184,8.884479E-05,0.000223643,0.0001356859,0.001571017,0.001690576,2.76836E-05,2.632556E-05,0.0002202079,0.002015477,0.0005111726,0.0009316007,0.02733845,0.01677822,0.01443629,0.001249652,0.01474874,0.02971462,0.04017863,0.01116122,0.03690923,0.02323429,0.05631802,0.03934078,0.0432291,0.02992697,5.929326E-05,0.04419605,0.04602166,0.003958848,0.07530346,0.001914189,0.01050532,0.03132563,0.02428919,0.03527386,0.06428759,0.06714602,0.05538994,0.02781671,0.01858326,0.07809684
5,0.006201253,9.344281E-05,0.002562151,0.0004404293,0.0002155703,8.56503E-05,0.000223317,0.0001287962,0.001575412,0.001654432,2.683213E-05,2.615199E-05,0.000219618,0.002015682,0.0005007253,0.0009149458,0.02712098,0.01662584,0.0141251,0.001227821,0.01450253,0.02956734,0.04033206,0.01101528,0.0374215,0.02306369,0.05612114,0.04150067,0.044903,0.03102107,6.072449E-05,0.04519268,0.04545331,0.004016679,0.08849196,0.00197038,0.01082136,0.03196026,0.02342146,0.03613481,0.06361867,0.06493036,0.05257747,0.02362298,0.01644353,0.07184825
6,0.006480065,9.521404E-05,0.002635643,0.0004533484,0.0002197751,8.332494E-05,0.0002333817,0.0001227772,0.001655929,0.001688555,2.630375E-05,2.697319E-05,0.0002284421,0.002097981,0.0005121383,0.0009370372,0.02808864,0.01715688,0.01445923,0.001259241,0.01488858,0.03045701,0.04197801,0.01135762,0.03922755,0.02371359,0.05777001,0.04319181,0.04654224,0.03218418,6.261726E-05,0.04691971,0.04630279,0.004178562,0.1030963,0.002007082,0.01069061,0.03214453,0.02339927,0.03716092,0.06267378,0.05430327,0.04864185,0.017792,0.01363185,0.06285904
7,0.006933277,9.943585E-05,0.002776734,0.0004785272,0.0002298504,8.115767E-05,0.0002492512,0.0001169848,0.001781602,0.001763944,2.579631E-05,2.824314E-05,0.0002426602,0.002224542,0.0005362883,0.0009819188,0.02976106,0.01808197,0.01518468,0.001322538,0.01564648,0.03183367,0.04435697,0.01199725,0.04160139,0.02478785,0.06017787,0.04382599,0.04764249,0.03312841,6.442611E-05,0.04854476,0.04782789,0.004365155,0.1143842,0.002012303,0.01027276,0.03190066,0.02370037,0.03806291,0.06129076,0.04076691,0.04462061,0.01352625,0.01163286,0.05401645
8,0.007424741,0.000104117,0.002928353,0.0005063738,0.0002410657,7.961804E-05,0.0002654687,0.0001123831,0.001912838,0.00184529,2.538266E-05,2.93939E-05,0.0002574207,0.002348496,0.0005622992,0.001030347,0.03153582,0.01905455,0.01598718,0.001391519,0.01645789,0.03307616,0.04660296,0.01269487,0.04370409,0.02584668,0.06215923,0.04333023,0.04787467,0.03364457,6.567057E-05,0.04934754,0.0492698,0.00449362,0.1182606,0.001983733,0.009751542,0.03131633,0.02380846,0.03866692,0.05963227,0.02990615,0.04159621,0.01204025,0.0119934,0.04888492
9,0.008048722,0.0001106092,0.003126003,0.0005436116,0.0002565737,8.155681E-05,0.0002854551,0.0001129574,0.002072295,0.001954929,2.593741E-05,3.0817E-05,0.0002762988,0.002498708,0.0005969725,0.001095016,0.0337955,0.02030169,0.01705627,0.00148374,0.01752039,0.03455904,0.04923309,0.01361786,0.0459595,0.02718957,0.06442194,0.04275921,0.04796648,0.03418218,6.715532E-05,0.04991271,0.05120998,0.004616794,0.1161895,0.001934557,0.009048827,0.03036962,0.02396244,0.03919655,0.05806664,0.02141568,0.03896672,0.01032563,0.01161074,0.04485447
10,0.008726071,0.000117774,0.003337543,0.0005847417,0.0002736567,8.651309E-05,0.0003057453,0.0001178938,0.002234141,0.002073992,2.726843E-05,3.217691E-05,0.0002962813,0.002654058,0.0006340998,0.001165019,0.03620137,0.02162769,0.01821136,0.001584484,0.0186549,0.0360029,0.05181688,0.01463027,0.04801267,0.02858789,0.06654052,0.04186715,0.04769252,0.03456107,6.847509E-05,0.05015317,0.05320628,0.004710257,0.1102972,0.001871833,0.008360664,0.02933102,0.02400777,0.03964126,0.05666139,0.01480003,0.03714143,0.009121168,0.01152144,0.04208508
