"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0,0,0,0,0,0,0,0,0.0005694674,0,0,9.294786E-05,0,0,0.003578785,0,0,0.01634669,0,0,0,0,0.0001547852,0,0.0004327795,0.0006840585,0,0,0,1.682475E-08,0,0,0.0001790684,0.00435234,6.166488E-09,0,0,0,0,0.002304255,0.02071509,0.04884352,0.0003978028,0.002148946,0.005465126,0.01349236,0.06317236,0.003967941,0.0003622349,0,0,0.002861925,8.482871E-05,0.0003803009,0,0,0.008306399,0.00203023,0,0,0,0,1.092413E-05,0.0427982,0.001276316,0.0002613578,0,0,0,0,0.03308904,0.03607945,0.002255698,9.048516E-06,0,0,0,0
1981,0,0,0,0,0,0,0,0,0.0005847636,0,0,8.583223E-05,0,0,0.004745618,0,0,0.01675593,0,0,0,0,0.0001405984,0,0.0004170258,0.0006619504,0,0,0,1.586016E-08,0,0,0.001138382,0.001541663,5.292574E-09,0,0,0,0,0.002263966,0.02150313,0.05018356,0.0003869155,0.002311301,0.005120783,0.01233401,0.06268153,0.01313592,0.0003109632,0,0,0.002819099,6.994993E-05,0.0004272053,0,0,0.008217549,0.001424359,0,0,0,0,8.06193E-06,0.04916872,0.0009362922,0.0001336415,0,0,0,0,0.03435582,0.03684331,0.0009434212,9.376077E-06,0,0,0,0
1982,0,0,0,0,0,0,0,0,0.0005265941,0,0,6.757863E-05,0,0,0.003596287,0,0,0.01510183,0,0,0,0,0.0001066568,0,0.0004267011,0.0005226557,0,0,0,1.566359E-08,0,0,0.00151779,0.001781209,5.000885E-09,0,0,0,0,0.001967747,0.02044468,0.04393582,0.0003731122,0.002087397,0.003006362,0.01089838,0.05450352,0.01592492,0.0003044593,0,0,0.002595282,5.186603E-05,0.0004304565,0,0,0.008549126,0.001152938,0,0,0,0,8.987724E-06,0.0415921,0.001044823,0.0001013765,0,0,0,0,0.0356979,0.04105287,0.001575937,1.16292E-05,0,0,0,0
1983,0,0,0,0,0,0,0,0,0.0005802944,0,0,6.810293E-05,0,0,0.002624742,0,0,0.01552232,0,0,0,0,0.0001330951,0,0.0004572256,0.0006632173,0,0,0,1.66055E-08,0,0,0.0005150949,0.003609438,5.896908E-09,0,0,0,0,0.002159354,0.0206008,0.04718382,0.0003828427,0.002492451,0.003384048,0.01426908,0.05771552,0.0211875,0.0003572821,0,0,0.003417488,7.021599E-05,0.0005634296,0,0,0.0103349,0.001574171,0,0,0,0,1.190221E-05,0.04162265,0.001348804,0.0002136939,0,0,0,0,0.04087149,0.04595854,0.003095024,1.286245E-05,0,0,0,0
1984,0,0,0,0,0,0,0,0,0.0006156072,0,0,6.946983E-05,0,0,0.002032387,0,0,0.0150885,0,0,0,0,0.0001263079,0,0.0004869784,0.0006610366,0,0,0,1.476512E-08,0,0,0.0001916971,0.0009868402,5.229193E-09,0,0,0,0,0.002337152,0.02112366,0.05031434,0.0004049385,0.002981533,0.003391536,0.01613399,0.05940123,0.02256351,0.0003922622,0,0,0.004011793,7.641038E-05,0.0006067762,0,0,0.01040217,0.003182754,0,0,0,0,1.066525E-05,0.0421018,0.00126844,0.0001702758,0,0,0,0,0.0402354,0.04939027,0.001125444,1.27995E-05,0,0,0,0
1985,0,0,0,0,0,0,0,0,0.0006140844,0,0,6.567184E-05,0,0,0.001410554,0,0,0.01324619,0,0,0,0,0.0001143433,0,0.0004686885,0.0006853436,0,0,0,1.379191E-08,0,0,0.00200575,0.002098336,4.846051E-09,0,0,0,0,0.00237306,0.01835554,0.0463987,0.0003494769,0.00329055,0.00311717,0.01697027,0.05210058,0.02119939,0.0003491946,0,0,0.00446337,7.907339E-05,0.0005346791,0,0,0.009284112,0.001498538,0,0,0,0,9.369937E-06,0.03753017,0.001047783,0.0001087937,0,0,0,0,0.03460747,0.0489309,0.001484585,1.141148E-05,0,0,0,0
1986,0,0,0,0,0,0,0,0,0.0006374946,0,0,5.813282E-05,0,0,0.001225805,0,0,0.01175571,0,0,0,0,7.144435E-05,0,0.0005191638,0.0006558123,0,0,0,1.30155E-08,0,0,0.00123904,0.008877735,4.425724E-09,0,0,0,0,0.00232877,0.01888024,0.04427534,0.0003769434,0.003466225,0.002590645,0.01756074,0.05114453,0.03419553,0.0003687723,0,0,0.004847324,7.721212E-05,0.0006315776,0,0,0.009548808,0.001324321,0,0,0,0,1.076754E-05,0.04541124,0.001095931,0.000113044,0,0,0,0,0.03206146,0.05889069,0.001605134,1.04725E-05,0,0,0,0
1987,0,0,0,0,0,0,0,0,0.0005733797,0,0,6.114433E-05,0,0,0.0009622313,0,0,0.01052792,0,0,0,0,4.857238E-05,0,0.0004488018,0.0006902717,0,0,0,1.166154E-08,0,0,0.0006622695,0.005334266,4.260233E-09,0,0,0,0,0.002147626,0.01768096,0.03546322,0.0003840975,0.002466025,0.00241447,0.01654316,0.04500969,0.01978311,0.0003795423,0,0,0.003711081,6.314829E-05,0.0007959963,0,0,0.01022318,0.0008924091,0,0,0,0,1.163403E-05,0.03830214,0.001144838,0.0001374856,0,0,0,0,0.02879066,0.05715266,0.00162269,9.27221E-06,0,0,0,0
1988,0,0,0,0,0,0,0,0,0.0006398513,0,0,5.642748E-05,0,0,0.0006572611,0,0,0.009529817,0,0,0,0,4.665009E-05,0,0.0004558526,0.0007638274,0,0,0,1.121723E-08,0,0,0.0007984043,0.005438751,4.362762E-09,0,0,0,0,0.002272695,0.0165849,0.03727581,0.000389585,0.002901676,0.002638879,0.01782545,0.04234707,0.01206272,0.0004428632,0,0,0.004308819,6.689871E-05,0.0006013347,0,0,0.007844334,0.001229419,0,0,0,0,1.1414E-05,0.04107042,0.001014486,0.0001568575,0,0,0,0,0.02633196,0.0513326,0.001620572,8.061596E-06,0,0,0,0
1989,0,0,0,0,0,0,0,0,0.0005241139,0,0,4.55501E-05,0,0,0.0006538914,0,0,0.007945805,0,0,0,0,3.78582E-05,0,0.0003846273,0.0006222613,0,0,0,1.048999E-08,0,0,0.0005347935,0.004702631,4.452472E-09,0,0,0,0,0.001943099,0.01522874,0.03001366,0.0003687864,0.002157524,0.00190003,0.01500254,0.03661564,0.01615876,0.0004224161,0,0,0.003282224,4.688208E-05,0.0006743872,0,0,0.00785806,0.00134772,0,0,0,0,1.013151E-05,0.04383717,0.0009550192,0.0001409909,0,0,0,0,0.02737856,0.05715897,0.001836751,1.229807E-05,0,0,0,0
