"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Large coastal sharks"

timestep\group,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Yellowfin tuna",
1,0.02228775,0.01955386,0.0002662314,0.04041291,0.0129952,0.003902861
2,0.02231435,0.01957556,0.0002675521,0.04044195,0.01299555,0.003941034
3,0.0223578,0.019604,0.0002690032,0.04048915,0.01300134,0.003993701
4,0.02241519,0.01963746,0.0002705629,0.04054789,0.01301114,0.004051914
5,0.02249037,0.0196801,0.0002722898,0.04062806,0.0130291,0.004104148
6,0.02257121,0.01972666,0.0002740813,0.04071761,0.01305229,0.00414782
7,0.02265209,0.01977533,0.0002758835,0.04081293,0.0130794,0.00418697
8,0.0227263,0.01982239,0.000277623,0.040906,0.01310697,0.004231689
9,0.02278159,0.01986058,0.0002791722,0.04097856,0.01312831,0.004288855
10,0.02282042,0.01989156,0.0002805456,0.0410336,0.01314366,0.004361066
11,0.02284448,0.01991585,0.0002817541,0.04107236,0.01315304,0.004450172
12,0.02284241,0.01992677,0.0002826893,0.04107719,0.01315099,0.004553125
13,0.02171892,0.01895561,0.0002685281,0.03905351,0.01248985,0.004485931
14,0.02169305,0.01895151,0.000267302,0.03902894,0.01247201,0.004636426
15,0.0216603,0.01894183,0.0002659731,0.03899117,0.01244946,0.004784068
16,0.02163314,0.01893386,0.0002646665,0.03895753,0.01242736,0.004925076
17,0.02161453,0.01892722,0.0002633916,0.03892753,0.01240516,0.005058751
18,0.02160413,0.01892145,0.0002621418,0.03889731,0.01238138,0.005181159
19,0.02160521,0.01892057,0.0002609768,0.03887458,0.0123588,0.005290046
20,0.02160909,0.01892176,0.0002598422,0.03885203,0.01233582,0.005385284
21,0.02161157,0.01892418,0.0002587169,0.03882914,0.0123129,0.005468215
22,0.02161303,0.01892792,0.0002576076,0.03880899,0.01229118,0.00554287
23,0.02160301,0.01892579,0.000256404,0.03877579,0.01226586,0.005611352
24,0.02159345,0.01892446,0.0002552196,0.03874666,0.01224212,0.005675561
25,0.01875911,0.01644636,0.0002208663,0.03361273,0.01057666,0.005423378
26,0.01872982,0.01642786,0.000219878,0.03356396,0.01054544,0.005534865
27,0.01870362,0.01641062,0.0002189206,0.03351874,0.01051519,0.005629538
28,0.01867785,0.01639364,0.0002179731,0.03347375,0.01048489,0.005709327
29,0.01865714,0.01637963,0.000217081,0.03343618,0.01045664,0.005776898
30,0.0186351,0.01636484,0.0002161823,0.03339648,0.01042761,0.005834111
31,0.018611,0.01634961,0.0002152742,0.03335454,0.01039803,0.005855754
32,0.01858434,0.01633414,0.0002143547,0.03331064,0.01036823,0.005873158
33,0.01854948,0.01631552,0.0002133732,0.03325761,0.01033628,0.005889383
34,0.01850794,0.01629459,0.0002123418,0.03319801,0.01030309,0.005904734
35,0.01846503,0.01627306,0.0002113026,0.03313782,0.01027014,0.005919567
36,0.01842309,0.01624981,0.000210252,0.0330755,0.01023661,0.005933053
37,0.02082782,0.0183602,0.0002363217,0.03741632,0.01161225,0.006139249
