"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Sardine-herring-scad"

timestep\group,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Benthic coastal invertebrate feeders",Tilefish,"Coastal omnivores","Surface pelagics",Sardine-herring-scad,Cephalopod,Crab,
1,0.04938836,0.03819957,0.001075921,0.07570825,0.001656028,0.03679243,0.001530207,0.0002348497,0.004517066,0.003306538,0.01250873,0.0008016128,0.0009683744,3.337489E-05,0.006676212,0.0006033095,0.001544618,0.04808722,0.04963488,0.004757626,0.001124528,0.09880441,0.001749152,0.08354668,0.009028509,0.002517848,0.01919213,0.004473147,0.01346534,0.0005535418,0.02028859,0.0002995724,0.00232993,0.01230278,0.003531411,0.01308211,0.02033087,0.01009128,0.00183249,0.01368843,0.07263698,0.09589604,0.03605811,0.01620008,0.02787924,0.003710793,0.00250981,0.001418307,0.0006402586,0.002970901,0.05991628,0.0001613465,0.04960388,0.02362133
2,0.04948575,0.03826611,0.001078216,0.07594041,0.00165826,0.03692666,0.001533712,0.0002362929,0.004525643,0.003310383,0.01253229,0.0008033076,0.0009911775,3.340965E-05,0.00672729,0.0006151611,0.001547685,0.04815324,0.0499179,0.004763467,0.001099622,0.09900119,0.001709177,0.08399315,0.009046757,0.002480792,0.01922838,0.004204752,0.01348605,0.0005434391,0.02032649,0.0003003108,0.00234722,0.01238694,0.003507696,0.01295785,0.02041362,0.01015478,0.00183451,0.01373091,0.07319322,0.09607774,0.03626604,0.01628465,0.02810526,0.003724354,0.002528716,0.001429579,0.0006427882,0.002985801,0.06003076,0.0001622632,0.05233904,0.02326334
3,0.04963507,0.0383825,0.001081787,0.07629183,0.001660993,0.03712291,0.001537847,0.0002378693,0.004536546,0.003317448,0.01255796,0.0008058212,0.001023249,3.344701E-05,0.006795842,0.0006279471,0.001550974,0.04823171,0.05026138,0.004769981,0.001075756,0.09920523,0.001670624,0.08444276,0.009082135,0.002450053,0.01926594,0.00404474,0.01350768,0.0005348886,0.02036591,0.0003012421,0.002366905,0.01250838,0.003483979,0.01284773,0.02049323,0.01025293,0.001840517,0.01380443,0.07411566,0.09631919,0.03665615,0.01643941,0.02845551,0.003759201,0.002560865,0.001451249,0.0006460445,0.00301614,0.06019948,0.0001642743,0.05814147,0.02306242
4,0.04962722,0.03842007,0.001082573,0.0764517,0.001657005,0.03722329,0.001536003,0.0002385545,0.004529949,0.003313771,0.01253041,0.0008055476,0.001055834,3.333977E-05,0.006857476,0.0006389492,0.001547376,0.04811011,0.05046698,0.004756362,0.001042935,0.09897902,0.001617389,0.08451907,0.00908949,0.002400297,0.01921994,0.003890087,0.01347074,0.0005228699,0.02031695,0.000301135,0.002380141,0.01261214,0.003425159,0.0126964,0.02047948,0.0103458,0.001841784,0.01383692,0.07506499,0.0961728,0.03707707,0.01658225,0.02879489,0.003789623,0.002589912,0.001473187,0.0006474525,0.003039047,0.06014203,0.0001662969,0.06859201,0.02288438
5,0.04970564,0.03858095,0.001085475,0.07678429,0.001654414,0.03740728,0.001535726,0.000239514,0.004528259,0.003316412,0.01251096,0.0008062748,0.0010864,3.325236E-05,0.006942856,0.0006512582,0.001543963,0.04802332,0.05076828,0.004745986,0.0009978984,0.0988147,0.001544079,0.08463862,0.009109736,0.002325681,0.0191851,0.003691918,0.01344166,0.0005063581,0.02028035,0.0003014309,0.002398759,0.0127549,0.003319146,0.01256844,0.02047339,0.01046539,0.001846697,0.01388946,0.07631306,0.09609737,0.03769842,0.01677732,0.02924091,0.003825626,0.002623752,0.00149854,0.0006499127,0.003064584,0.06012728,0.0001686464,0.08259282,0.02278041
6,0.04981499,0.0388271,0.001088728,0.07717273,0.001652044,0.03761699,0.001535869,0.0002405431,0.004527949,0.003322379,0.01249174,0.0008068425,0.001112515,3.316686E-05,0.007035074,0.0006640712,0.001539697,0.04793835,0.05108607,0.004736011,0.0009501273,0.09866533,0.001463977,0.08476049,0.009122876,0.002240972,0.01915124,0.003485724,0.01341327,0.0004868719,0.02024598,0.0003018146,0.002420171,0.01290054,0.003189342,0.0124586,0.02046446,0.01056715,0.001851114,0.01393024,0.07753037,0.09600124,0.03837021,0.01695933,0.02967065,0.003846208,0.002648884,0.00151711,0.0006523711,0.003078574,0.06007674,0.0001701493,0.09454753,0.02258579
7,0.05011153,0.03925592,0.001095444,0.07783915,0.001655705,0.03796077,0.001541745,0.0002424528,0.004544697,0.003342222,0.0125181,0.0008098424,0.001140285,3.320526E-05,0.007149664,0.000679463,0.001540411,0.04802784,0.05156728,0.004743591,0.000917353,0.09889719,0.001404196,0.0852015,0.009158113,0.002174783,0.01918896,0.003339149,0.01343498,0.0004701854,0.02028831,0.0003032511,0.002451181,0.01307872,0.003085633,0.01241394,0.02052811,0.01067387,0.001860235,0.01400273,0.07884479,0.09622716,0.03914323,0.01716631,0.03013727,0.003861731,0.002671478,0.001532124,0.0006567463,0.003091141,0.06020396,0.0001711933,0.1012908,0.02233869
8,0.05045598,0.03972691,0.001102446,0.07855775,0.001661382,0.03832838,0.001549521,0.0002446301,0.004567169,0.003366382,0.01256079,0.000813233,0.001174111,3.329049E-05,0.007262561,0.000695637,0.001543113,0.04817848,0.05206627,0.004757532,0.0009103691,0.09928251,0.001381644,0.0857694,0.009192813,0.002144129,0.0192539,0.003295329,0.01347569,0.0004599681,0.02035986,0.0003049316,0.00248421,0.01324743,0.003043089,0.01240613,0.02061692,0.01075512,0.00186916,0.01407437,0.08000095,0.09655615,0.03985904,0.01735034,0.03054403,0.003864952,0.00268624,0.001540458,0.0006612306,0.003098456,0.06037354,0.0001714483,0.1013941,0.02197888
9,0.05060509,0.04002839,0.001104707,0.07893737,0.001661759,0.03852528,0.001552258,0.0002459557,0.004574538,0.003378003,0.01256527,0.0008132202,0.001214975,3.327883E-05,0.007335522,0.000709131,0.001541805,0.04817995,0.05233812,0.004757171,0.0009300365,0.09939555,0.001398152,0.08609618,0.00918149,0.002147867,0.01926305,0.00335201,0.01347729,0.0004570975,0.02037271,0.0003054718,0.002506964,0.01333367,0.003070161,0.01238193,0.02064206,0.01076214,0.001868614,0.0140766,0.08055407,0.09656238,0.04025045,0.01741597,0.03071585,0.003837184,0.002680029,0.001534104,0.0006628187,0.003085361,0.06032199,0.0001700852,0.09499016,0.02138352
10,0.05072816,0.04027368,0.001106237,0.07924762,0.001662551,0.0386814,0.001555253,0.0002472568,0.00458237,0.003387903,0.01257524,0.0008127378,0.001269787,3.328555E-05,0.007393495,0.0007221986,0.001542261,0.0482001,0.05256547,0.004758975,0.0009752432,0.099581,0.001452599,0.0864793,0.009161287,0.00218527,0.01928302,0.003493797,0.01348642,0.000462636,0.0203971,0.0003059223,0.00252729,0.01338589,0.003171657,0.01238338,0.02067488,0.01074591,0.001865522,0.01406366,0.08082495,0.09658973,0.04045843,0.01743489,0.03077536,0.003798472,0.002665738,0.001521409,0.0006639312,0.003066825,0.0602726,0.0001681178,0.08575217,0.02069761
