"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1990,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.262131,1,1.021346,1,1,1.880796,1,1.646094,1,1.134397,1,1,1,1,1.025533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.476709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9681215,1,0.775326,1,1,1.622918,1,1.369834,1,0.934404,1,1,1,1,0.7901866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.215559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9226983,1,0.6645231,1,1,1.377959,1,1.23931,1,0.8169196,1,1,1,1,0.8177498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.051673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.183025,1,0.8985028,1,1,1.62511,1,1.603965,1,1.023389,1,1,1,1,0.9974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.260755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9478409,1,0.7697552,1,1,1.480874,1,1.366132,1,0.8562133,1,1,1,1,0.8478917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.146434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.7984917,1,0.6457302,1,1,1.154361,1,1.144603,1,0.6935732,1,1,1,1,0.7784333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9591722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.177935,1,0.9272137,1,1,1.454923,1,1.576801,1,0.9263971,1,1,1,1,1.277437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.554551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9158261,1,0.755353,1,1,1.472295,1,1.473866,1,0.8696923,1,1,1,1,0.9580967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.079471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.8255897,1,0.619705,1,1,1.286553,1,1.316269,1,0.7637679,1,1,1,1,0.825877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9573193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.7195218,1,0.572269,1,1,1.042057,1,1.169731,1,0.6496066,1,1,1,1,0.8259867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.237502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2000,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.836384,1,0.6617308,1,1,1.322183,1,1.272969,1,0.7163569,1,1,1,1,1.512222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.15458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9467137,1,0.7216913,1,1,1.532231,1,1.589914,1,0.9007532,1,1,1,1,1.349978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.273651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.7751536,1,0.5676529,1,1,1.417741,1,1.449337,1,0.8524776,1,1,1,1,1.153232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9489634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.7421625,1,0.5273455,1,1,1.086755,1,1.22714,1,0.7164664,1,1,1,1,0.9526241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.045862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9813626,1,0.7538223,1,1,1.152616,1,1.480852,1,0.8556299,1,1,1,1,1.341509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,1,1,1,1,1,1,1,1,1,1,1,1,1.999994,1,1,1,2,1,1,1,0.6696301,1,0.5723543,1,1,0.8567925,1,1.10384,1,0.6386479,1,1,1,1,1.001481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.148698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.7738891,1,0.6621354,1,1,0.9120796,1,1.121803,1,0.6565804,1,1,1,1,1.746024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.041767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.8726681,1,0.8433282,1,1,1.093925,1,1.373315,1,0.790765,1,1,1,1,1.600479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.334876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9892485,1,0.9969532,1,1,1.301364,1,1.566767,1,0.9602211,1,1,1,1,1.807188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.05766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.7872062,1,0.6693251,1,1,0.9805431,1,1.299448,1,0.7832978,1,1,1,1,1.720837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.022832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,1,1,1,1,1,1,1,1,1,1,1,1,1.998859,1,1,1,2,1,1,1,0.5556814,1,0.447462,1,1,0.6347786,1,0.9663181,1,0.5516455,1,1,1,1,1.388923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.093237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.8201249,1,0.7646413,1,1,0.7408608,1,1.139273,1,0.6404618,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.254098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.6246022,1,0.6040228,1,1,0.7889435,1,1.063439,1,0.5782582,1,1,1,1,1.993254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.374568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.8140614,1,0.769381,1,1,1.422791,1,1.378518,1,0.8244429,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9802906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.6328335,1,0.4899664,1,1,1.329079,1,1.201283,1,0.7043737,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.248735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.713999,1,0.5207077,1,1,1.425945,1,1.223913,1,0.7270032,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.205669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,1,1,1,1,1,1,1,1,1,1,1,1,1.482949,1,1,1,2,1,1,1,0.359185,1,0.2809838,1,1,0.7227409,1,0.6300244,1,0.3760586,1,1,1,1,1.759078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9366782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
