"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Anchovy-silverside-killifish"

year\group,Anchovy-silverside-killifish,"Pink shrimp","Brown shrimp","White shrimp","Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus,
1980,0.0001094971,0.001593511,0.0001517306,0.0005438791,0.124043,0.1146835,0.2023585,0.127225,0.04680987,0.05528678,0.1371198,0.1271314
1981,0.0001090553,0.001555698,0.0001338484,0.000532065,0.1204449,0.1443003,0.1025957,0.1352767,0.05490221,0.05597491,0.1812438,0.1277042
1982,0.0001049425,0.001544205,0.0001262574,0.0005026655,0.09846258,0.1621314,0.1459778,0.1326743,0.05563684,0.0479773,0.158914,0.1142963
1983,0.0001003333,0.001454235,0.0001323243,0.0004636637,0.1016457,0.1084261,0.2334525,0.1242124,0.05345392,0.04433966,0.156949,0.1154834
1984,0.0001182849,0.001681249,0.0001316035,0.0005440448,0.1066978,0.151775,0.1079225,0.1422002,0.05773991,0.04600726,0.1794559,0.1219985
1985,0.0001149211,0.001549012,0.0001305633,0.0004893747,0.09839007,0.1360641,0.1584647,0.137398,0.05440614,0.04716904,0.1690839,0.1194888
1986,0.0001165761,0.001471087,0.0001314847,0.0004617069,0.09035897,0.126798,0.1644922,0.139107,0.05373321,0.04931185,0.1748828,0.1235375
1987,0.0001466779,0.001572707,0.0001100931,0.0004829625,0.09643855,0.1298225,0.1760908,0.1407085,0.04435411,0.05125946,0.1486344,0.1196385
1988,0.0001491302,0.001448042,8.936194E-05,0.0004463958,0.1050372,0.1047076,0.1877605,0.1382313,0.04302475,0.04798844,0.1682724,0.1209052
1989,0.0001218607,0.001416614,6.325103E-05,0.0004477161,0.07310031,0.1204839,0.1936844,0.1417371,0.05442156,0.04340678,0.1716873,0.1202746
1990,0.0001307529,0.001542898,5.071409E-05,0.0004725079,0.06701802,0.1408237,0.1416885,0.1475762,0.05578668,0.0483794,0.1829364,0.1229164
1991,0.0001274304,0.001552665,8.659485E-05,0.0004663839,0.06356131,0.119975,0.1993498,0.1413229,0.05315108,0.04713313,0.1727017,0.1218184
1992,0.0001205364,0.001473396,0.0001177576,0.0004522567,0.06107197,0.1071099,0.1995897,0.1397974,0.05223475,0.05601415,0.1789884,0.1325992
1993,0.0001304838,0.001587327,0.0001148765,0.0004928156,0.0517103,0.143012,0.16888,0.1460509,0.05626747,0.04628579,0.1718128,0.121892
1994,0.0001330101,0.001586443,0.0001131154,0.0004777161,0.05346173,0.122134,0.2024455,0.1447577,0.05097447,0.04980835,0.1687102,0.1242566
1995,0.0001174448,0.00144434,0.0001162649,0.0004628316,0.05442736,0.09955909,0.235728,0.1366526,0.05099902,0.05283537,0.171368,0.1311494
1996,0.0001321285,0.001600919,0.0001311827,0.0005371033,0.05349001,0.1498494,0.1167109,0.1503791,0.05821793,0.05325231,0.1924168,0.1313162
1997,0.0001228986,0.001623603,0.0001421767,0.0005183493,0.04984748,0.139127,0.2053847,0.1426968,0.05396267,0.04527488,0.1612054,0.1186486
1998,0.0001070844,0.001449877,0.0001128816,0.0004757812,0.04816809,0.1135168,0.2246727,0.1351209,0.05758801,0.04845217,0.1794769,0.1256561
1999,0.0001314478,0.001905781,0.0001510484,0.0006032464,0.06882548,0.1384791,0.1837134,0.143556,0.05117881,0.0488932,0.154964,0.1276044
2000,0.0001101692,0.001640914,0.0001255031,0.0005210612,0.07454155,0.1229154,0.1546053,0.1375551,0.05518137,0.06159951,0.1870344,0.1382982
2001,0.000109426,0.001731676,0.0001325535,0.0005490677,0.06978365,0.1553775,0.147848,0.1387147,0.05859052,0.05144418,0.1726416,0.1251748
2002,0.0001049034,0.001618784,0.0001191171,0.0005037019,0.06916443,0.1320768,0.2037446,0.1336274,0.05638631,0.04798118,0.1651313,0.1211074
2003,0.0001021594,0.001585259,0.0001182914,0.0004959353,0.07831635,0.1152559,0.1997014,0.131993,0.05582783,0.05457083,0.1708415,0.1303322
2004,0.0001116459,0.00172742,0.0001541878,0.0005374625,0.08036118,0.1467438,0.1431967,0.1385944,0.05891031,0.05118903,0.1752118,0.1264176
2005,0.0001243559,0.001763868,0.0001991867,0.0005547106,0.1171211,0.1176289,0.1854721,0.1337806,0.04620566,0.05190897,0.1485622,0.1271132
2006,0.0001001811,0.001400498,0.0001615646,0.0004639756,0.1240849,0.09521178,0.1660796,0.1259607,0.05054164,0.06118891,0.1841237,0.1362846
2007,0.0001226539,0.001751472,0.0002399046,0.0005593264,0.1377989,0.1358138,0.1434824,0.1331387,0.04931961,0.05091181,0.1470016,0.12197
2008,0.0001086615,0.001539373,0.0002218842,0.0004785682,0.1165326,0.1241622,0.1617095,0.1333925,0.05528548,0.04314532,0.1754073,0.1176568
2009,0.0001023771,0.001408877,0.0002038596,0.0004403953,0.1176438,0.09804449,0.1867853,0.1270375,0.05420684,0.04997635,0.1805555,0.1251906
2010,0.0001198881,0.001514092,0.0002374498,0.0004888828,0.167136,0.08989208,0.1793876,0.1265611,0.04360506,0.05237211,0.1490695,0.1285937
2011,0.000115513,0.001424518,0.0002147021,0.0004659084,0.184329,0.09253877,0.1171659,0.1282276,0.05001068,0.04847207,0.1886191,0.1274461
2012,0.0001494517,0.00137662,0.0001966898,0.0004474512,0.2790487,0.08460444,0.1045795,0.1179979,0.03182808,0.05254067,0.135772,0.1200539
2013,0.0001171059,0.001143786,0.0001700264,0.0003735808,0.2101607,0.07742956,0.128943,0.1261125,0.04488376,0.03974775,0.1915862,0.1196331
