"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
21,0.1671423,0.1649098,0.1608335,0.2568931,0.123814,0.3244013,0.2754515,0.4307445,0.3085512,0.3231812,0.4760306,0.5754898,0.6244338,0.4988373,1.20411,0.4785698,0.1463186,0.8594809,0.333144,0.637588,1.817914,0.2013531,2.874566,0.5161855,0.511046,0.6973282,0.3525959,0.5234423,0.3253655,0.4426363,0.1603475,0.862747,0.412248,0.3812762,1.751206,1.93948,0.339631,0.5001504,0.6734341,0.6455047,0.6991644,0.8108004,1.040092,0.7565629,0.9743106,1.097899,1.107138,0.5035791,1.352886,0.3611974,0.5288214,0.9441462,1.564811,1.52786,0.1670767,1.006823,1.104787,1.741248,1.656177,1.543905,1.489858,1.531952,1.453645,0.8640164,1.416639,2.726523,3.629526,5.424446,3.380095,2.196043,1.624779,2.617696,10.40276,5.888639,17.79674,19.88904,99.15727,0
22,0.1671424,0.1647692,0.1608919,0.2569508,0.123514,0.3245699,0.2754776,0.4307601,0.308668,0.3231907,0.476583,0.5759055,0.6403654,0.4986142,1.204818,0.4801684,0.1532423,0.8627113,0.3330654,0.637992,1.668509,0.2014351,2.871359,0.5180982,0.5125969,0.6923339,0.3529413,0.5087414,0.3254597,0.431105,0.1604134,0.8618746,0.4134236,0.379528,1.656924,1.94346,0.3398929,0.5014658,0.6734589,0.6436031,0.7003776,0.8117198,1.037696,0.7564051,0.9902635,1.100106,1.109038,0.5046961,1.355094,0.3615662,0.5298942,0.9282613,1.581394,1.531913,0.1673516,1.019217,1.108745,1.444273,1.67179,1.556621,1.485435,1.526975,1.464923,0.8665085,1.421564,2.779676,3.701161,5.52423,3.427745,2.231078,1.626159,2.627479,10.27674,5.696998,28.70499,29.98413,161.3116,0
23,0.1671082,0.1646166,0.1609473,0.2569196,0.1232094,0.3246969,0.2755015,0.4307737,0.3087516,0.3231693,0.4770012,0.5760663,0.6532996,0.4983575,1.205435,0.4817083,0.1557576,0.8657026,0.3328929,0.6382943,1.561289,0.2018163,2.854365,0.5205997,0.5132186,0.6969666,0.3534417,0.5060954,0.3257183,0.4278004,0.1605868,0.8611455,0.4146837,0.3780685,1.580119,1.952746,0.3404853,0.5023578,0.6734985,0.6420311,0.7011304,0.8121402,1.034075,0.7558763,0.9966306,1.100317,1.11035,0.5057778,1.35605,0.3618344,0.5304056,0.9135671,1.591857,1.533706,0.1675918,1.030229,1.110587,1.397606,1.699167,1.593373,1.499189,1.536824,1.469516,0.8703035,1.425802,2.812368,3.745039,5.545248,3.441204,2.248955,1.621539,2.629924,10.55786,5.536116,24.59772,25.38901,138.6218,0
24,0.1670431,0.1644537,0.1609952,0.2568267,0.1228879,0.3247723,0.2755081,0.4307277,0.3087899,0.3231162,0.477188,0.5758665,0.6646765,0.4980662,1.205842,0.4831245,0.1563924,0.8682312,0.3325876,0.6385057,1.46853,0.2015431,2.790494,0.5220851,0.5131881,0.7015594,0.3534536,0.5059317,0.3252638,0.4277272,0.1604993,0.8604953,0.416024,0.3766975,1.484087,1.949604,0.3401482,0.5028035,0.6727809,0.6398966,0.7010424,0.8108948,1.029174,0.7546725,0.9978577,1.09582,1.1074,0.5067235,1.351209,0.3620056,0.5301277,0.8966777,1.588918,1.527008,0.1677848,1.039741,1.107647,1.266418,1.642132,1.595445,1.464477,1.506977,1.457372,0.8684911,1.421417,2.828808,3.702139,5.370728,3.375765,2.253581,1.588601,2.575217,9.514135,5.173985,32.91056,30.58524,184.2091,0
25,0.1489191,0.1508982,0.1596143,0.238313,0.1089375,0.3170409,0.2727089,0.3808772,0.2950555,0.3167115,0.4378446,0.5263047,0.6571993,0.3582701,1.293545,0.4901375,0.1664112,0.8133721,0.4614582,0.7521604,1.437656,0.203157,2.926807,0.5530121,0.4632073,0.617591,0.4039738,0.4618142,0.3140179,0.3964608,0.2314415,0.6270866,0.4674269,0.3751228,1.415397,1.891171,0.2899173,0.4992103,0.6580031,0.5791826,0.6911139,0.7605062,0.9025245,0.6801848,0.8576148,0.9495289,1.021603,0.5235835,1.158044,0.373012,0.5247524,0.7607103,1.358406,1.297497,0.1629022,0.8950233,0.9423702,1.342376,1.683772,1.654583,1.518057,1.55235,1.29551,0.7844913,1.229945,2.654514,3.537776,5.061451,3.261335,2.047974,1.420328,2.424887,8.176977,4.294663,32.26631,27.65008,176.6364,0
26,0.148711,0.1505893,0.1595534,0.2379958,0.1086361,0.3168889,0.2726079,0.3806645,0.2949961,0.3165673,0.4374343,0.5249616,0.6810454,0.3578003,1.292622,0.4922302,0.1672919,0.8171762,0.4607384,0.7513217,1.460679,0.2024518,2.811248,0.5533117,0.4616868,0.6426536,0.4033912,0.4981888,0.3132538,0.421812,0.2301201,0.6268004,0.470675,0.3747585,1.366902,1.880466,0.2892434,0.4982503,0.656831,0.5786242,0.6894104,0.7579209,0.8973487,0.6788177,0.8568561,0.9413635,1.01543,0.5242162,1.150737,0.3726834,0.5230302,0.7675622,1.357097,1.284738,0.162987,0.9023042,0.9349137,1.435526,1.654512,1.621406,1.488126,1.533829,1.27242,0.7780464,1.219163,2.611136,3.426674,4.807042,3.153793,2.017746,1.400122,2.373488,7.704712,4.233493,30.31458,25.28324,164.5801,0
27,0.1484995,0.1502654,0.1594405,0.2376672,0.1083326,0.3167098,0.272488,0.3804154,0.2949106,0.3164203,0.4369512,0.5235735,0.7028782,0.3573359,1.291402,0.4940737,0.1681157,0.820637,0.4599597,0.7502309,1.482147,0.2017579,2.725418,0.5530882,0.4602681,0.6609681,0.4027236,0.5161951,0.3124659,0.4384788,0.2298192,0.6262665,0.4738516,0.3739952,1.3234,1.868491,0.2885107,0.4970656,0.655624,0.5775716,0.6875834,0.7555048,0.8922035,0.6770318,0.8560439,0.9339377,1.009601,0.5245502,1.142916,0.3722345,0.5214188,0.7798026,1.354056,1.272277,0.1629595,0.9070161,0.9278327,1.478594,1.663827,1.563107,1.465709,1.521517,1.254893,0.7720931,1.207606,2.560799,3.350866,4.671501,3.095686,1.988858,1.39766,2.353042,7.689236,4.32794,29.57011,24.59135,160.9409,0
28,0.1483064,0.1499433,0.1593192,0.2373768,0.1080422,0.3165651,0.2723743,0.3801918,0.2948329,0.3162947,0.4365948,0.5223794,0.72253,0.3568923,1.290229,0.4957299,0.1688844,0.8242239,0.4592519,0.7490965,1.514538,0.2013776,2.693722,0.5532094,0.4593014,0.6746807,0.4023363,0.5230761,0.312081,0.4471541,0.2296913,0.62562,0.4770003,0.3730336,1.297865,1.863305,0.2882051,0.4961616,0.6549262,0.5766574,0.6863507,0.7541578,0.8877201,0.675442,0.8559896,0.9299817,1.006784,0.5248553,1.138324,0.3718247,0.5204821,0.7944987,1.355378,1.264915,0.1629017,0.9117191,0.9238585,1.572318,1.712668,1.556159,1.475079,1.536145,1.249968,0.7702087,1.20186,2.524172,3.351422,4.721655,3.117487,1.970958,1.418876,2.382137,8.521693,4.587476,25.02674,22.45343,137.5171,0
29,0.148131,0.1496373,0.1592333,0.2371372,0.1077622,0.3164491,0.2722726,0.3799785,0.2947533,0.3161812,0.4363333,0.5212795,0.7397279,0.3564655,1.289211,0.4971597,0.1695871,0.8276305,0.4586151,0.7481076,1.538343,0.200772,2.678431,0.5529146,0.4586395,0.6805918,0.4017916,0.5204797,0.3115152,0.4472127,0.2294477,0.6249833,0.4801989,0.371901,1.26841,1.853385,0.287628,0.4956761,0.6541707,0.5753787,0.6854082,0.7528578,0.8836762,0.6739089,0.8561529,0.927055,1.003982,0.5252141,1.13363,0.3715618,0.5198162,0.8023121,1.354733,1.2586,0.1628763,0.9181733,0.9208107,1.591901,1.664831,1.562345,1.454554,1.529656,1.248055,0.7666903,1.197178,2.510211,3.351258,4.753497,3.132264,1.96543,1.431508,2.3954,8.768043,4.703074,29.06704,25.65641,160.547,0
30,0.1479614,0.1493382,0.1591576,0.2369052,0.1074948,0.3163227,0.2721739,0.3797778,0.2946707,0.3160727,0.4361199,0.5202837,0.7548815,0.3560571,1.288226,0.4984328,0.1702363,0.8309075,0.4580403,0.7471137,1.5723,0.2005115,2.691071,0.5530463,0.4580547,0.6869211,0.4015175,0.5173169,0.3112976,0.4445937,0.2293972,0.6243941,0.4834105,0.3707732,1.259072,1.850638,0.287455,0.495349,0.6537648,0.5743829,0.6847153,0.7520139,0.8800727,0.6725886,0.8566585,0.9258397,1.00288,0.5255387,1.130929,0.3713425,0.5193514,0.8091222,1.357046,1.255162,0.1628527,0.9249212,0.9192997,1.749521,1.606509,1.620802,1.459427,1.543855,1.25179,0.7655484,1.196049,2.502122,3.37577,4.818676,3.160717,1.964218,1.449821,2.422007,9.384667,4.844097,25.20993,23.3694,140.2451,0
