"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,KemptonsQ

timestep,value
1,10.17017
2,10.4149
3,10.41846
4,10.61521
5,12.80693
6,12.89855
7,11.71226
8,11.85369
9,12.05193
10,12.28809
11,13.0955
12,12.1762
13,13.62645
14,13.2611
15,12.24483
16,12.36959
17,9.560504
18,9.639872
19,12.10086
20,12.01539
21,15.10589
22,15.22338
23,15.28435
24,11.36476
25,11.67418
26,9.747291
27,9.785313
28,11.47403
29,11.41107
30,11.19048
31,11.1002
32,14.77565
33,14.75119
34,14.65902
35,10.78133
36,9.972013
37,9.820193
38,9.6849
39,9.737568
40,11.09273
41,11.10098
42,13.36118
43,13.41171
44,12.27326
45,14.32303
46,12.33121
47,13.48192
48,14.04094
49,13.96625
50,10.17001
51,10.41131
52,10.38067
53,10.35545
54,10.09904
55,13.96754
56,14.02733
57,14.14285
58,14.2945
59,10.22719
60,10.50047
61,10.54779
62,9.145577
63,9.175339
64,10.60052
65,10.61296
66,14.16253
67,14.10639
68,14.14911
69,14.14258
70,14.17593
71,10.67733
72,10.86506
73,10.78677
74,10.83116
75,11.00515
76,11.03632
77,11.05681
78,11.01059
79,13.31888
80,13.25545
81,13.1806
82,10.89895
83,10.73905
84,10.84262
85,10.78069
86,10.69999
87,10.59059
88,10.48741
89,12.44654
90,12.37497
91,12.38448
92,12.47808
93,11.89329
94,12.38437
95,12.58414
96,9.310805
97,9.506374
98,9.618575
99,10.8249
100,12.22458
101,12.01402
102,11.17357
103,13.79997
104,13.75135
105,12.09971
106,11.44141
107,10.45823
108,9.193971
109,9.166239
110,9.254372
111,9.271229
112,10.6119
113,10.50959
114,11.46247
115,11.47858
116,11.44142
117,11.34523
118,11.31628
119,11.34177
120,11.40803
121,10.17624
122,9.060946
123,9.105704
124,9.09816
125,9.056216
126,10.31885
127,11.16488
128,11.13499
129,11.09269
130,11.04764
131,11.01408
132,10.12753
133,8.909917
134,8.805932
135,8.747736
136,8.68431
137,10.12703
138,10.95401
139,10.91241
140,10.83433
141,10.98412
142,10.67964
143,10.69814
144,10.00983
145,10.03957
146,10.34613
147,10.10511
148,10.13958
149,10.80489
150,10.81093
151,10.81296
152,10.80315
153,10.81717
154,10.82254
155,10.82398
156,10.15506
157,10.02583
158,9.947134
159,9.89163
160,9.879667
161,10.67416
162,10.64688
163,10.63223
164,10.65539
165,10.68647
166,10.71637
167,10.73374
168,10.7333
169,10.79028
170,9.917367
171,9.959797
