"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,AvgWeightOrProdCons

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004295398,0.5495647,0.002008592,0.2250777,0.1,0.002853967,0.08920328,0.005103353,0.1328461,0.001371745,0.2175834,0.1,0.1,0.1,0.0008530842,0.01927996,0.2949047,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.003564401,0.07479163,0.2377144,0.439326,0.6524606,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1981,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004099472,0.488477,0.001808316,0.209764,0.1,0.002474472,0.08436164,0.004515974,0.1246149,0.001185435,0.2148346,0.1,0.1,0.1,0.000725596,0.01525371,0.2968959,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.006337436,0.06192848,0.1489736,0.2986463,0.490605,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1982,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.003821735,0.4582242,0.001647161,0.209493,0.1,0.002619814,0.07680076,0.004749186,0.1129665,0.001287865,0.2042835,0.1,0.1,0.1,0.0007755375,0.01681665,0.2760044,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.005346995,0.06959072,0.1491348,0.2430897,0.4256312,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1983,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004426125,0.5256997,0.001734493,0.2692951,0.1,0.003100917,0.07661301,0.005469289,0.1140638,0.001548998,0.2027566,0.1,0.1,0.1,0.0008962203,0.01861141,0.2839231,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.003799537,0.1013485,0.2413952,0.3567315,0.4792591,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1984,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.003810274,0.5184755,0.00137116,0.2871462,0.1,0.002723444,0.0767167,0.004633314,0.113485,0.001416599,0.1970694,0.1,0.1,0.1,0.0007621252,0.01602071,0.2975101,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.005698526,0.05912954,0.2280696,0.3586145,0.431947,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1985,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004033848,0.4723995,0.00154257,0.2632911,0.1,0.002667163,0.07467379,0.004827301,0.1079083,0.001473078,0.1869987,0.1,0.1,0.1,0.0008469138,0.01742901,0.2756196,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.004488159,0.06983446,0.1639694,0.3782632,0.4578367,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1986,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.00401782,0.4633559,0.001460469,0.269211,0.1,0.002765251,0.07463982,0.005109241,0.1040011,0.001544165,0.1799211,0.1,0.1,0.1,0.0008256659,0.0178926,0.2395843,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.006552409,0.07049207,0.1608716,0.2504833,0.4820168,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1987,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.003860806,0.4873015,0.001178493,0.3353516,0.1,0.002742683,0.07522667,0.00502071,0.101238,0.001492808,0.175138,0.1,0.1,0.1,0.0007799402,0.0182483,0.2258418,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.004192296,0.07079598,0.1797578,0.2899185,0.3974928,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1988,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004167472,0.499439,0.001348157,0.3729516,0.1,0.002689521,0.07584793,0.005136472,0.0995607,0.001516902,0.175992,0.1,0.1,0.1,0.0007936052,0.01853657,0.233495,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.005596459,0.08310889,0.2056829,0.3216398,0.4308601,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
1989,0.01066667,0.01066667,0.01066667,0.007575758,0.03428572,0.1009375,0.1,0.10625,0.1,0.1066667,0.1,0.1,0.1285714,0.1,0.1,0.122449,0.1157895,0.1206349,0.1123077,0.1512195,0.004025527,0.4785244,0.001431367,0.3359617,0.1,0.002577987,0.07599775,0.005013537,0.09754997,0.001487482,0.1727137,0.1,0.1,0.1,0.000830698,0.0175236,0.2295009,0.1155555,0.1,0.1,0.1030769,0.1042857,0.1176471,0.14,0.1555555,0.1810345,0.1694915,0.1,0.2155173,0.1,0.1,0.1,0.1666666,0.1239316,0.1230769,0.1,0.1,0.004651377,0.08273502,0.2409064,0.378002,0.4645078,0.1,0.1,0.1679013,0.2043796,0.1963542,0.2718749,0.1729167,0.152381,0.1777778,0.1625,0.1351351,0.235,0,0,0,0
