"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:21 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Sea trout"

year\group,"Coastal dolphins",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Atlantic sharpnose shark","Small coastal sharks","Bluefin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Cobia,"King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders",
1980,0.01408662,0.01133805,0.000359445,0.04969731,0.002516104,0.0007022209,0.01299325,0.0228129,0.001609539,3.55341E-05,0.004394712,0.001442618,0.04297179,0.006201735,0.01190017,0.0003637197,0.008752033,0.0003226128,0.007395487,0.008281488,0.04925998,0.00345199,0.01054641,0.01531087
1981,0.01341041,0.01085388,0.0003401731,0.04598805,0.002412984,0.0006691143,0.01240334,0.02248221,0.001473043,3.271618E-05,0.003943673,0.001466034,0.03976545,0.005767812,0.01146329,0.0003999538,0.008469165,0.000297173,0.007004198,0.007685704,0.04426804,0.003228316,0.009227202,0.01361263
1982,0.01154083,0.00929707,0.0002924716,0.03577851,0.002084202,0.0005512569,0.01063767,0.01981599,0.001186974,2.82919E-05,0.002709891,0.001320142,0.03220136,0.004570507,0.01012452,0.0002601561,0.007195259,0.0002504138,0.005757223,0.006261362,0.03250921,0.002650946,0.007981506,0.01088515
1983,0.01305913,0.0104825,0.0003303993,0.04377723,0.002346796,0.0005769127,0.01194075,0.02259757,0.001317959,3.295032E-05,0.002513296,0.001468214,0.03568923,0.004954607,0.01147031,0.0002282522,0.007696511,0.0002869615,0.006458376,0.007025531,0.04061534,0.002962044,0.00972618,0.01265249
1984,0.0115786,0.009363822,0.0002905712,0.03604763,0.002067836,0.0004635479,0.01046573,0.02067151,0.001113982,2.954758E-05,0.001663783,0.00130863,0.03042552,0.004182842,0.01017739,0.0002979796,0.006416095,0.0002537459,0.005732269,0.006040747,0.03494877,0.002599893,0.008630992,0.01080305
1985,0.0120777,0.009758413,0.0003035997,0.03836918,0.002140242,0.000466924,0.01078432,0.02132124,0.001122186,3.141586E-05,0.001369465,0.001334922,0.0299184,0.004169438,0.01074069,0.0002935568,0.006636165,0.0002635797,0.005835752,0.005883232,0.03730041,0.002611625,0.008858964,0.01062823
1986,0.01211126,0.009757332,0.000305005,0.03814599,0.002119918,0.0004421217,0.01065978,0.02086128,0.001075832,3.195038E-05,0.00104043,0.00129007,0.02853174,0.003915511,0.01085827,0.0002380196,0.006235428,0.0002624826,0.005709447,0.005412448,0.03755092,0.002485456,0.008765999,0.01004078
1987,0.01226282,0.009840797,0.0003087842,0.03855083,0.002103862,0.0004272702,0.0106303,0.01995554,0.001040113,3.255749E-05,0.0007521205,0.001235211,0.02851819,0.003835988,0.01099172,0.0001870616,0.005576414,0.000265283,0.00566748,0.005224269,0.03925962,0.002439308,0.008977337,0.009809925
1988,0.01400998,0.01122752,0.0003535095,0.0481468,0.002371375,0.0004819995,0.01212785,0.02173367,0.001173801,3.683963E-05,0.0008481069,0.001358127,0.0328281,0.004410814,0.01246996,0.0002518466,0.006037403,0.0002992053,0.006511021,0.005990066,0.05069637,0.002783913,0.009948186,0.01107681
1989,0.01179075,0.009446166,0.0002966938,0.03549212,0.001917082,0.0003519481,0.009977906,0.01744483,0.0008922783,3.071392E-05,0.0005611191,0.001101204,0.02623905,0.003248962,0.01054627,0.0002550662,0.004478559,0.0002462107,0.005373995,0.004716529,0.03878349,0.002224821,0.008384947,0.008714586
1990,0.0111856,0.008939399,0.0002819037,0.03195776,0.001732961,0.0002912219,0.00931222,0.01551539,0.0008097044,2.877298E-05,0.000443275,0.0009794192,0.02502984,0.003022725,0.009994947,0.0002486714,0.004145794,0.0002356108,0.005015822,0.004482164,0.03649477,0.002108394,0.008287801,0.008127233
