"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Offshore dolphins"

timestep\group,"Blacktip shark","Dusky shark","Large oceanic sharks","Other tunas",
1,0.04788549,0.01036613,0.03872585,0.008462376
2,0.04794019,0.0103771,0.0387249,0.008487103
3,0.0480313,0.01039169,0.03874035,0.008521355
4,0.04816217,0.01041107,0.03877566,0.008568124
5,0.04832576,0.01043412,0.03883082,0.008624685
6,0.0484996,0.01045883,0.03890004,0.0086835
7,0.0486716,0.01048425,0.0389794,0.00873985
8,0.04882828,0.01050861,0.03905936,0.008789611
9,0.04894872,0.01052921,0.03912428,0.008828731
10,0.04903258,0.01054573,0.03917037,0.008857608
11,0.04908224,0.01055816,0.03919669,0.00887674
12,0.04908458,0.01056541,0.03919601,0.008884377
13,0.04666388,0.01004909,0.03722031,0.008368042
14,0.04660513,0.01004623,0.03716462,0.008263262
15,0.04653768,0.01004173,0.03709975,0.008154842
16,0.04647633,0.01003686,0.03703151,0.008045311
17,0.04643457,0.01003296,0.03696392,0.00793766
18,0.04641784,0.0100311,0.03689754,0.007834183
19,0.04642347,0.01003136,0.03683287,0.007736058
20,0.04643253,0.01003214,0.03676497,0.007640522
21,0.04643674,0.01003319,0.03669577,0.007545513
22,0.04643634,0.0100344,0.03662825,0.007450177
23,0.04641587,0.01003351,0.03655361,0.007351316
24,0.04639198,0.01003208,0.03648025,0.007252028
25,0.0403028,0.008718449,0.03151749,0.006065847
26,0.04024071,0.008708818,0.03142513,0.005927336
27,0.04018494,0.008699791,0.03133537,0.00579281
28,0.04013135,0.00869118,0.03124646,0.005661871
29,0.04008539,0.008683434,0.03116113,0.005535115
30,0.04003929,0.008675867,0.0310756,0.005411286
31,0.03998865,0.00866804,0.03098834,0.00528931
32,0.03993099,0.008659757,0.03089922,0.005168337
33,0.03985647,0.008649965,0.03080432,0.005046702
34,0.03976625,0.008638661,0.03070465,0.00492442
35,0.0396699,0.008626345,0.03060325,0.004802669
36,0.03957997,0.008614056,0.03050346,0.004683847
37,0.04474642,0.009732811,0.03460279,0.005378076
38,0.04473931,0.009728202,0.03452249,0.005271479
39,0.04476801,0.00972725,0.03445465,0.00517765
40,0.04483813,0.009730816,0.03440278,0.005098603
41,0.04495413,0.009739514,0.03437102,0.005035432
42,0.04510034,0.009751877,0.03435623,0.004983662
43,0.0452495,0.009765187,0.03435173,0.004934964
44,0.04539197,0.009779387,0.03435812,0.004884551
45,0.04549972,0.009790754,0.03435958,0.004826067
46,0.0455692,0.009798396,0.03435018,0.004759097
47,0.04561516,0.009803163,0.03433175,0.004686846
48,0.04565326,0.009807032,0.03430847,0.004613759
49,0.04026976,0.008638525,0.02994173,0.003763659
50,0.04025048,0.008631358,0.02988037,0.003668483
51,0.04022979,0.008624302,0.02981644,0.00357601
52,0.04021436,0.008617907,0.02975162,0.003487286
53,0.04020733,0.008612464,0.02968611,0.003402729
54,0.04020745,0.00860771,0.02961824,0.0033217
55,0.0402048,0.008602686,0.02954507,0.003242515
56,0.04018814,0.008596481,0.02946527,0.003163452
57,0.04015535,0.008588741,0.02938034,0.003083937
58,0.04010469,0.008578997,0.02928958,0.003003912
59,0.0400474,0.008568273,0.02919656,0.00292493
60,0.03999155,0.008557345,0.0291036,0.002848228
61,0.04181192,0.008948078,0.03042266,0.002986241
62,0.04178586,0.008937733,0.03027116,0.002925
63,0.04177616,0.008929133,0.03012462,0.00286908
64,0.04178202,0.008922269,0.02998308,0.002818731
65,0.04179704,0.008916623,0.02984536,0.002772778
66,0.04181043,0.008911089,0.02970869,0.002728867
67,0.04181304,0.008904746,0.02957098,0.002684822
68,0.04179757,0.008896722,0.02942978,0.002639198
69,0.04175931,0.00888638,0.02928271,0.002591432
70,0.04170737,0.008874491,0.02913273,0.002542601
71,0.04165598,0.008862353,0.02898403,0.00249473
72,0.04160161,0.008850147,0.028834,0.002448409
73,0.04182225,0.008894367,0.0288586,0.002395603
74,0.04176842,0.008879136,0.02866649,0.002321118
75,0.04172212,0.008864782,0.02847652,0.002251566
76,0.04168408,0.00885132,0.02828868,0.002186788
77,0.04165838,0.00883898,0.02810461,0.002126813
78,0.04163698,0.008826909,0.02792056,0.002070715
79,0.04160842,0.008814026,0.0277332,0.002016834
80,0.04156934,0.008800358,0.02754411,0.001963998
81,0.0415224,0.008785652,0.02735461,0.001911884
82,0.04147317,0.008770266,0.02716522,0.001861515
83,0.04143352,0.008755567,0.02698009,0.001814469
84,0.0414003,0.008741645,0.02679755,0.001771036
85,0.04192071,0.008838863,0.02702049,0.001745762
86,0.04192255,0.008823,0.02684385,0.001687855
87,0.0419359,0.008808563,0.02667265,0.001635805
88,0.04195546,0.008795061,0.02650509,0.001588869
89,0.04197811,0.008782375,0.02634142,0.001545846
90,0.04199196,0.008769211,0.02617709,0.001504939
91,0.04198111,0.008753916,0.02600592,0.00146421
92,0.04195042,0.008737052,0.02583099,0.001423084
93,0.04188472,0.008716858,0.02564574,0.001380314
94,0.04179266,0.008694034,0.02545351,0.001336236
95,0.04168217,0.008669111,0.02525645,0.001291461
96,0.04157379,0.008643699,0.025061,0.001247597
97,0.04763106,0.009943733,0.02959274,0.001605622
98,0.0476134,0.009924894,0.0294466,0.001609807
99,0.04764499,0.009911326,0.02931931,0.001623924
100,0.04769449,0.009899599,0.02919685,0.001646035
101,0.04776499,0.009891852,0.02908807,0.001672575
102,0.0478216,0.009883555,0.02897867,0.001696543
103,0.0478408,0.009871379,0.02885756,0.001713439
104,0.0478181,0.009854712,0.02872186,0.001721977
105,0.04775563,0.009833721,0.0285715,0.001722337
106,0.04766339,0.009809332,0.02841014,0.001715741
107,0.04756153,0.009783326,0.0282455,0.001704728
108,0.04747835,0.009758179,0.02808792,0.001693533
109,0.03999893,0.008130543,0.02248137,0.001215974
110,0.03992007,0.008096675,0.02236089,0.001187283
111,0.03986076,0.008065308,0.02224594,0.001162346
112,0.0398206,0.008036339,0.0221361,0.001141227
113,0.03980224,0.008010033,0.02203305,0.00112374
114,0.0398003,0.007985865,0.02193573,0.001109372
115,0.03979083,0.00796154,0.02183633,0.001096495
116,0.03978342,0.007938446,0.02174114,0.001084521
117,0.03975549,0.007913779,0.02164129,0.00107179
118,0.03970715,0.007887523,0.02153675,0.001057931
119,0.03963729,0.007859479,0.02142669,0.001042615
120,0.03955429,0.00783015,0.02131347,0.001026013
121,0.03751739,0.007384921,0.01985982,0.0009306546
122,0.03742792,0.007349687,0.01972255,0.0009180549
123,0.03734954,0.007315365,0.01958755,0.000906086
124,0.03728681,0.007282409,0.01945593,0.0008951874
125,0.03724183,0.007251137,0.01932838,0.0008857215
126,0.03720726,0.007221204,0.01920284,0.0008776601
127,0.0371742,0.007191922,0.0190773,0.0008705016
128,0.03713496,0.007162757,0.01895087,0.0008635546
129,0.03708137,0.007132789,0.01882163,0.0008561242
130,0.03700972,0.007101482,0.01868867,0.0008478086
131,0.03692603,0.007069169,0.01855383,0.0008386618
132,0.03684204,0.00703665,0.01842007,0.0008291916
133,0.03974828,0.007623199,0.02022156,0.0009339019
134,0.03971029,0.007593326,0.02009425,0.0009259176
135,0.03969679,0.007566159,0.01997459,0.0009206799
136,0.03971222,0.007542219,0.01986396,0.000918817
137,0.03975353,0.007521351,0.01976139,0.0009204386
138,0.03980379,0.007501975,0.01966187,0.0009243941
139,0.03984699,0.007482726,0.0195621,0.0009287515
140,0.03987718,0.007462993,0.01946155,0.0009319761
141,0.03987259,0.007440011,0.01935233,0.000932391
142,0.03984291,0.007414528,0.01923759,0.0009300056
143,0.03980262,0.007387658,0.01912086,0.0009256469
144,0.03976482,0.007360824,0.01900515,0.000920655
145,0.0419389,0.007791007,0.02026698,0.001001025
146,0.04194123,0.007766456,0.02010734,0.0009922076
147,0.04195764,0.007743932,0.01995225,0.0009855191
148,0.04198989,0.007723442,0.01980212,0.0009811824
149,0.04203473,0.007704657,0.01965628,0.000978764
150,0.04208817,0.007687079,0.01951401,0.0009775854
151,0.04214961,0.007670486,0.01937583,0.0009772751
152,0.04219822,0.007652995,0.01923485,0.0009767525
153,0.04223882,0.007635187,0.01909429,0.000975448
154,0.042264,0.007616115,0.01895173,0.0009725679
155,0.04228479,0.007596547,0.01881022,0.0009687275
156,0.04231809,0.007578376,0.01867422,0.0009657351
157,0.03442249,0.005957389,0.0139049,0.0006992691
158,0.03440409,0.005926143,0.01372383,0.0007155878
159,0.03438529,0.005895374,0.01354504,0.0007318819
160,0.03436845,0.005865146,0.0133688,0.0007482218
161,0.03435252,0.005835328,0.01319467,0.000764566
162,0.034337,0.005805807,0.01302255,0.0007807881
163,0.0343209,0.005776456,0.01285223,0.0007967608
164,0.03429902,0.005746908,0.01268248,0.0008122774
165,0.03427212,0.005717187,0.0125137,0.0008272243
166,0.03423518,0.005686937,0.0123449,0.0008413774
167,0.0341925,0.005656395,0.01217713,0.0008547711
168,0.03414029,0.005625324,0.01200941,0.0008673277
169,0.03985682,0.006710763,0.01474969,0.0011161
170,0.03986359,0.00668301,0.01458092,0.001118751
171,0.03989154,0.006657716,0.0144192,0.00112367
172,0.0399448,0.006635488,0.01426597,0.001131728
173,0.04000696,0.006615027,0.01411686,0.001142234
174,0.04007976,0.00659642,0.01397344,0.001154264
175,0.04013886,0.006577041,0.01382918,0.00116558
176,0.04017802,0.006556056,0.01368265,0.001174761
177,0.04019158,0.006532664,0.0135323,0.001180745
178,0.04018008,0.0065067,0.01337794,0.001183244
179,0.04015408,0.006479037,0.01322183,0.001182954
180,0.04012273,0.006450634,0.01306567,0.001180939
181,0.04381344,0.00715695,0.01473045,0.001415708
182,0.04383625,0.007129677,0.01451025,0.001454415
183,0.04387889,0.007105188,0.01429787,0.001495924
184,0.04395508,0.007084787,0.01409803,0.001541953
185,0.04407119,0.007069514,0.01391285,0.001594482
186,0.04422425,0.007059465,0.01374227,0.001654461
187,0.04439918,0.007053076,0.01358354,0.001719788
188,0.0445657,0.007046973,0.01342877,0.00178533
189,0.04472424,0.007040984,0.01327777,0.001848097
190,0.04484905,0.007031501,0.01312198,0.001904365
191,0.04493909,0.007018367,0.01295958,0.001953745
192,0.04500603,0.007002551,0.01279272,0.001997179
193,0.03873919,0.00575225,0.009837789,0.00159049
194,0.03872588,0.00571407,0.009620476,0.001629132
195,0.03870811,0.005675556,0.009405468,0.001665817
196,0.03869183,0.005637269,0.009193912,0.001701258
197,0.0386828,0.005599777,0.00898673,0.001736301
198,0.03867737,0.005563014,0.008783073,0.001771115
199,0.03867375,0.005526749,0.008582862,0.001805476
200,0.03865833,0.005489898,0.008384092,0.001838253
201,0.03863269,0.005452399,0.008187659,0.001869105
202,0.03859422,0.005413901,0.007993377,0.001897762
203,0.03855314,0.005375209,0.007802891,0.001925155
204,0.03851379,0.005336899,0.007616718,0.001952149
205,0.04023153,0.005603769,0.008036235,0.002130171
206,0.04023251,0.005561146,0.007900674,0.002170118
207,0.040254,0.005521351,0.007771101,0.002213682
208,0.04029431,0.005484417,0.007647364,0.002261244
209,0.04035364,0.005450294,0.007529637,0.002312606
210,0.04042295,0.005418018,0.007416342,0.002366374
211,0.04048324,0.005385638,0.007304267,0.002419623
212,0.0405306,0.005352588,0.007192875,0.002470467
213,0.04055023,0.005317209,0.007079593,0.002516576
214,0.04053811,0.005278998,0.006963642,0.002557185
215,0.04049927,0.005238362,0.006845634,0.002592685
216,0.04044981,0.005196599,0.006727851,0.002624649
217,0.04322028,0.005645111,0.007418566,0.002955108
218,0.0432127,0.005599762,0.007294052,0.002997107
