"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
172,1.828362
173,1.894223
174,1.906206
175,1.940152
176,1.971408
177,1.935086
178,1.776696
179,1.622841
180,1.609448
181,1.621031
182,1.684229
183,1.757699
184,1.777949
185,1.806965
186,1.846985
187,1.898795
188,2.003477
189,2.010886
190,1.866999
191,1.776232
192,1.664883
193,1.629014
194,1.654285
195,1.676822
196,1.704365
197,1.757955
198,1.835207
199,1.881411
200,1.946836
201,1.90112
202,1.779944
203,1.710222
204,1.730392
205,1.744739
206,1.78011
207,1.826329
208,1.862371
209,1.867648
210,1.878783
211,1.955255
212,2.013138
213,2.008117
214,1.906878
215,1.753055
216,1.57958
217,1.609087
218,1.708608
219,1.807008
220,1.870557
221,1.91059
222,1.89677
223,1.930278
224,2.042617
225,1.943859
226,1.804389
227,1.722109
228,1.663024
229,1.673885
230,1.756197
231,1.820145
232,1.849704
233,1.884201
234,1.891327
235,1.983889
236,2.12772
237,2.155675
238,2.122142
239,1.85974
240,1.735779
241,1.622773
242,1.49207
243,1.627322
244,1.774657
245,1.839609
246,1.841256
247,1.968307
248,2.092572
249,2.056792
250,1.854007
251,1.658182
252,1.600942
253,1.618545
254,1.675619
255,1.761731
256,1.828327
257,1.835376
258,1.889601
259,1.953827
260,2.00405
261,1.9175
262,1.8452
263,1.635868
264,1.657923
265,1.701903
266,1.773858
267,1.807717
268,1.848399
269,1.869771
270,1.959747
271,2.050753
272,2.063579
273,1.889011
274,1.758697
275,1.679419
276,1.64243
277,1.679035
278,1.701847
279,1.78365
280,1.809253
281,1.838691
282,1.889572
283,1.924076
284,1.929158
285,1.943506
286,1.851516
287,1.680792
288,1.663211
289,1.71687
290,1.762692
291,1.810824
292,1.823729
293,1.827159
294,1.850064
295,1.93732
296,1.933873
297,1.895059
298,1.782271
299,1.72475
300,1.755587
301,1.827184
302,1.898284
303,1.920314
304,1.957679
305,1.971561
306,1.992646
307,2.105476
308,1.985314
309,1.952404
310,1.897854
311,1.760315
312,1.611081
313,1.557887
314,1.677399
315,1.786633
316,1.837794
317,1.93769
318,2.025623
319,2.099591
320,2.026825
321,1.728838
322,1.614696
323,1.649557
324,1.711992
325,1.819102
326,1.865628
327,1.867962
328,1.868194
329,1.914182
330,1.880788
331,1.938839
332,1.93617
333,2.005901
334,1.924626
335,1.741048
336,1.652354
337,1.65597
338,1.716388
339,1.823462
340,1.926441
341,1.988029
342,2.006125
343,2.038359
344,2.000798
345,2.005191
346,2.067035
347,1.946191
348,1.765788
349,1.733183
350,1.736129
351,1.773871
352,1.841215
353,1.909006
354,1.976781
355,2.000315
356,2.014323
357,1.867619
358,1.816902
359,1.841982
360,1.864612
361,1.873375
362,1.906481
363,1.912709
364,1.919924
365,1.930752
366,1.940536
367,1.961786
368,2.015925
369,2.007979
370,2.02458
371,1.884537
372,1.839713
373,1.788699
374,1.670511
375,1.758614
376,1.91484
377,2.054124
378,2.130399
379,2.177607
380,2.204802
381,2.220027
382,2.109251
383,1.851679
384,1.839337
385,1.866021
386,1.921471
387,1.95387
388,2.004552
389,2.153985
390,2.23404
391,2.248769
392,2.172295
393,2.036386
394,1.889413
395,1.715757
396,1.539462
397,1.660137
398,1.796556
399,1.917156
400,2.031962
401,2.110514
402,2.136725
403,2.171365
404,2.254503
405,2.269686
406,2.162858
407,1.902497
408,1.782378
409,1.815143
410,1.838022
411,1.876257
412,1.926694
413,1.960623
414,1.981804
415,2.067472
416,2.030751
417,1.941102
418,1.943222
419,1.855083
420,1.778453
421,1.827158
422,1.757662
423,1.812734
424,1.899157
425,1.960358
426,1.992782
427,2.022253
428,2.169219
429,2.218254
430,2.050833
431,1.836969
432,1.827956
433,1.916992
434,2.003866
435,2.055485
436,2.073095
437,2.081647
438,2.107907
439,2.049688
440,2.017192
441,2.184105
442,2.181845
443,1.746813
444,1.791411
