"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:22 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Offshore dolphins"

year\group,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (1+yr)","Spanish mackerel (1+yr)",Skates-rays,"Oceanic piscivores","Surface pelagics","Oceanic planktivores",Sardine-herring-scad,Anchovy-silverside-killifish,Butterfish,Cephalopod,Zooplankton,Detritus,
2005,0.0008335547,0.0005215455,6.288262E-05,0.01750042,0.0008211338,0.001600806,0.004531765,0.06994518,0.00341127,0.07873876,0.05576488,0.02800681,0.5508289,0.1189058,0.004238471
2006,0.001069628,0.0007365136,8.852125E-05,0.02382224,0.001166618,0.002038031,0.005959269,0.0796786,0.003430693,0.09708714,0.06664515,0.02995688,0.476213,0.1255983,0.006036448
2007,0.0009334585,0.0007203454,7.846548E-05,0.02267867,0.001189438,0.001866045,0.005287591,0.07366268,0.003347321,0.06907412,0.06491733,0.03009783,0.527653,0.1066537,0.005122023
2008,0.001001415,0.0008473875,8.892526E-05,0.02552365,0.001439392,0.002196069,0.005868811,0.07674045,0.003810973,0.07522226,0.07508206,0.03436004,0.4337597,0.154385,0.006718241
2009,0.00083906,0.0007289536,8.124751E-05,0.02342757,0.001391197,0.001941922,0.004923126,0.06880902,0.003696876,0.07069594,0.07647577,0.0329522,0.4609461,0.1631435,0.006404113
2010,0.0006217624,0.0005241676,6.038033E-05,0.01831257,0.001137281,0.001354555,0.003513803,0.05815481,0.00289709,0.05594233,0.06210761,0.02585718,0.6078891,0.1045838,0.00396173
2011,0.001002457,0.0009449581,0.0001021904,0.02931855,0.001858094,0.0021591,0.005685675,0.07833583,0.003515634,0.08027665,0.08599186,0.03396303,0.4895805,0.09719023,0.006020688
2012,0.001086738,0.001193551,0.0001188224,0.03174777,0.002097479,0.00227682,0.005970765,0.07849713,0.003330077,0.08665264,0.1009411,0.03493634,0.4875587,0.07583794,0.004565619
2013,0.001216005,0.001497771,0.0001431954,0.03685991,0.002395681,0.002629856,0.006578435,0.07688796,0.003347778,0.07681984,0.1215026,0.03779517,0.3829606,0.1327825,0.007720459
2014,0.001082793,0.001361454,0.00012538,0.03580504,0.002247217,0.002326546,0.005453845,0.07384058,0.003430373,0.06933361,0.1338661,0.03851676,0.4144658,0.1167951,0.006689993
2015,0.001032733,0.001304904,0.0001173342,0.03409731,0.002116728,0.002188515,0.004891461,0.07127851,0.003323779,0.06184696,0.1403233,0.03730949,0.4084897,0.134621,0.006614756
2016,0.0006296081,0.0007562296,6.479599E-05,0.01977034,0.001273963,0.001150888,0.003001366,0.05817497,0.002112556,0.05471064,0.1112971,0.02412315,0.5818552,0.1001303,0.003634897
