"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 3:33:21 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,"Gulfwide_EwE_mvl_try3 DC adjustments"
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
11,0.02134455,0.02198033,0.0220912,0.01541364,0.01294556,0.1001472,0.00939543,0.001726338,0.03943868,0.02823777,0.02375261,0.001854149,0.005070381,0.0004750998,0.006725702,0.003720757,0.0190092,0.06713738,0.0330735,0.01141905,0.0007484764,0.1665533,0.001263706,0.07932242,0.03479563,0.003115748,0.02140695,0.00324456,0.03135606,0.0001926195,0.05264574,0.001474583,0.008352629,0.01380961,0.003219381,0.02043928,0.05065122,0.08324341,0.01588988,0.01442344,0.09817944,0.1204453,0.04014589,0.02859008,0.02884372,0.1873415,0.2903905,0.1308063,0.1960405,0.007656354,0.06410555,0.1749479,0.0227446,0.1450771,0.01823161,0.04674279,0.6714771,2.549235,4.851947,2.24932,0.6024719,0.1679258,0.7253859,0.2832746,0.07462627,1.607725,0.079049,0.05403741,0.4652687,0.1719847,13.28842,15.42188,4.008909,12.07685,15.65065,110.288,12.91984,63.0882
12,0.02133764,0.02200927,0.02203307,0.01542573,0.01292917,0.1001734,0.009410119,0.001740651,0.0394643,0.02823854,0.02387606,0.001841003,0.005305003,0.0004726636,0.006740339,0.003775551,0.01945997,0.06657887,0.03315602,0.01135212,0.0007306628,0.1638399,0.001240288,0.07837066,0.03438435,0.003062201,0.02142128,0.003176887,0.03122799,0.000188045,0.05247961,0.001472589,0.008446088,0.01377115,0.003083835,0.01968681,0.05024774,0.08208406,0.01568677,0.01428062,0.09766693,0.1192061,0.03991785,0.02844065,0.0285744,0.1807505,0.2824742,0.1310208,0.1884349,0.007640379,0.06367543,0.1708503,0.02157142,0.1366788,0.01808782,0.04487871,0.6439768,2.345861,4.329903,2.052139,0.5613493,0.1583474,0.6745846,0.2733388,0.07015774,1.371887,0.07032696,0.04585645,0.4144763,0.1595807,12.44229,14.05843,2.317269,10.85705,10.03368,74.67616,8.521483,52.67153
13,0.02130543,0.02199877,0.0219331,0.01540091,0.01290536,0.09996429,0.009408733,0.001723834,0.03942428,0.02816484,0.02383325,0.001816317,0.005505517,0.0004700605,0.006567486,0.003807664,0.01990507,0.06567049,0.03327848,0.01127226,0.0006949657,0.1601766,0.001137033,0.07656799,0.03391779,0.002992656,0.02137977,0.003090985,0.03098733,0.0001825106,0.05174525,0.001407946,0.008412944,0.01392995,0.002896708,0.01885743,0.04949252,0.08059964,0.01543028,0.0140905,0.09642249,0.1169131,0.03951421,0.02815375,0.02811428,0.1743045,0.2719693,0.1300014,0.1802579,0.007573778,0.06282023,0.1669654,0.02044577,0.1285897,0.01792261,0.04301712,0.6174272,2.245494,3.997403,1.914548,0.5323457,0.1516651,0.629424,0.2638562,0.06599646,1.159279,0.0624501,0.0386581,0.3695319,0.1472095,11.69677,12.97132,1.499534,10.27639,11.62523,96.83893,11.23885,52.96456
14,0.02126007,0.02195344,0.02180533,0.01536377,0.01287713,0.09968073,0.009402469,0.001705923,0.03936218,0.02807361,0.02376234,0.001790724,0.005705056,0.0004674264,0.006390377,0.003836482,0.02033612,0.06466968,0.03335372,0.01117238,0.0006731588,0.1566809,0.001088307,0.07463215,0.03346269,0.002940525,0.02132517,0.003033705,0.03074668,0.0001778515,0.0512137,0.001345004,0.008359624,0.01406835,0.002773494,0.01812741,0.04875465,0.07908441,0.01517039,0.01390056,0.09508184,0.1147572,0.03904046,0.02784001,0.02761751,0.1686237,0.2625197,0.1288156,0.1727695,0.007499582,0.06203283,0.1637709,0.01949752,0.1214585,0.01774892,0.04112782,0.5939946,2.559173,4.094938,1.864357,0.5249635,0.1500988,0.5958144,0.2569227,0.06241383,0.9805997,0.05767569,0.03527251,0.3458162,0.1367163,11.29588,12.51932,1.254851,10.93722,17.9908,136.7013,19.28771,66.84554
15,0.02120928,0.02188111,0.02165919,0.01532643,0.01284639,0.09938174,0.009393615,0.001687475,0.03928862,0.02797182,0.02368416,0.001765282,0.005903804,0.0004647759,0.006213437,0.003862774,0.02075582,0.06365447,0.03339694,0.01106316,0.0006597933,0.1533086,0.001073772,0.07269423,0.03306213,0.002899571,0.02126218,0.002997662,0.03050242,0.0001739974,0.05070262,0.001284513,0.0082933,0.01419816,0.002675713,0.01748997,0.04801885,0.07766302,0.0149128,0.0137198,0.09383411,0.1128675,0.03854608,0.02753915,0.02710728,0.1638898,0.2542202,0.1276937,0.1662569,0.007425236,0.06138684,0.1609491,0.01870861,0.1153081,0.01757217,0.03932219,0.5742795,2.614363,4.400697,1.848947,0.5246583,0.1502576,0.571734,0.251682,0.05939822,0.8373471,0.05572059,0.0349181,0.3407545,0.1291946,11.16399,12.53963,1.274681,12.33296,19.03148,134.445,21.19255,74.98037
16,0.0211566,0.0217883,0.0215016,0.01528958,0.01281548,0.09909497,0.009383796,0.001668965,0.03920971,0.02786281,0.02361185,0.001740883,0.006101993,0.0004621282,0.006039239,0.003887298,0.02116676,0.06267022,0.03342359,0.01095083,0.0006544003,0.1505162,0.001085096,0.07096485,0.03272113,0.002878865,0.02121888,0.002991887,0.0303035,0.0001715226,0.05028843,0.001226848,0.008218674,0.0143268,0.002613629,0.01702981,0.04739185,0.07637498,0.01467233,0.01355737,0.09273063,0.1113134,0.03805747,0.02725683,0.02660855,0.1603419,0.2475718,0.1266703,0.1610036,0.007354353,0.06090137,0.1587307,0.01812232,0.1103278,0.01739675,0.03765981,0.5589343,2.665317,5.153833,1.921914,0.5453197,0.1555394,0.5580508,0.2488755,0.05709805,0.7244141,0.05651948,0.03708535,0.3511537,0.1246167,11.31858,13.01453,1.664448,14.36254,25.84701,148.9589,29.06789,88.86427
17,0.02111211,0.02168261,0.02134329,0.01526277,0.01278778,0.09890259,0.009376035,0.001651244,0.03914185,0.0277558,0.02357684,0.001719419,0.006301317,0.0004595131,0.005872999,0.003911769,0.02157317,0.0618416,0.03345738,0.01084692,0.0006630792,0.1487728,0.001126151,0.06969258,0.0324996,0.002888313,0.02122806,0.003024463,0.03020077,0.000171035,0.05002088,0.001172642,0.008142966,0.01447484,0.002601885,0.01682362,0.04697822,0.07537471,0.01447261,0.01343819,0.09198776,0.1104028,0.03764495,0.02703699,0.02617796,0.1587333,0.2435246,0.1259258,0.1578939,0.007294323,0.06072509,0.1576293,0.0178647,0.1070619,0.01723176,0.03625517,0.550534,2.699921,6.470109,2.131878,0.5979604,0.1687734,0.5591384,0.2499334,0.05590555,0.6431721,0.06178859,0.04386161,0.3880768,0.1238435,11.98589,14.23317,3.231267,17.58621,37.76811,151.0999,40.90112,108.0557
18,0.02108178,0.02157471,0.02120427,0.01524851,0.01276555,0.09884695,0.009372655,0.001634782,0.03909153,0.02765418,0.02359429,0.001701476,0.006503042,0.000456947,0.005718626,0.003936864,0.02197883,0.06121586,0.03352137,0.01076274,0.0006826379,0.1480303,0.00118227,0.06893118,0.03239876,0.002918362,0.02128655,0.003079477,0.03017301,0.0001720553,0.04984213,0.001122502,0.008073553,0.01464965,0.002616762,0.01680894,0.0467142,0.07479219,0.01431034,0.01335346,0.09161282,0.1099877,0.03733173,0.02687711,0.02581549,0.158804,0.2416267,0.1254953,0.1566741,0.007252174,0.06083664,0.1572105,0.01785297,0.1053833,0.01709786,0.03530164,0.5483727,2.362492,7.617705,2.391352,0.6543117,0.1833379,0.570917,0.2527387,0.05575502,0.5974699,0.07005963,0.05328495,0.4388519,0.1269374,12.91746,15.73486,6.952111,20.46504,40.01175,132.9998,41.25006,115.9437
19,0.02106247,0.02147527,0.02110422,0.01523929,0.01274904,0.09889058,0.009373773,0.001619488,0.03905314,0.02755585,0.02365281,0.001686324,0.006707897,0.0004544333,0.005576301,0.003962426,0.02238705,0.06074213,0.03362982,0.01069952,0.0007019226,0.1480377,0.001224142,0.06858138,0.03235739,0.002957234,0.02137806,0.003136824,0.03018923,0.0001738778,0.04970412,0.001076308,0.008013322,0.01484267,0.002637692,0.01690348,0.04652645,0.07463047,0.01417513,0.01328201,0.09141921,0.1097021,0.03709286,0.02673683,0.02549309,0.1597804,0.2409661,0.1252304,0.1565117,0.007227334,0.06108464,0.1570689,0.01793772,0.1049899,0.01701737,0.03491303,0.5500599,1.897668,8.163381,2.642445,0.6974975,0.1950657,0.5871093,0.2551108,0.05644926,0.5872796,0.07773036,0.06067378,0.4788951,0.131927,13.6751,16.87118,11.70919,21.59467,36.11919,117.2267,35.36903,112.5162
20,0.02104702,0.02138717,0.02103868,0.01522767,0.01273574,0.09896171,0.009377279,0.001604787,0.03901565,0.02745658,0.02372276,0.001672114,0.006915221,0.0004519564,0.005442301,0.003987518,0.02279649,0.06031007,0.03376738,0.0106493,0.0007050396,0.1481603,0.001221699,0.06838324,0.03229817,0.002985803,0.02146477,0.003172118,0.0301818,0.0001754035,0.04952668,0.001033265,0.007959642,0.0150376,0.002626556,0.01695988,0.04628317,0.0746919,0.01404264,0.01319887,0.09118789,0.1092014,0.03687176,0.0265754,0.02515588,0.1605826,0.2401195,0.1249729,0.1562255,0.007211389,0.0612761,0.1565856,0.01793812,0.10498,0.01698099,0.03490742,0.5517666,1.465599,7.991222,2.822975,0.7147013,0.2009085,0.6000783,0.2552381,0.05738335,0.5994157,0.08164708,0.06262362,0.491399,0.1362987,13.94175,17.21167,13.79955,20.75382,27.59935,96.77972,26.17739,98.84398
