"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
21,14.30106,10.79112,11.32257,30.85664,3.171463,3.189596,2.761472,2.935582,2.902981,2.562988,4.899378,4.516505,7.735845,4.298646,8.746074,4.475422,3.083369,6.106241,3.320292,3.764668,15.5501,3.373799,21.41809,4.956711,4.389919,9.580112,3.175662,9.40502,3.084683,19.69059,3.636331,3.386881,3.212245,5.166744,21.07117,8.360925,2.884159,4.160154,5.209768,5.234787,5.958887,6.564063,7.921234,4.560205,4.790542,5.704662,5.591936,4.488602,5.476703,3.160457,5.01512,8.010969,8.181579,11.07467,1.105223,9.438036,10.11528,32.13028,15.09569,10.23587,11.46023,8.425872,14.88426,7.149814,8.593482,13.50031,17.00744,15.77517,16.05046,14.70068,7.536661,13.43967,61.15421,17.3804,0,0,0,0
22,14.13026,10.77706,11.09138,30.20107,3.14681,3.149228,2.748589,2.922489,2.890661,2.5557,4.830264,4.483289,7.772173,4.297594,8.723558,4.461567,3.085807,6.064858,3.280062,3.728868,14.47024,3.342955,20.32902,4.913327,4.296616,9.392402,3.12493,9.089137,3.038703,19.08658,3.545831,3.389292,3.181967,5.072629,20.47257,8.22644,2.853536,4.022201,5.193028,5.194347,5.829062,6.481711,7.865065,4.494685,4.759189,5.605092,5.527853,4.387465,5.388016,3.081928,4.893285,7.974401,8.141978,10.9683,1.069809,9.141133,9.918029,34.4347,16.10046,10.06421,11.79298,8.562342,14.7212,7.280763,8.421219,13.08176,16.73624,16.14151,16.16898,13.94122,7.495874,13.65353,63.56334,18.43382,0,0,0,0
23,13.74708,10.49139,10.34028,29.26472,3.061238,3.070853,2.711079,2.876296,2.854248,2.531231,4.684628,4.371032,7.76985,4.290866,8.63796,4.421021,3.050265,5.924901,3.183897,3.651158,13.69674,3.261887,19.60507,4.816945,4.120354,9.168217,3.043745,8.857075,2.954809,18.44732,3.405902,3.34491,3.095606,4.906924,19.66564,7.988915,2.779097,3.747621,5.023747,5.022093,5.583298,6.235744,7.705641,4.369941,4.617012,5.309487,5.239481,4.224054,5.090824,2.942948,4.641018,7.536921,7.714561,10.34428,0.9703985,8.510113,9.332067,35.74145,15.63433,9.250255,11.09676,7.932953,13.75317,6.863806,7.82293,11.94991,15.7554,15.50055,15.46089,13.08217,6.875981,13.00921,57.84261,18.1674,0,0,0,0
24,13.76192,10.43974,10.40796,29.38299,3.063106,3.068525,2.705843,2.882941,2.86281,2.541409,4.702883,4.418174,7.796955,4.291922,8.659097,4.424517,3.033716,6.006498,3.18197,3.634155,13.48844,3.2814,19.55515,4.797063,4.269055,9.299514,3.043054,9.030068,3.000647,18.48245,3.401125,3.374921,3.088193,4.912655,19.43452,8.033553,2.824428,3.823823,5.186309,5.213894,5.6938,6.462543,7.773019,4.446307,4.729371,5.576174,5.51461,4.256346,5.343684,2.950513,4.843048,8.062241,8.231679,10.93584,0.9927236,8.683968,9.821242,41.47006,19.10207,10.68287,13.26391,9.469282,14.79521,7.818706,8.288268,12.40692,17.45502,18.17415,17.97149,13.39656,8.142468,15.13763,72.53137,21.54985,0,0,0,0
25,12.02368,9.534397,9.444668,25.96175,2.673666,2.781723,2.474245,2.625973,2.61886,2.350735,4.348787,3.886921,7.209638,4.248613,7.896825,4.156774,2.951475,5.641925,2.754093,3.269385,12.00723,3.037743,17.50695,4.37836,4.139453,8.634311,2.784396,7.787611,2.764744,16.81022,2.717968,2.866372,2.633365,4.23844,18.37112,7.124142,2.413169,3.043876,4.59312,4.841552,5.093828,5.799883,6.831866,3.969222,4.018366,5.459762,4.892865,4.164462,4.601248,2.705288,4.519359,7.534663,7.339558,9.725226,0.8743201,8.671661,8.988409,41.36618,19.79952,11.49029,12.84746,9.437529,13.03201,8.64882,8.046512,10.60757,17.17832,18.21691,18.78416,13.00429,7.421968,16.02984,68.97114,23.54558,0,0,0,0
26,12.19207,9.562407,9.830351,26.54022,2.69982,2.807637,2.484538,2.644868,2.636867,2.365108,4.419046,3.967506,7.347836,4.248794,7.970904,4.16721,2.943324,5.772413,2.800717,3.324617,13.19933,3.108768,19.64413,4.462033,4.361978,9.088343,2.846308,8.839825,2.864572,17.88694,2.820868,2.927266,2.682729,4.314737,18.63814,7.370868,2.505574,3.227782,4.759852,5.050053,5.317614,6.028951,6.925817,4.097792,4.158593,5.761844,5.186808,4.301297,4.879039,2.804698,4.788288,7.975736,7.738283,10.27185,0.937859,9.228669,9.555116,44.39645,22.37023,12.55129,14.40469,10.48784,13.89243,9.269064,8.527628,11.53278,18.75854,19.86893,20.50373,14.02612,8.269178,17.24131,75.6216,24.1563,0,0,0,0
27,12.44513,9.761932,10.54458,27.26558,2.748996,2.845789,2.503674,2.675733,2.660874,2.382853,4.513455,4.067358,7.485294,4.251076,8.071559,4.184838,2.943562,5.927102,2.870176,3.406549,14.0337,3.202096,20.97424,4.582692,4.571119,9.455502,2.921431,9.537369,2.970121,18.79795,2.945792,3.015425,2.762294,4.406538,18.74382,7.625239,2.606056,3.457843,4.939996,5.254781,5.565708,6.26314,7.038625,4.234033,4.309387,6.048432,5.473768,4.475125,5.155241,2.935986,5.044492,8.416498,8.126614,10.86332,1.03901,9.993575,10.12386,43.28461,24.5854,12.93096,15.46241,11.17984,14.70438,9.719724,9.039692,12.67023,19.86045,20.7564,21.44464,14.93191,8.846306,17.86008,79.45831,23.96133,0,0,0,0
28,12.51393,9.888689,10.8472,27.50077,2.761695,2.846876,2.509413,2.682474,2.664577,2.385003,4.523695,4.08863,7.596133,4.250424,8.128304,4.184205,2.934958,5.958272,2.901809,3.466331,14.35257,3.247434,21.37215,4.672102,4.577604,9.541925,2.955294,9.741404,2.999291,19.16633,3.009687,3.075328,2.809983,4.405068,18.40173,7.699275,2.640171,3.512213,4.950296,5.247163,5.608575,6.256396,7.046034,4.256176,4.326826,5.979646,5.435964,4.543036,5.117718,2.991095,5.028731,8.294184,8.011298,10.81235,1.074453,10.22392,10.07139,38.71217,24.20726,11.74489,14.58277,10.44622,14.41591,9.224646,8.875424,12.90944,19.11923,19.42699,20.16673,15.02712,8.282132,16.70262,71.44054,21.81452,0,0,0,0
29,12.75422,10.15367,11.44273,28.00684,2.812124,2.879398,2.527913,2.713089,2.688646,2.401215,4.599958,4.173202,7.712955,4.253899,8.224898,4.205211,2.938863,6.084523,2.967413,3.549591,14.55478,3.328075,21.47228,4.784542,4.68906,9.682518,3.014298,9.851895,3.06709,19.48398,3.100813,3.160854,2.888087,4.470278,18.31912,7.850475,2.714204,3.661489,5.097941,5.387971,5.77702,6.430737,7.134761,4.346308,4.440591,6.127822,5.63019,4.670428,5.297194,3.086004,5.172391,8.596721,8.273023,11.21014,1.148741,10.67867,10.40735,39.12106,25.52551,11.80243,15.1502,10.85636,14.94493,9.500493,9.14297,13.59307,19.57994,19.81016,20.49022,15.30129,8.589935,16.96548,75.20323,21.97734,0,0,0,0
30,12.80639,10.25132,11.46218,28.05601,2.815235,2.879682,2.530727,2.717317,2.691147,2.401788,4.591827,4.178838,7.79561,4.253113,8.269592,4.204024,2.929096,6.092427,2.985196,3.599708,14.58648,3.356243,21.2766,4.857938,4.638877,9.628866,3.033372,9.715252,3.06806,19.38902,3.124445,3.205413,2.920761,4.446868,18.02531,7.832576,2.724713,3.629108,5.077238,5.339629,5.754925,6.389093,7.122046,4.333704,4.429625,5.969278,5.527474,4.692997,5.192574,3.094745,5.088931,8.376703,8.077822,10.98008,1.139333,10.53473,10.18074,39.1228,23.892,11.06248,14.18991,10.16251,14.48577,8.994306,8.788793,13.34485,18.66797,18.60884,19.30244,14.9593,8.041011,15.95239,68.69463,20.63154,0,0,0,0
