"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Gray triggerfish"

timestep\group,"Benthic coastal invertebrate feeders","Surface pelagics",Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus,
1,0.05330684,0.03044601,0.03022853,0.001369703,0.002317826,0.05390991,0.03105043,0.1020885,0.09113204,0.09860121,0.1230708,0.02784988,0.02741812,0.03441313,0.268865
2,0.04995755,0.02859392,0.02948705,0.001342853,0.002351726,0.05264149,0.02766891,0.09844267,0.08736599,0.1096001,0.1185826,0.03181706,0.02879523,0.03776438,0.2732956
3,0.04451843,0.02568853,0.02842562,0.001285785,0.00237807,0.05045305,0.0234006,0.09227504,0.08152035,0.1321026,0.1134698,0.03817131,0.0276254,0.04269749,0.2764903
4,0.0437775,0.02564602,0.03208035,0.001324109,0.002508569,0.05161128,0.02185311,0.09356667,0.08139332,0.1451686,0.1111584,0.03688831,0.02452905,0.03854323,0.2712901
5,0.04597727,0.02741549,0.03941274,0.001411735,0.002676507,0.05453871,0.02181623,0.09927727,0.08423367,0.145422,0.1103458,0.0324508,0.0224834,0.03249794,0.2610296
6,0.05171284,0.03120697,0.0497095,0.001542771,0.002836779,0.05884577,0.02337096,0.1095336,0.08986753,0.1305061,0.1105568,0.02622429,0.01999912,0.02584088,0.2473348
7,0.05935124,0.03595025,0.06016815,0.001673724,0.002949633,0.06318879,0.0255998,0.121404,0.09591592,0.1060432,0.1106856,0.02157629,0.01846984,0.02130472,0.2319762
8,0.06577082,0.03965874,0.06606755,0.001740198,0.00295315,0.06542072,0.02710649,0.1300827,0.09915701,0.08207168,0.1096359,0.0202596,0.020087,0.02059397,0.2230751
9,0.07272594,0.0433202,0.06861109,0.001784151,0.002881009,0.06669531,0.02866386,0.1386423,0.1021121,0.06180776,0.1086166,0.01826933,0.02044769,0.01947665,0.2164682
10,0.07909405,0.04635369,0.06806807,0.001796895,0.002770811,0.06704541,0.02987389,0.1459614,0.1041915,0.04447688,0.1082551,0.01680117,0.02112388,0.01904927,0.2123778
