"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
2000,15.89818,12.1045,12.94295,34.6515,2.529113,3.480885,4.554217,5.242177,3.279727,3.74237,5.821202,5.839808,7.350492,4.304272,10.4773,5.876652,2.537369,7.455042,5.517144,4.244114,14.79067,3.648695,21.4716,5.29706,4.370429,9.719637,3.444566,9.611199,2.869627,18.51916,4.320853,3.432618,4.03442,4.622731,20.23158,7.841534,3.221833,4.839001,6.498164,5.882341,6.271834,8.751443,8.886275,5.680406,7.255576,5.610825,6.63591,9.372401,6.008336,4.92361,5.316558,9.338292,11.40639,10.90276,1.111668,11.92633,10.01067,48.19978,21.3541,11.76698,15.20645,11.77127,16.80165,6.685319,7.8507,13.65215,19.53133,22.11272,20.78159,21.65941,11.26888,17.34881,98.50585,24.46862,0,0,0,0
2001,13.28342,10.33283,11.49696,28.48812,2.244178,2.949506,3.828695,4.007843,2.862549,3.109825,5.126747,4.724289,6.588402,4.249219,9.122622,5.230089,2.454873,6.845787,4.263738,3.697165,14.28349,3.367614,21.19844,4.877528,4.292721,9.166772,3.147222,9.008182,2.675103,17.35941,3.289813,2.664303,3.178959,3.498906,18.44562,7.029707,2.700667,3.629893,5.314189,5.372987,5.256361,7.435246,7.312351,4.838878,5.980612,5.681271,5.784298,9.469256,5.031149,4.514723,4.779006,8.428517,9.761773,9.496615,0.9777364,12.47095,9.032135,43.81007,19.83675,10.56484,14.11808,9.563281,13.74662,7.166528,7.720037,11.38,17.63419,18.9753,18.60647,19.76397,8.438239,15.59781,74.52621,21.92085,0,0,0,0
2002,14.79766,12.46466,15.6803,30.8812,2.479647,3.169899,4.136242,4.217981,3.000662,3.353124,5.429476,5.289759,6.910948,4.285601,10.0096,5.611538,2.472017,7.566899,4.772238,4.057836,14.10188,3.858108,21.86538,5.589943,4.69857,9.67452,3.561762,9.341583,2.955566,18.27483,3.750884,2.870494,3.715731,3.796952,19.20114,7.895678,3.193841,4.584637,6.03931,6.048921,5.86066,8.454684,7.994936,5.373619,6.954556,6.193366,6.634108,11.1665,5.913414,5.316623,5.36922,9.76945,10.67515,11.43158,1.4577,14.20541,10.49847,41.63953,21.36031,13.6809,15.56672,10.20798,15.91442,7.531302,8.664849,15.39765,18.44891,20.34471,19.45098,19.83163,9.377751,16.02476,77.95793,21.84387,0,0,0,0
2003,16.17217,14.85976,17.69054,35.31412,2.79375,3.394276,4.549446,4.536168,3.251233,3.777136,5.564684,5.952464,7.40135,4.339726,10.99768,6.105373,2.517517,8.042962,5.490492,4.507725,14.20764,3.857939,20.84309,5.574745,5.076233,9.513875,3.765408,9.300571,3.122291,17.99566,4.294096,3.135519,4.429081,4.250192,18.49146,8.058201,3.473594,5.289301,6.882761,6.801701,6.658951,9.62046,8.973813,6.23451,8.024537,6.429861,7.324913,12.8186,6.642503,5.953338,5.896881,10.51162,11.66025,12.37401,1.517619,13.55506,11.3928,42.56712,20.54289,14.48612,15.27746,11.06262,17.55654,7.51831,8.567636,15.72845,19.13429,21.87327,20.34493,20.76471,10.82598,16.9872,88.35199,23.33003,0,0,0,0
2004,13.76646,11.89603,12.76498,30.05067,2.435463,3.01623,3.922101,3.738331,2.932698,3.254546,4.800996,4.953755,6.740807,4.287528,9.777763,5.452232,2.448782,7.154367,4.757312,4.117808,14.37281,3.275806,20.70491,4.815932,4.448844,9.176631,3.40983,9.089952,2.758937,17.31347,3.37088,2.576104,3.542159,3.473418,18.95421,7.232821,2.86259,3.687422,5.580605,5.874958,5.548536,8.212676,7.571915,5.337188,6.765102,5.605686,5.938708,11.54869,5.134969,4.974786,5.038999,8.459713,9.26991,9.322366,0.9875055,11.18212,9.085639,44.54287,19.09788,12.22513,12.49117,9.768422,13.62862,6.87426,7.118398,10.56706,17.36045,17.57671,18.49511,18.89848,8.377592,15.52166,74.34759,21.90073,0,0,0,0
2005,18.01988,16.07029,18.41261,37.74252,3.201148,3.649417,4.821944,4.527895,3.545799,4.271463,5.347459,6.49737,7.719099,4.381584,11.4722,6.526506,2.567901,8.583693,6.440905,5.155044,13.57687,3.867276,19.34825,5.792742,4.873771,9.386674,4.077351,9.117019,3.160107,17.71747,4.595529,3.390949,5.068537,4.596032,17.80684,8.062877,3.561043,5.719289,7.20175,6.963444,6.940019,10.2301,9.741884,6.63104,8.762038,6.141243,7.162607,13.23352,6.723045,6.497807,5.908418,10.14211,11.56625,12.14857,1.527122,12.94722,11.24718,40.08225,18.15415,10.31641,13.42096,9.857369,17.27253,6.294088,8.066872,15.85407,16.82383,14.84069,17.41256,16.31654,9.969441,14.89834,76.58807,21.23701,0,0,0,0
2006,17.25328,12.49713,14.18151,36.26548,3.250709,3.520095,4.680957,4.145369,3.482423,4.406129,4.805246,6.24551,7.389924,4.350268,11.292,6.49851,2.504691,8.431241,6.102638,4.810331,14.75336,3.696423,19.80238,5.632417,4.935172,9.706939,3.918054,9.649864,3.027937,18.40527,4.694546,3.248968,4.588329,4.617191,20.05295,8.1333,3.393753,5.968565,6.99503,6.876112,6.605162,10.13983,9.852267,6.68843,8.918733,6.940393,7.619877,11.91135,7.520773,6.270073,6.009136,11.15786,13.79705,13.12785,1.289779,13.99992,12.598,47.57509,22.79092,12.66828,19.31209,11.90939,19.9363,7.238144,9.654536,15.92979,20.96655,19.06994,21.94468,18.48252,13.14784,18.9481,112.9766,26.43909,0,0,0,0
2007,14.49377,11.77512,12.9353,30.83647,2.927131,3.08016,3.818396,3.406866,3.075399,3.559335,4.137253,4.882296,6.655118,4.285591,9.892613,5.670141,2.470661,7.593088,4.779239,4.271059,13.63587,3.352084,18.51967,5.051308,4.571485,8.959646,3.466946,8.749421,2.743383,16.86586,3.429178,2.68273,3.691927,3.460423,17.59878,7.022166,2.713836,4.097466,5.740057,5.939592,5.595106,8.02247,8.039958,5.569835,6.912201,6.210414,5.805517,10.73009,5.60603,5.376928,5.067225,9.099662,10.65303,10.20504,1.043869,13.00187,10.0873,39.63926,16.82211,9.988925,11.92309,7.670104,14.09938,6.682902,8.109038,11.32257,16.15864,12.72344,16.53299,17.13432,7.805262,14.35491,65.3697,20.54085,0,0,0,0
2008,13.98349,9.849925,12.1269,28.65252,2.799562,3.041151,3.626066,3.121126,3.002982,3.429296,3.901362,4.7391,6.346786,4.254161,9.998484,5.593441,2.419789,7.822473,4.578115,4.266194,14.68712,3.479699,19.40792,5.253617,4.596035,9.872561,3.829427,9.675562,2.774268,18.70642,3.485451,2.611035,3.378973,3.292327,19.42092,7.674386,2.842291,4.173254,5.73389,6.00453,5.551414,8.007334,7.806181,5.464082,7.212492,6.512193,5.975847,10.66689,5.892023,5.301791,5.203814,9.582517,10.78582,11.01329,1.168057,14.38605,10.83893,44.7566,21.18955,12.21393,14.74846,10.76148,15.23605,7.49178,8.996671,13.61336,18.58528,14.1227,19.43809,18.18386,9.101182,16.28868,80.75237,22.07231,0,0,0,0
2009,16.24302,12.14396,15.47144,33.64699,3.173387,3.356861,3.87524,3.286413,3.29565,3.921603,4.210623,5.243504,6.74093,4.289821,11.54083,6.61492,2.476378,8.955552,5.353631,4.606571,14.32796,3.760411,19.41569,5.610768,5.162777,9.59956,4.148669,9.553256,3.059839,18.3364,4.212348,2.940474,4.057852,3.808976,19.18464,8.041234,3.255298,5.26469,6.801147,7.029347,6.649488,9.512547,8.969229,6.497456,8.597152,7.103105,6.930239,12.15938,7.137288,6.202179,5.899426,11.08118,12.25882,13.25982,1.483783,14.90736,12.65205,44.3526,22.55573,13.61941,17.0775,11.78103,18.00606,7.978123,9.720768,16.29151,19.71973,15.176,20.95703,19.47741,11.1239,17.73448,93.75296,24.26571,0,0,0,0
