"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
37,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.195809,1,0.9234533,1,1,2,1,1.522236,1,1.650525,1,1,1,1,1.447227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.213787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1.088644,1,0.8393242,1,1,1.950637,1,1.398752,1,1.558738,1,1,1,1,1.381712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9307261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.9652585,1,0.7508623,1,1,1.843616,1,1.283961,1,1.438077,1,1,1,1,1.269748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.727199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.8382096,1,0.6622473,1,1,1.690721,1,1.175235,1,1.299987,1,1,1,1,1.126376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5743267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,1,1,1,1,1,1,1,1,1,1,1,1,1.977706,1,1,1,2,1,1,1,0.7185311,1,0.5786132,1,1,1.510459,1,1.072006,1,1.155134,1,1,1,1,0.9703755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4621848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,1,1,1,1,1,1,1,1,1,1,1,1,1.922224,1,1,1,2,1,1,1,0.6159146,1,0.5062594,1,1,1.326934,1,0.9781061,1,1.015833,1,1,1,1,0.8218886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3887987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,1,1,1,1,1,1,1,1,1,1,1,1,1.842752,1,1,1,2,1,1,1,0.5441746,1,0.4564649,1,1,1.177206,1,0.9097705,1,0.9015943,1,1,1,1,0.7064174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.37373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,1,1,1,1,1,1,1,1,1,1,1,1,1.759641,1,1,1,2,1,1,1,0.5105366,1,0.4357368,1,1,1.084713,1,0.8817778,1,0.827856,1,1,1,1,0.6384485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4546405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,1,1,1,1,1,1,1,1,1,1,1,1,1.691898,1,1,1,2,1,1,1,0.5138193,1,0.4433305,1,1,1.050141,1,0.8946223,1,0.7978422,1,1,1,1,0.6181506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7159268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1,1,1,1,1,1,1,1,1,1,1,1,1.649414,1,1,1,2,1,1,1,0.5513048,1,0.476483,1,1,1.064832,1,0.9419969,1,0.8078686,1,1,1,1,0.6418089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.278885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
