"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
2000,0,0,0,0,0,0,0,0,0.0006006942,0,0,6.150505E-05,0,0,0.001438875,0,0,0.009363371,0,0,0,0,3.382215E-06,0,0.000416988,0.0009282241,0,0,0,9.805787E-09,0,0,0.0005843914,0.0009492346,5.665749E-09,0,0,0,0,0.002786173,0.01800568,0.04869857,0.0002648809,0.003376164,0.002703888,0.01724299,0.04119961,0.03719312,0.0002557782,0,0,0.004138619,3.669319E-05,0.0002817304,0,0,0.003370389,0.001104264,0,0,0,0,6.070492E-06,0.02823518,0.0006422275,0.0001576784,0,0,0,0,0.008861179,0.04384711,0.0008992256,1.888895E-06,0,0,0,0
2001,0,0,0,0,0,0,0,0,0.0006330883,0,0,5.895753E-05,0,0,0.002059206,0,0,0.00929872,0,0,0,0,2.563035E-06,0,0.0004227364,0.0008740541,0,0,0,9.775754E-09,0,0,0.0005823935,0.001177564,5.638374E-09,0,0,0,0,0.002647242,0.01860253,0.04762983,0.000235311,0.003410649,0.002468975,0.01756395,0.04165979,0.03352742,0.0002335116,0,0,0.004404055,4.153541E-05,0.0004194068,0,0,0.004269511,0.001017314,0,0,0,0,5.872019E-06,0.02787142,0.0006144159,0.0001459839,0,0,0,0,0.01047087,0.05043276,0.0009319237,2.379615E-06,0,0,0,0
2002,0,0,0,0,0,0,0,0,0.0005646175,0,0,5.601402E-05,0,0,0.001686273,0,0,0.008393926,0,0,0,0,1.811834E-06,0,0.0003661441,0.0008103495,0,0,0,1.040477E-08,0,0,0.000657835,0.001385353,5.61727E-09,0,0,0,0,0.002333986,0.01692977,0.03918083,0.0002168675,0.002545606,0.002058679,0.01736597,0.04115369,0.03002624,0.0002255142,0,0,0.003728658,4.109069E-05,0.0004400864,0,0,0.00436875,0.0007190823,0,0,0,0,6.257207E-06,0.02219762,0.0006760234,0.0001843421,0,0,0,0,0.01340091,0.05995454,0.001375196,3.057609E-06,0,0,0,0
2003,0,0,0,0,0,0,0,0,0.000642036,0,0,5.917896E-05,0,0,0.001537832,0,0,0.00925311,0,0,0,0,1.875629E-06,0,0.0003855614,0.0009125588,0,0,0,1.100708E-08,0,0,0.0008104467,0.001675143,6.731751E-09,0,0,0,0,0.002576883,0.01732324,0.04306974,0.000209073,0.002962924,0.002399542,0.02033974,0.04313009,0.03456457,0.0002516749,0,0,0.004607257,5.665867E-05,0.0004772763,0,0,0.004440431,0.001359196,0,0,0,0,6.42746E-06,0.0229787,0.0006845279,0.0002173815,0,0,0,0,0.01348008,0.05379249,0.001241624,2.970917E-06,0,0,0,0
2004,0,0,0,0,0,0,0,0,0.000723918,0,0,6.994511E-05,0,0,0.001133366,0,0,0.01025997,0,0,0,0,1.740442E-06,0,0.0004539314,0.0009071659,0,0,0,1.014273E-08,0,0,0.0006872215,0.002053251,6.57366E-09,0,0,0,0,0.002827949,0.01864124,0.04692737,0.0002321603,0.003458285,0.002475066,0.02279362,0.04606645,0.03659307,0.0003344121,0,0,0.005521054,7.086171E-05,0.0002982187,0,0,0.003276679,0.001298161,0,0,0,0,6.585196E-06,0.02336855,0.0007289922,0.0001712114,0,0,0,0,0.01673039,0.04932386,0.0009291484,5.007741E-06,0,0,0,0
2005,0,0,0,0,0,0,0,0,0.0006418666,0,0,6.465281E-05,0,0,0.001518751,0,0,0.009412182,0,0,0,0,3.770929E-06,0,0.0004078916,0.0008673356,0,0,0,9.513427E-09,0,0,0.0006368556,0.001355773,6.77702E-09,0,0,0,0,0.002531306,0.01778265,0.04344338,0.0002018474,0.003176467,0.002214424,0.02026967,0.04437077,0.0302133,0.0003987798,0,0,0.005124036,7.215147E-05,0.0004153737,0,0,0.003816673,0.0009658147,0,0,0,0,6.220745E-06,0.01639067,0.0006341433,0.0002016165,0,0,0,0,0.01872983,0.04280492,0.001065896,4.652669E-06,0,0,0,0
2006,0,0,0,0,0,0,0,0,0.0006745138,0,0,7.980399E-05,0,0,0.001872144,0,0,0.009584888,0,0,0,0,7.3734E-06,0,0.0004105043,0.000897445,0,0,0,9.117755E-09,0,0,0.0006425828,0.001220417,6.678423E-09,0,0,0,0,0.002519246,0.02026741,0.04654728,0.0002173988,0.003140988,0.002258009,0.01684266,0.04473319,0.03304528,0.0003976901,0,0,0.00467495,6.470803E-05,0.0004020999,0,0,0.00363382,0.001040983,0,0,0,0,6.230247E-06,0.02114674,0.0005681152,0.0001140299,0,0,0,0,0.02577769,0.0347645,0.000895983,6.507758E-06,0,0,0,0
2007,0,0,0,0,0,0,0,0,0.0007185113,0,0,9.26568E-05,0,0,0.001989787,0,0,0.01063958,0,0,0,0,5.180665E-05,0,0.0004121073,0.0009530138,0,0,0,6.453188E-09,0,0,0.0004769952,0.001268168,5.12768E-09,0,0,0,0,0.002504076,0.02135881,0.05013664,0.0002097306,0.003162251,0.002371347,0.01845651,0.04903275,0.03433946,0.0004333678,0,0,0.004965798,8.182575E-05,0.0004642742,0,0,0.004552454,0.001365185,0,0,0,0,6.791097E-06,0.0165445,0.0006389204,0.0001110981,0,0,0,0,0.02735259,0.04039642,0.0009244581,6.997293E-06,0,0,0,0
2008,0,0,0,0,0,0,0,0,0.000716847,0,0,9.653434E-05,0,0,0.001823811,0,0,0.01054668,0,0,0,0,9.170066E-05,0,0.0004114799,0.0009161141,0,0,0,6.826644E-09,0,0,0.0005042554,0.001066224,4.755297E-09,0,0,0,0,0.002429293,0.02034783,0.04709414,0.0001863586,0.003000894,0.002019845,0.01868177,0.04839697,0.03689499,0.0003984439,0,0,0.004975123,8.452078E-05,0.0004449715,0,0,0.005016695,0.0007064459,0,0,0,0,6.415341E-06,0.01878148,0.0006000194,6.372685E-05,0,0,0,0,0.02798395,0.03896685,0.001058622,9.116317E-06,0,0,0,0
2009,0,0,0,0,0,0,0,0,0.0006718771,0,0,9.951559E-05,0,0,0.001826923,0,0,0.01030748,0,0,0,0,8.942659E-05,0,0.0004232521,0.0008004959,0,0,0,7.396772E-09,0,0,0.0006029162,0.0009065681,4.163854E-09,0,0,0,0,0.002337309,0.0212743,0.04609691,0.0001899507,0.002748058,0.001752559,0.01856203,0.05125241,0.03251955,0.0004155871,0,0,0.004829911,8.65215E-05,0.0005949155,0,0,0.006256031,0.001463238,0,0,0,0,8.065333E-06,0.01887734,0.0007104679,9.876332E-05,0,0,0,0,0.03045768,0.04597883,0.001335091,8.673152E-06,0,0,0,0
2010,0,0,0,0,0,0,0,0,0.0006496566,0,0,9.61172E-05,0,0,0.001702682,0,0,0.01115107,0,0,0,0,0.0001175773,0,0.0004150922,0.000737768,0,0,0,5.363717E-09,0,0,0.0003362561,0.0004664115,3.9765E-09,0,0,0,0,0.002367359,0.02220244,0.05440265,0.0001823541,0.00303536,0.002066922,0.02016195,0.06127354,0.03799352,0.0005328039,0,0,0.005368453,0.0001110828,0.0008141458,0,0,0.007466959,0.001922734,0,0,0,0,8.782613E-06,0.01787596,0.0007475023,0.0001729555,0,0,0,0,0.05298855,0.04764197,0.001171254,1.160144E-05,0,0,0,0
2011,0,0,0,0,0,0,0,0,0.0007326912,0,0,0.000120205,0,0,0.001725258,0,0,0.0119241,0,0,0,0,0.0001358152,0,0.0004796616,0.0008245208,0,0,0,6.20498E-09,0,0,0.0003046003,0.0004800252,4.742935E-09,0,0,0,0,0.002699111,0.02733856,0.06748629,0.0002139578,0.003683442,0.002269687,0.01920809,0.07175096,0.04218321,0.0005165582,0,0,0.005665373,0.0001114142,0.0007981987,0,0,0.007060032,0.002013127,0,0,0,0,8.805789E-06,0.02457818,0.0007114355,9.141978E-05,0,0,0,0,0.06271792,0.04809279,0.000784711,1.212758E-05,0,0,0,0
2012,0,0,0,0,0,0,0,0,0.0007757255,0,0,0.0001421122,0,0,0.001690889,0,0,0.01303021,0,0,0,0,0.0001549793,0,0.0004858666,0.001067308,0,0,0,7.296602E-09,0,0,0.000622122,0.0009238205,5.629742E-09,0,0,0,0,0.002815555,0.0301737,0.07655417,0.0002041684,0.004022677,0.002446912,0.01803974,0.08086371,0.03522235,0.0005149608,0,0,0.005825138,0.0001213942,0.0008948576,0,0,0.007345669,0.001388957,0,0,0,0,9.67432E-06,0.01923349,0.0006821672,9.251177E-05,0,0,0,0,0.07418218,0.03807605,0.0006689459,9.486202E-06,0,0,0,0
2013,0,0,0,0,0,0,0,0,0.0008326382,0,0,0.000144918,0,0,0.00123064,0,0,0.01134911,0,0,0,0,9.504214E-05,0,0.0004795159,0.00116863,0,0,0,7.043187E-09,0,0,0.0005292297,0.0009437515,5.399104E-09,0,0,0,0,0.002610981,0.02745975,0.07470708,0.0001733925,0.003993854,0.00224261,0.01666647,0.07905555,0.03350559,0.000392236,0,0,0.005895811,0.000115764,0.0006066796,0,0,0.004979888,0.0008768702,0,0,0,0,9.207691E-06,0.02578025,0.0005803083,7.511925E-05,0,0,0,0,0.06805436,0.04090052,0.0008459615,1.136606E-05,0,0,0,0
2014,0,0,0,0,0,0,0,0,0.0006660129,0,0,0.0001179118,0,0,0.001199192,0,0,0.009373839,0,0,0,0,6.017737E-05,0,0.0004250556,0.0009559871,0,0,0,8.457946E-09,0,0,0.0005297498,0.000796292,6.453249E-09,0,0,0,0,0.002082379,0.02626207,0.06197102,0.0001648435,0.002985061,0.001563201,0.01353311,0.07407114,0.01838065,0.0003580678,0,0,0.004704665,0.0001002926,0.0006827272,0,0,0.005115794,0.001904377,0,0,0,0,1.147297E-05,0.02644918,0.0006751046,7.699407E-05,0,0,0,0,0.0708048,0.03484293,0.0007794222,1.010644E-05,0,0,0,0
2015,0,0,0,0,0,0,0,0,0.0006328832,0,0,0.00012837,0,0,0.001226643,0,0,0.009255049,0,0,0,0,5.16975E-05,0,0.0004037268,0.0009906385,0,0,0,8.07693E-09,0,0,0.0003039079,0.0009540967,6.201712E-09,0,0,0,0,0.002020417,0.02588647,0.06293782,0.0001560445,0.002759557,0.001503395,0.01298435,0.07414494,0.006317193,0.0003115229,0,0,0.004409025,9.711325E-05,0.0007206486,0,0,0.005077227,0.001365801,0,0,0,0,1.27456E-05,0.019663,0.0006961617,8.298358E-05,0,0,0,0,0.06675082,0.03681954,0.0009676114,1.002047E-05,0,0,0,0
2016,0,0,0,0,0,0,0,0,0.0007079021,0,0,0.0001517885,0,0,0.001914466,0,0,0.01250235,0,0,0,0,8.129596E-05,0,0.0004512446,0.001446362,0,0,0,1.021817E-08,0,0,0.0004110876,0.0009657762,1.021808E-08,0,0,0,0,0.002531334,0.03531364,0.09199944,0.0002228295,0.003707202,0.002740843,0.01687307,0.1221328,0.005164071,0.0005556024,0,0,0.005725158,0.0001690905,0.001293791,0,0,0.007405298,0.003399371,0,0,0,0,2.274418E-05,0.01996064,0.0009900606,0.0003629359,0,0,0,0,0.1177653,0.04434773,0.001458941,9.055521E-06,0,0,0,0
