"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Reef piscivores"

year\group,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores","King mackerel (1+yr)","Red grouper (3+yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Oceanic piscivores","Benthic piscivores","Reef piscivores",Tilefish,
1994,0.01328367,0.006719631,0.0009225162,0.05200795,0.006497126,0.08218752,0.003285536,0.01072514,0.000129351,0.001338287,0.003222866,0.258129,0.01236054,0.03099199,0.02507583,0.002611303,0.001522128,0.001566721,0.083761,0.0499154,0.01296088,0.01734854,0.01497995,0.009966894,0.006758116,0.0008320605
1995,0.01471343,0.007214299,0.001008234,0.05763147,0.00640216,0.08325924,0.003803052,0.01080359,0.0001413815,0.002047483,0.003553337,0.2820488,0.01406925,0.03296329,0.02993244,0.002866844,0.00241162,0.001860388,0.08575061,0.05070415,0.01449728,0.01902891,0.01686806,0.01137371,0.008145374,0.0009022339
1996,0.01282615,0.005666016,0.0007444623,0.04938602,0.004062277,0.08230796,0.003138631,0.01068002,0.0001212314,0.00216468,0.002944832,0.2352353,0.01219132,0.02786894,0.02490934,0.002364748,0.002469583,0.001655062,0.08528837,0.05141873,0.01315525,0.01673645,0.01492951,0.00978398,0.006652792,0.0007225999
1997,0.01340147,0.005520714,0.0007343611,0.05165267,0.003437477,0.08275913,0.003232584,0.01070917,0.0001265405,0.003035098,0.003152633,0.2452651,0.01273586,0.02928636,0.02813626,0.002498566,0.003181004,0.001757391,0.08609677,0.05009388,0.01355579,0.01766323,0.01546488,0.01006865,0.006778049,0.000753096
1998,0.01445717,0.005579622,0.0008233602,0.05594766,0.003188651,0.08333813,0.003513356,0.01076924,0.0001350363,0.004459444,0.003429258,0.2658907,0.01396883,0.03141099,0.03293281,0.002709477,0.004148574,0.001948822,0.08705213,0.05049848,0.01366806,0.01931166,0.01666488,0.01087947,0.00758083,0.0008265923
1999,0.01515859,0.005389762,0.0009162757,0.05848731,0.00289459,0.08359924,0.003780793,0.01080099,0.000137048,0.00605005,0.003560462,0.2765086,0.01505211,0.03228965,0.0353395,0.002757041,0.005065375,0.002108479,0.08767089,0.05116681,0.01455297,0.02021478,0.01766378,0.01165085,0.00853142,0.0008844032
2000,0.01718072,0.006058261,0.001259035,0.06691361,0.003295257,0.08442897,0.004483839,0.01090459,0.0001520953,0.00923733,0.004086579,0.3188705,0.01652089,0.03697756,0.04263407,0.003149008,0.006476812,0.002455857,0.08856589,0.05284945,0.0175636,0.02267033,0.01917015,0.01297598,0.009695721,0.001009497
2001,0.0147315,0.004395034,0.001067716,0.05579723,0.002142011,0.08319832,0.003516209,0.01072506,0.0001244406,0.006174892,0.003035082,0.2672583,0.01314882,0.03148325,0.0327937,0.002469146,0.005607996,0.002016328,0.08799227,0.05195394,0.01404808,0.01976208,0.01559499,0.01004643,0.006738229,0.0007474008
2002,0.0151976,0.004410109,0.001197907,0.05744756,0.001978542,0.08362015,0.003559729,0.01072812,0.0001238096,0.005469801,0.002891853,0.2845543,0.01348704,0.0332765,0.0355596,0.002556767,0.006132361,0.002040365,0.08823267,0.05131368,0.0138109,0.02073776,0.01576257,0.009948947,0.006436422,0.0007410026
2003,0.01611037,0.004883818,0.001436001,0.06103345,0.001917941,0.0842168,0.003842317,0.01079553,0.0001284616,0.005595259,0.003095956,0.3083153,0.01453834,0.03580372,0.0399749,0.00270249,0.006801752,0.002158752,0.08859961,0.05167349,0.01445962,0.02171326,0.01680998,0.01064329,0.006831991,0.0008093624
2004,0.01446837,0.004247975,0.001338029,0.05343376,0.001330103,0.08358479,0.0032943,0.01071558,0.000112997,0.004607444,0.002658361,0.273944,0.01263696,0.03254659,0.03393287,0.002243353,0.006165029,0.001865673,0.08823106,0.0520169,0.01368448,0.01942519,0.01502164,0.00908431,0.005271176,0.0006809977
2005,0.01721656,0.00596859,0.001893635,0.06473433,0.001697138,0.08501265,0.004413298,0.01090029,0.0001391236,0.007532965,0.003469803,0.3316285,0.01562978,0.0393209,0.04472589,0.002806121,0.007612265,0.002333043,0.08894569,0.05202606,0.01675777,0.02249494,0.01815013,0.01138574,0.007103073,0.0008876822
2006,0.01864206,0.007378277,0.002285025,0.07085306,0.001927137,0.08569785,0.005201079,0.0109886,0.0001528297,0.00977946,0.00394061,0.3602855,0.01671094,0.04287228,0.05077538,0.003101335,0.008368033,0.002641903,0.08938447,0.0534103,0.01847443,0.02442169,0.01917171,0.01246564,0.008122166,0.001028961
2007,0.01582243,0.006047955,0.001929836,0.05796307,0.001209292,0.08486729,0.004290096,0.01085936,0.0001257614,0.006245222,0.002985111,0.2945793,0.01304109,0.03697342,0.0376653,0.002343001,0.006959267,0.002204364,0.08888096,0.0527776,0.0154531,0.02117666,0.01534986,0.009748054,0.0056427,0.0008226826
2008,0.01555778,0.006228025,0.002029388,0.05661795,0.001057277,0.08498234,0.004345284,0.01086262,0.0001261625,0.00516249,0.002588245,0.292439,0.01200886,0.03773646,0.03765912,0.002282699,0.006859358,0.002164343,0.08892298,0.05289806,0.01575166,0.02192888,0.01441639,0.009076792,0.004762373,0.0008010414
2009,0.01644942,0.007076576,0.002317381,0.06022437,0.001074779,0.08541209,0.004869961,0.01090687,0.0001364054,0.004731474,0.002130465,0.3137803,0.01268363,0.040457,0.04206787,0.002463836,0.007532835,0.002317501,0.08919081,0.05305579,0.01649348,0.02420571,0.0150093,0.009685752,0.005119476,0.0008658758
2010,0.01726429,0.007854036,0.00257195,0.06316257,0.001065705,0.08563513,0.005424741,0.01093075,0.0001429549,0.004582914,0.002031599,0.3263067,0.01430405,0.04200139,0.04551866,0.002539939,0.008267083,0.002562472,0.08932316,0.05312208,0.01719787,0.02584978,0.01635708,0.01096608,0.00639756,0.0009793584
2011,0.01789449,0.008539264,0.002795479,0.0656094,0.001061748,0.08586695,0.005797088,0.01096363,0.0001482591,0.004136779,0.002254132,0.3353303,0.01473393,0.04362864,0.0480887,0.002588358,0.008870582,0.002788362,0.08954269,0.05368376,0.01936948,0.02705107,0.01678433,0.0117819,0.00689682,0.0010527
2012,0.01964258,0.01002457,0.00318708,0.07326554,0.001267116,0.08621807,0.006583428,0.0110107,0.0001652455,0.004264992,0.002917788,0.3678481,0.01647869,0.04754986,0.05499096,0.002936155,0.009914483,0.003157339,0.08975429,0.05377792,0.02100202,0.02901332,0.01822795,0.01334882,0.008435024,0.00125445
2013,0.01844299,0.009374043,0.003062808,0.0677131,0.0009894348,0.08595467,0.006001484,0.01094681,0.0001564512,0.002869777,0.002696613,0.338769,0.01407062,0.04575957,0.04770026,0.002603492,0.009599314,0.002978714,0.0896901,0.05373803,0.01970132,0.02851074,0.01545696,0.01138509,0.006554051,0.001110085
2014,0.01860041,0.009617493,0.003156341,0.0683799,0.0009696004,0.08599987,0.006064455,0.01093418,0.0001615166,0.002774162,0.00279705,0.3443173,0.01415164,0.04669252,0.04757952,0.002629106,0.009858294,0.003029647,0.08974283,0.05373785,0.02022376,0.02918201,0.01493741,0.01128497,0.006502258,0.001143505
2015,0.01822725,0.009482882,0.00315943,0.06683499,0.000886119,0.08592119,0.005936641,0.01089847,0.0001610998,0.002612668,0.002675815,0.3396434,0.01374679,0.04647164,0.04509935,0.002531287,0.009890722,0.003004798,0.08975271,0.05375146,0.01991929,0.02941897,0.01403492,0.01099864,0.006319753,0.001112978
2016,0.02148652,0.01203681,0.003718252,0.08248257,0.001589192,0.08659316,0.007488542,0.01097933,0.00019201,0.006335525,0.004219472,0.4134873,0.01936801,0.05262715,0.05905423,0.003314995,0.01130752,0.003711304,0.09006488,0.05396071,0.02298876,0.03198216,0.02011999,0.01562702,0.01225261,0.001577553
