"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Anchovy-silverside-killifish"

timestep\group,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Red grouper (0-3yr)","Yellowedge grouper (0-3yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders","Coastal omnivores","Surface pelagics",Sardine-herring-scad,Anchovy-silverside-killifish,Cephalopod,Crab,
1,0.04264796,0.02403424,0.0009617535,0.06054228,0.001537274,0.02177565,0.0008893835,0.0002515952,0.004956548,0.001289863,0.007923001,0.0004852499,0.0003724074,8.035523E-06,0.004978316,0.0004969121,0.001072609,0.02689354,0.01501814,0.002584163,0.001989792,0.05526841,0.00745494,0.07083889,0.008294607,0.002064329,0.0008048058,0.0002568957,0.0002477789,0.001712277,0.006261063,0.003241948,0.0142654,0.01083073,0.003439659,0.007207419,0.0662541,0.1124735,0.02812022,0.01100172,0.0153283,0.001576487,0.002243498,0.07500265,0.001267815,0.002655661,0.07016104,0.01442263,0.001746073,0.643567,0.01712746
2,0.04276448,0.02409722,0.000964905,0.06074069,0.001541101,0.02182981,0.0008924308,0.000252403,0.004971623,0.001292937,0.008000433,0.0004868288,0.0003768625,8.036433E-06,0.00499147,0.0005072526,0.001075967,0.02696125,0.01505504,0.002590292,0.001894945,0.05540385,0.007089876,0.07102058,0.008320852,0.002036257,0.0007832588,0.0002524933,0.0002483969,0.001733467,0.006277413,0.003247396,0.01396924,0.01092367,0.003447371,0.007238024,0.06692299,0.1130239,0.02829457,0.0110721,0.01549503,0.001584054,0.002262971,0.07526492,0.001279345,0.00267202,0.07037544,0.01452111,0.001771088,0.666258,0.01688353
3,0.04290431,0.02417602,0.0009692044,0.06098838,0.001545402,0.02188707,0.000895852,0.0002532495,0.004989293,0.001296157,0.008088403,0.0004889075,0.0003827702,8.038543E-06,0.005005486,0.0005183887,0.001079487,0.02703606,0.01509334,0.002596798,0.001808721,0.05554352,0.006756345,0.0712075,0.008362924,0.002013342,0.0007702182,0.0002488077,0.0002490462,0.001757646,0.00629496,0.003253035,0.01371156,0.01101269,0.003462559,0.007285079,0.0679982,0.1138254,0.02861334,0.01119089,0.01574755,0.001600702,0.002294356,0.07556514,0.001300222,0.002702253,0.07065392,0.01471792,0.001816004,0.710746,0.01675315
4,0.04269984,0.02407323,0.0009668879,0.0607665,0.001536892,0.02175821,0.0008919858,0.0002519467,0.004966528,0.00128832,0.008116803,0.000487217,0.000385993,7.972495E-06,0.004977195,0.0005258304,0.001073635,0.02688397,0.01500259,0.002581324,0.001697476,0.05520695,0.006324644,0.07078356,0.00834363,0.001966344,0.000752159,0.0002424651,0.0002475793,0.001771499,0.006259215,0.003229059,0.01337536,0.01100213,0.003454069,0.007279472,0.06887797,0.1137875,0.02883511,0.01125415,0.01594311,0.001608634,0.002313154,0.07525233,0.00131577,0.0027143,0.07036684,0.0148528,0.001850522,0.7770934,0.0165681
5,0.04261187,0.02405229,0.0009679942,0.06072555,0.001532141,0.02167847,0.0008904546,0.0002512165,0.004957079,0.001283377,0.008169791,0.0004869071,0.000389444,7.92478E-06,0.004960305,0.0005351412,0.001069634,0.02679448,0.01494503,0.002571757,0.00155677,0.05499168,0.005778044,0.07051455,0.00834941,0.00190234,0.000730741,0.0002344553,0.0002466713,0.001794275,0.006237733,0.003207727,0.0131092,0.01101058,0.003457866,0.007295915,0.070195,0.114069,0.02925799,0.01137058,0.01623661,0.001621434,0.002339791,0.0751265,0.001336368,0.002732921,0.07024215,0.01503969,0.001884887,0.8540382,0.01646319
6,0.04257533,0.02407756,0.0009702679,0.06076014,0.001528965,0.02161979,0.00088996,0.0002507315,0.004953561,0.001279702,0.008228495,0.0004869331,0.000392448,7.88502E-06,0.004948218,0.0005453197,0.001066003,0.02672999,0.01490171,0.002564711,0.001420418,0.05482919,0.005234425,0.07031246,0.008356077,0.001831921,0.0007082315,0.0002252953,0.0002460023,0.001822392,0.006222132,0.003186711,0.01289697,0.01102493,0.003463792,0.007312615,0.07154831,0.1143437,0.02974393,0.01148796,0.01653533,0.001629114,0.002360683,0.07506774,0.001352065,0.002743635,0.07013835,0.0151641,0.001898804,0.9098127,0.01630691
7,0.04277786,0.02424787,0.0009774524,0.06113035,0.001534244,0.02168227,0.0008944598,0.0002516485,0.004978016,0.001283233,0.008326283,0.0004893409,0.000397198,7.889497E-06,0.004963733,0.0005586461,0.001067824,0.02681302,0.01494192,0.002571992,0.001332122,0.05497516,0.004854888,0.07050519,0.008398679,0.001780063,0.0006937295,0.0002178504,0.0002467091,0.001861951,0.006241104,0.003184231,0.012799,0.01109682,0.003485043,0.007359698,0.07309773,0.1150942,0.03036189,0.0116437,0.01687775,0.001637709,0.00238375,0.07541025,0.001367133,0.00275823,0.07037389,0.0152761,0.001900851,0.9406331,0.01614248
8,0.0430373,0.02445112,0.0009850338,0.06157252,0.001541603,0.02177766,0.00090019,0.0002529411,0.005009447,0.001288749,0.008427229,0.000492053,0.0004030876,7.905818E-06,0.004986586,0.0005727211,0.00107117,0.02693391,0.01500507,0.002583076,0.001312921,0.05520713,0.004714647,0.07080758,0.008441969,0.001757437,0.0006907161,0.0002134165,0.0002477856,0.001903142,0.006269207,0.003192073,0.01276266,0.01118151,0.00350645,0.007407388,0.07446479,0.115871,0.03093703,0.01178547,0.01717629,0.001641311,0.002400183,0.07584267,0.001376446,0.002768522,0.07066867,0.01531987,0.001888688,0.9435918,0.01589753
9,0.04308641,0.02452994,0.0009868819,0.06169955,0.001541697,0.02177527,0.0009016232,0.0002530885,0.005016694,0.001288518,0.008477547,0.0004919563,0.000408436,7.886528E-06,0.004986847,0.0005837299,0.001070103,0.02693039,0.01500147,0.002582461,0.001364626,0.05519554,0.004814147,0.07079684,0.008430142,0.001760296,0.000696901,0.0002120601,0.0002477475,0.001932427,0.006268758,0.003193961,0.01271161,0.01121232,0.003504794,0.007407281,0.0750839,0.115936,0.03120848,0.01182856,0.01729585,0.00162925,0.002394227,0.07590628,0.001370543,0.002756356,0.07059703,0.01519572,0.001850728,0.9153751,0.01545713
10,0.04314949,0.02460647,0.0009883463,0.06183489,0.001542598,0.02178963,0.0009034533,0.0002534181,0.005025824,0.001289307,0.008522616,0.0004917094,0.0004155439,7.873165E-06,0.00499077,0.0005945459,0.001070555,0.02694469,0.01501007,0.002583728,0.00149022,0.05523078,0.00515493,0.07084534,0.008412473,0.001791237,0.0007125124,0.0002146634,0.0002478978,0.00195865,0.006272798,0.003205742,0.01271067,0.01124785,0.003499353,0.007401214,0.075392,0.1159423,0.03134121,0.01184282,0.01733762,0.001612989,0.002381705,0.07600385,0.001359352,0.002740082,0.07054725,0.01502177,0.001805104,0.8716481,0.01495552
