"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Reef omnivores"

timestep\group,"Coastal dolphins",Seabird,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (1+yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum",Tilefish,Cephalopod,
1,0.03913664,0.029424,0.01694884,0.01448434,0.003597742,0.06834882,0.02426263,0.008832859,0.0111802,1.932139E-05,0.02873386,0.008111972,0.03890564,0.02844322,0.01224935,0.04239996,0.04502015,0.05695784,0.01789684,0.05854489,0.04487761,0.04254581,0.04416873,0.00727385,0.0492357,0.009737938,0.008607967,0.008134877,0.02432686,0.05057202,0.01236421,0.03351181,0.07884625,0.04157907,0.02626826,0.06655361,0.05556816,0.07882337,0.1149947,0.0126541,0.09701902
2,0.03922592,0.02950716,0.017001,0.01452743,0.00362235,0.06852589,0.02430864,0.008857615,0.01144541,1.931489E-05,0.02897092,0.008194277,0.03971512,0.0285405,0.01232041,0.04247472,0.04512418,0.05718336,0.01794539,0.0577228,0.04513649,0.04006866,0.0445411,0.007145985,0.04934501,0.009768662,0.008646664,0.008085823,0.02411242,0.05081283,0.01238635,0.03363899,0.07959701,0.04182098,0.02636534,0.06696445,0.05580978,0.07945311,0.1153449,0.01271286,0.0995805
3,0.03934282,0.02961894,0.01707,0.01457892,0.003649624,0.06874959,0.02437041,0.00889287,0.01182036,1.931439E-05,0.02928732,0.008282487,0.04063867,0.02870579,0.01240658,0.04259312,0.04523899,0.05742123,0.01803092,0.05705673,0.04540652,0.03860725,0.04492426,0.007039646,0.04946632,0.009807302,0.008698863,0.008038129,0.02392792,0.05105454,0.01243746,0.03384791,0.08083543,0.04221256,0.02652915,0.06756901,0.05638006,0.08049729,0.1157716,0.01278815,0.1044871
4,0.03920755,0.02955054,0.01703392,0.01453535,0.003653603,0.06852715,0.02427462,0.008873939,0.01216993,1.918124E-05,0.02949499,0.00831681,0.04119543,0.02873207,0.01242326,0.04246809,0.04503876,0.05725637,0.01801331,0.05579915,0.04535962,0.0370909,0.04499338,0.006869338,0.04924312,0.009786313,0.008701592,0.007888541,0.02360395,0.05092938,0.01242377,0.03386696,0.08196568,0.04239143,0.02656992,0.06786108,0.05673499,0.08122051,0.1154461,0.01279315,0.1114117
5,0.03916102,0.02955646,0.01703998,0.0145231,0.003665886,0.06845666,0.02423514,0.008876057,0.01251,1.908313E-05,0.02983603,0.008368794,0.04132916,0.02885467,0.01247508,0.04246232,0.04491709,0.05718755,0.01804157,0.05403016,0.04538992,0.03521062,0.04513878,0.006648223,0.04910539,0.00978949,0.00872841,0.007639634,0.02335078,0.05088099,0.01244866,0.03397316,0.08357495,0.04268755,0.02671134,0.06838917,0.0572365,0.08217841,0.1153539,0.01283332,0.119025
6,0.03915632,0.02959513,0.01706431,0.01452576,0.003681987,0.06845858,0.02422549,0.008883084,0.01280943,1.90014E-05,0.03022806,0.008428156,0.04083792,0.02899787,0.01253963,0.04250617,0.04483397,0.05716381,0.0180693,0.05206852,0.04545724,0.03327937,0.04532155,0.006393199,0.04900865,0.00980288,0.008762114,0.007341896,0.02314902,0.05086388,0.01247953,0.03407606,0.0852178,0.04295407,0.02688447,0.06893674,0.05755007,0.08293444,0.1153488,0.01288309,0.1242765
7,0.03930388,0.02974616,0.01715313,0.01458483,0.003712131,0.06872884,0.02431462,0.008918225,0.01313135,1.899348E-05,0.03072096,0.008518894,0.0399923,0.02922351,0.01264693,0.04270158,0.04492803,0.05736282,0.01814356,0.05054479,0.04570271,0.03191217,0.04568282,0.006175852,0.04910368,0.009851963,0.008824414,0.00710531,0.02307185,0.05103502,0.01254399,0.03426173,0.08694977,0.04329138,0.0271433,0.06964057,0.05779676,0.08363864,0.1157611,0.01297268,0.1270854
8,0.03948974,0.02992154,0.01725586,0.01465878,0.003745581,0.06907097,0.02443133,0.008955746,0.01352078,1.90075E-05,0.03120066,0.008617071,0.03911272,0.02943738,0.01275759,0.04291233,0.04507917,0.05763242,0.01821286,0.04983606,0.04600536,0.03150481,0.0461021,0.006042121,0.04925829,0.009906871,0.008888403,0.007008059,0.02305822,0.05125779,0.01260442,0.03443794,0.08843631,0.04359096,0.02739516,0.07028063,0.05784696,0.08409414,0.1162703,0.01306166,0.1273565
9,0.03954003,0.02998725,0.01729471,0.01468406,0.003765741,0.06918006,0.0244662,0.008955173,0.01398968,1.896364E-05,0.0315078,0.008684574,0.03845122,0.02949731,0.01281419,0.04294463,0.04510006,0.0577331,0.01818976,0.04992375,0.0461737,0.03204071,0.04638776,0.006004514,0.04926709,0.009924067,0.008912677,0.007070749,0.02301255,0.05131892,0.01260013,0.03444201,0.08917003,0.04364324,0.02749872,0.07050836,0.05742949,0.08390384,0.1163832,0.01309255,0.1247749
10,0.03959526,0.030051,0.0173315,0.01471288,0.003785803,0.06930128,0.02450467,0.008950077,0.01461852,1.893023E-05,0.03175408,0.008751987,0.03838128,0.02951634,0.01286329,0.042952,0.04515333,0.05787262,0.01815041,0.05079786,0.04637315,0.03337992,0.0467052,0.00607782,0.04930728,0.009939082,0.008930307,0.00730544,0.02301625,0.05140293,0.01257958,0.03441149,0.08952426,0.04363113,0.02755577,0.0706029,0.05685247,0.0834785,0.1165249,0.01311502,0.1206772
