"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1,0,0,0,0,0,0,0,0,0.0005585395,0,0,9.100925E-05,0,0,0.003364671,0,0,0.0155081,0,0,0,0,0.0001389705,0,0.0004223223,0.0006166502,0,0,0,1.585061E-08,0,0,0.0001779349,0.004129262,5.469223E-09,0,0,0,0,0.002210566,0.01902626,0.04532699,0.0003702173,0.002049568,0.005008929,0.01282827,0.05707178,0.003951833,0.0003208566,0,0,0.002695077,7.417881E-05,0.0003275889,0,0,0.00766084,0.001574405,0,0,0,0,9.809788E-06,0.04299389,0.001176737,0.0001608751,0,0,0,0,0.02831385,0.0344939,0.002119061,9.575087E-06,0,0,0,0
2,0,0,0,0,0,0,0,0,0.000559349,0,0,9.117486E-05,0,0,0.00338615,0,0,0.01555523,0,0,0,0,0.0001449318,0,0.000422898,0.0006309993,0,0,0,1.606418E-08,0,0,0.0001780661,0.004151999,5.658613E-09,0,0,0,0,0.002218962,0.01917356,0.04569444,0.0003715509,0.002057344,0.005054242,0.01288466,0.05782881,0.003957651,0.0003252488,0,0,0.002715319,7.561476E-05,0.0003326993,0,0,0.007727599,0.001783473,0,0,0,0,1.005026E-05,0.04329329,0.001187108,0.0001694984,0,0,0,0,0.02941509,0.03559578,0.00248398,9.862842E-06,0,0,0,0
3,0,0,0,0,0,0,0,0,0.0005606852,0,0,9.152852E-05,0,0,0.003416008,0,0,0.01567552,0,0,0,0,0.0001537341,0,0.0004251594,0.0006509644,0,0,0,1.638707E-08,0,0,0.0001784355,0.004186768,5.987078E-09,0,0,0,0,0.002238139,0.01943938,0.04640542,0.0003747543,0.002073877,0.005129882,0.01310271,0.05928,0.003971138,0.0003350144,0,0,0.002766851,7.884816E-05,0.0003454473,0,0,0.007910826,0.002157718,0,0,0,0,1.055826E-05,0.04388842,0.001223473,0.000188747,0,0,0,0,0.03172598,0.03820501,0.003375539,1.078378E-05,0,0,0,0
4,0,0,0,0,0,0,0,0,0.000562723,0,0,9.211079E-05,0,0,0.003458631,0,0,0.01588856,0,0,0,0,0.0001633605,0,0.0004292567,0.0006730861,0,0,0,1.676949E-08,0,0,0.0001791176,0.004237228,6.344803E-09,0,0,0,0,0.002267326,0.01984907,0.0474283,0.0003803876,0.002100321,0.005241835,0.01346839,0.06137379,0.003988799,0.000350291,0,0,0.002840549,8.357007E-05,0.0003669083,0,0,0.008215169,0.002424676,0,0,0,0,1.126759E-05,0.04410325,0.001284781,0.0002271091,0,0,0,0,0.03455037,0.04104182,0.004189309,1.153356E-05,0,0,0,0
5,0,0,0,0,0,0,0,0,0.0005653824,0,0,9.282642E-05,0,0,0.003511723,0,0,0.01616308,0,0,0,0,0.0001703542,0,0.0004340889,0.0006936677,0,0,0,1.714403E-08,0,0,0.0001798514,0.004298349,6.640414E-09,0,0,0,0,0.002300673,0.02034616,0.04856852,0.0003879057,0.002132003,0.005377565,0.01386331,0.06370044,0.003999551,0.0003675789,0,0,0.00291566,8.847675E-05,0.0003922604,0,0,0.008555318,0.002494325,0,0,0,0,1.194475E-05,0.04387954,0.001350123,0.0002804258,0,0,0,0,0.03678706,0.04262516,0.004271296,1.155658E-05,0,0,0,0
6,0,0,0,0,0,0,0,0,0.0005683875,0,0,9.34971E-05,0,0,0.003568486,0,0,0.01644077,0,0,0,0,0.0001716435,0,0.0004382009,0.0007080677,0,0,0,1.740458E-08,0,0,0.0001803578,0.004360558,6.767891E-09,0,0,0,0,0.002329747,0.02083799,0.04956578,0.0003960098,0.002162066,0.005511194,0.01413427,0.06559722,0.00399913,0.0003816149,0,0,0.002965716,9.181724E-05,0.0004126412,0,0,0.00880544,0.002374855,0,0,0,0,1.229283E-05,0.04327613,0.00139143,0.0003292173,0,0,0,0,0.03754793,0.04205688,0.003504037,1.076279E-05,0,0,0,0
7,0,0,0,0,0,0,0,0,0.0005713759,0,0,9.39794E-05,0,0,0.003621708,0,0,0.01666959,0,0,0,0,0.0001675749,0,0.0004405646,0.0007150717,0,0,0,1.750277E-08,0,0,0.0001804331,0.004414919,6.718379E-09,0,0,0,0,0.002349461,0.02124761,0.05027021,0.0004033014,0.002185488,0.005620655,0.01420624,0.06666712,0.003989114,0.0003891446,0,0,0.002981735,9.288435E-05,0.0004219655,0,0,0.00889272,0.002164323,0,0,0,0,1.221249E-05,0.04268097,0.001396116,0.0003520177,0,0,0,0,0.03694689,0.03986078,0.002520364,9.581427E-06,0,0,0,0
8,0,0,0,0,0,0,0,0,0.0005740984,0,0,9.424218E-05,0,0,0.0036679,0,0,0.01683138,0,0,0,0,0.0001609512,0,0.0004411553,0.0007165965,0,0,0,1.745912E-08,0,0,0.0001801344,0.004457945,6.561278E-09,0,0,0,0,0.002360382,0.02155412,0.05070975,0.000409078,0.00220172,0.00570047,0.01411448,0.06700179,0.003976139,0.000390695,0,0,0.002974519,9.227527E-05,0.0004211315,0,0,0.008840428,0.001995572,0,0,0,0,1.184621E-05,0.04235523,0.001372464,0.0003467419,0,0,0,0,0.03575996,0.03723517,0.001787092,8.532896E-06,0,0,0,0
9,0,0,0,0,0,0,0,0,0.0005763491,0,0,9.426368E-05,0,0,0.003705401,0,0,0.0169167,0,0,0,0,0.0001537783,0,0.0004400678,0.0007132211,0,0,0,1.72853E-08,0,0,0.0001796092,0.004487737,6.328499E-09,0,0,0,0,0.002361937,0.02174751,0.05087363,0.0004128536,0.002210494,0.00574666,0.01388663,0.06665055,0.003962684,0.0003868905,0,0,0.002946493,9.02286E-05,0.000411998,0,0,0.008678104,0.00188128,0,0,0,0,1.12866E-05,0.0420512,0.001327934,0.0003225829,0,0,0,0,0.0341486,0.03438032,0.001209234,7.597206E-06,0,0,0,0
10,0,0,0,0,0,0,0,0,0.0005779924,0,0,9.403711E-05,0,0,0.003732962,0,0,0.0169209,0,0,0,0,0.0001475276,0,0.0004373778,0.0007061595,0,0,0,1.701337E-08,0,0,0.0001789443,0.004502909,6.066753E-09,0,0,0,0,0.002354293,0.0218239,0.050774,0.0004143286,0.00221164,0.005757449,0.01355153,0.06571383,0.003949334,0.0003785586,0,0,0.0029022,8.711794E-05,0.0003965733,0,0,0.008432778,0.001820084,0,0,0,0,1.062276E-05,0.04181982,0.001269017,0.000287713,0,0,0,0,0.03231952,0.03154469,0.0007857989,6.799198E-06,0,0,0,0
11,0,0,0,0,0,0,0,0,0.0005790406,0,0,9.360634E-05,0,0,0.00375094,0,0,0.01685503,0,0,0,0,0.0001435613,0,0.0004335401,0.0006976897,0,0,0,1.669566E-08,0,0,0.0001782578,0.004504848,5.837427E-09,0,0,0,0,0.00234023,0.02180783,0.05050793,0.0004137228,0.002206987,0.005738867,0.01316328,0.06444602,0.003939115,0.0003675546,0,0,0.00285208,8.362119E-05,0.0003780618,0,0,0.008147627,0.001923217,0,0,0,0,9.971722E-06,0.04178222,0.001204789,0.0002497806,0,0,0,0,0.03069209,0.02922908,0.0005252195,6.317289E-06,0,0,0,0
