"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Detritus"

timestep\group,"Coastal dolphins","Offshore dolphins",Seabird,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,
1,0.0002964033,1.695027E-05,0.0005593711,0.0002737718,6.732204E-06,1.505362E-06,6.528073E-05,4.924931E-05,8.536092E-05,6.669044E-06,3.289319E-06,2.525113E-08,1.128342E-05,3.781936E-06,8.206564E-06,0.0003410525,2.276142E-05,1.181044E-05,5.988577E-06,0.0004653301,1.135504E-05,7.571937E-05,0.0004614652,2.599898E-05,6.680474E-05,1.829247E-05,0.0001917394,3.030387E-06,4.964017E-05,9.859186E-07,9.271726E-06,6.306743E-05,5.168191E-05,0.0001053897,0.0001725778,0.0005175785,7.016596E-05,0.0001011529,0.0006248455,0.001040676,0.0002798107,0.0001472554,0.0001319068,0.001516929,0.00152069,0.0003433133,0.001716388,1.380649E-05,0.0009487425,0.001909261,0.0002420778,0.002229518,0.01252174,0.1660023,0.1981102,0.0631896,0.01283828,0.003264679,0.01715469,0.002288085,0.0005460682,0.0155719,0.005325506,0.008324166,0.06646618,0.005980903,0.625128,1.323035,3.460773,2.107169
2,0.0002974138,1.700616E-05,0.0005615833,0.0002746381,6.759834E-06,1.517364E-06,6.552351E-05,4.939589E-05,8.567727E-05,6.695262E-06,3.304583E-06,2.527104E-08,1.139082E-05,3.847453E-06,8.237816E-06,0.000342142,2.291922E-05,1.184458E-05,5.866531E-06,0.0004669302,1.111557E-05,7.610472E-05,0.0004629398,2.566274E-05,6.726573E-05,1.721571E-05,0.0001929737,2.980467E-06,4.980636E-05,9.901424E-07,9.357462E-06,6.361795E-05,5.180371E-05,0.0001045782,0.0001741837,0.0005264548,7.037075E-05,0.0001014794,0.0006269589,0.001047909,0.0002817549,0.0001477302,0.0001323599,0.001521899,0.001526184,0.0003447465,0.001740935,1.388621E-05,0.0009584675,0.001931053,0.0002479563,0.002274448,0.0126833,0.1662757,0.1988842,0.06344739,0.01288866,0.003276014,0.01766801,0.002295896,0.0005502682,0.01565204,0.005483694,0.008691991,0.06773143,0.005789363,0.6547713,1.329021,4.178385,2.117181
3,0.0002989508,1.709405E-05,0.00056494,0.0002758793,6.798586E-06,1.532123E-06,6.588077E-05,4.965156E-05,8.611347E-05,6.736569E-06,3.326092E-06,2.532549E-08,1.154247E-05,3.922079E-06,8.280403E-06,0.0003437403,2.312987E-05,1.19035E-05,5.756686E-06,0.0004691391,1.089792E-05,7.658796E-05,0.0004651587,2.542194E-05,6.781574E-05,1.660591E-05,0.0001944577,2.942518E-06,5.003769E-05,9.962268E-07,9.464552E-06,6.444296E-05,5.199183E-05,0.0001040043,0.0001759423,0.0005403484,7.081451E-05,0.0001019572,0.0006300366,0.001060027,0.0002855135,0.0001484221,0.0001330152,0.001529595,0.001534336,0.0003467764,0.001789371,1.399891E-05,0.0009720679,0.001977771,0.0002601886,0.00237497,0.01305495,0.1668556,0.1999258,0.06378435,0.01295596,0.003291759,0.01868316,0.002307919,0.0005605338,0.01578041,0.005748997,0.009290979,0.06993463,0.005691447,0.7133262,1.338584,5.853502,2.134413
4,0.0002963035,1.695143E-05,0.0005605718,0.0002731282,6.74143E-06,1.525457E-06,6.531071E-05,4.923903E-05,8.530518E-05,6.685692E-06,3.29989E-06,2.50142E-08,1.156408E-05,3.943358E-06,8.201672E-06,0.0003404022,2.303507E-05,1.180405E-05,5.540891E-06,0.0004645241,1.047471E-05,7.595301E-05,0.0004607087,2.472649E-05,6.737745E-05,1.585208E-05,0.0001931051,2.855725E-06,4.954118E-05,9.886916E-07,9.448816E-06,6.451757E-05,5.139658E-05,0.0001020386,0.0001750576,0.0005517101,7.035061E-05,0.0001009639,0.0006240847,0.001058733,0.0002866171,0.0001469757,0.0001317616,0.001515441,0.00152054,0.0003439219,0.001826247,1.392826E-05,0.000972945,0.002004793,0.0002716154,0.002487059,0.01337645,0.1647627,0.1980751,0.06319092,0.01283504,0.003259798,0.01961168,0.002286366,0.0005658547,0.01570468,0.005890459,0.009578017,0.0706308,0.005575481,0.7588317,1.327513,6.748585,2.115373
5,0.000295862,1.694636E-05,0.0005605139,0.0002722826,6.733701E-06,1.53012E-06,6.522369E-05,4.92311E-05,8.509124E-05,6.685256E-06,3.295458E-06,2.487869E-08,1.169794E-05,3.995175E-06,8.175774E-06,0.0003394627,2.312412E-05,1.179886E-05,5.296621E-06,0.0004631284,9.990454E-06,7.583867E-05,0.0004595038,2.393532E-05,6.7402E-05,1.502515E-05,0.000193077,2.762963E-06,4.938761E-05,9.887121E-07,9.513518E-06,6.519579E-05,5.108619E-05,0.0001009134,0.0001752978,0.0005704268,7.046817E-05,0.0001006754,0.000622529,0.001065805,0.0002910872,0.0001465581,0.0001314363,0.001511839,0.001517354,0.0003435429,0.001882275,1.396776E-05,0.0009810397,0.002047865,0.000285707,0.002641049,0.01384885,0.1634208,0.197615,0.06303135,0.01280284,0.003250494,0.02063809,0.002280289,0.0005752826,0.0157318,0.006007023,0.009750678,0.07126538,0.005529225,0.8000111,1.324371,6.716972,2.107446
6,0.0002958163,1.69761E-05,0.000561228,0.0002717368,6.734698E-06,1.536788E-06,6.522328E-05,4.932285E-05,8.496609E-05,6.690318E-06,3.29337E-06,2.477129E-08,1.185526E-05,4.05275E-06,8.153755E-06,0.0003388842,2.324297E-05,1.181064E-05,5.043471E-06,0.0004622554,9.472887E-06,7.580457E-05,0.0004587281,2.306552E-05,6.749963E-05,1.418197E-05,0.0001932553,2.656885E-06,4.928861E-05,9.900303E-07,9.59893E-06,6.595509E-05,5.078722E-05,0.0001000381,0.0001756553,0.0005886793,7.063861E-05,0.0001004872,0.0006216118,0.001072422,0.0002962399,0.0001462919,0.0001312447,0.001509315,0.00151533,0.0003435158,0.001926731,1.402144E-05,0.0009883068,0.00207611,0.0002951776,0.00276271,0.01418846,0.1627996,0.1974019,0.06293742,0.01278447,0.003244801,0.0211299,0.002275558,0.0005806705,0.0157454,0.006007701,0.009648934,0.0709985,0.005442887,0.811312,1.320537,5.540134,2.09656
7,0.0002968588,1.70752E-05,0.0005639548,0.0002721877,6.760445E-06,1.548992E-06,6.546483E-05,4.961764E-05,8.514614E-05,6.715151E-06,3.302704E-06,2.475495E-08,1.204958E-05,4.124985E-06,8.157663E-06,0.0003395197,2.343616E-05,1.186205E-05,4.869639E-06,0.0004631126,9.086219E-06,7.604997E-05,0.0004595383,2.238509E-05,6.784762E-05,1.358242E-05,0.0001941455,2.565936E-06,4.937217E-05,9.947455E-07,9.721835E-06,6.687617E-05,5.068543E-05,9.968034E-05,0.0001765886,0.0006054639,7.09848E-05,0.0001006558,0.0006228943,0.001080581,0.0003021289,0.0001465496,0.0001315163,0.001511691,0.00151827,0.0003446597,0.001958447,1.411551E-05,0.0009968614,0.002092138,0.0002995491,0.002835261,0.01437044,0.1637618,0.1979532,0.06307273,0.01281306,0.003251116,0.02107913,0.002278156,0.000582854,0.01578891,0.005936685,0.009400415,0.07032539,0.005310672,0.8011637,1.319995,4.010241,2.089915
8,0.0002991365,1.724585E-05,0.0005689418,0.000273822,6.81463E-06,1.56753E-06,6.598348E-05,5.012417E-05,8.569012E-05,6.76316E-06,3.327106E-06,2.484581E-08,1.227713E-05,4.213975E-06,8.196304E-06,0.0003415955,2.371049E-05,1.195552E-05,4.847037E-06,0.000466032,8.966885E-06,7.663127E-05,0.0004622493,2.213587E-05,6.849701E-05,1.344364E-05,0.0001958912,2.517728E-06,4.967274E-05,1.00322E-06,9.881867E-06,6.794748E-05,5.089145E-05,9.991331E-05,0.0001782251,0.0006198559,7.153497E-05,0.0001012526,0.0006267991,0.001091246,0.0003084332,0.0001474334,0.0001323399,0.001520102,0.001527312,0.0003471901,0.001979001,1.425397E-05,0.001007556,0.002102214,0.0003001676,0.002857516,0.01440958,0.1664968,0.1994077,0.06348251,0.01289771,0.003271727,0.02065216,0.002290086,0.0005828734,0.01587863,0.005841067,0.009126128,0.06966084,0.005136997,0.7842581,1.324564,2.835271,2.092262
9,0.0002990276,1.727544E-05,0.0005692586,0.0002733805,6.815216E-06,1.573389E-06,6.597961E-05,5.021274E-05,8.557812E-05,6.751666E-06,3.327958E-06,2.474792E-08,1.238056E-05,4.267728E-06,8.175824E-06,0.0003410373,2.377674E-05,1.194495E-05,4.943662E-06,0.0004654853,9.058969E-06,7.663958E-05,0.0004613237,2.213855E-05,6.863521E-05,1.365515E-05,0.0001961682,2.497965E-06,4.960035E-05,1.003318E-06,9.955551E-06,6.828058E-05,5.0845E-05,9.955234E-05,0.0001784513,0.0006236522,7.139368E-05,0.0001010707,0.0006258555,0.001090768,0.0003107279,0.0001471866,0.0001321364,0.001516422,0.001524256,0.0003469589,0.001961559,1.426431E-05,0.001007869,0.002078603,0.0002929589,0.002790323,0.01411898,0.1682008,0.1993827,0.06341336,0.01288531,0.003267786,0.01963721,0.002284043,0.0005737695,0.01582779,0.005634285,0.008631266,0.06789491,0.004855734,0.7472056,1.318043,1.908659,2.076397
10,0.0002995205,1.733252E-05,0.0005706121,0.000273611,6.830306E-06,1.582168E-06,6.611182E-05,5.037382E-05,8.567149E-05,6.749519E-06,3.338774E-06,2.471053E-08,1.248259E-05,4.327902E-06,8.180785E-06,0.0003412814,2.387384E-05,1.195E-05,5.185643E-06,0.0004661522,9.414548E-06,7.684409E-05,0.0004614447,2.253183E-05,6.894902E-05,1.424274E-05,0.0001969406,2.529097E-06,4.965329E-05,1.005088E-06,1.003901E-05,6.857013E-05,5.104193E-05,9.959336E-05,0.0001790532,0.0006246503,7.129597E-05,0.0001011297,0.000626375,0.00109074,0.0003121302,0.0001472932,0.0001322385,0.00151611,0.001524595,0.0003474688,0.001933077,1.429238E-05,0.001008842,0.002049453,0.0002832127,0.002689535,0.01373653,0.1696816,0.1998516,0.0635025,0.01290525,0.00327211,0.01850669,0.00228326,0.000563171,0.01580143,0.005409085,0.008114243,0.06606083,0.004558452,0.7085922,1.314302,1.237152,2.065729
