"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,3.536807,3.891323,3.605361,3.425739,3.426971,3.479262,3.824212,3.731107,3.753947,3.764548,3.483291,3.515985,3.984998,3.782676,3.687338,3.802572,3.857417,3.438754,3.642265,3.702513,3.410643,3.460323,3.360566,3.609404,2.986664,3.487324,3.537872,3.44083,3.433215,3.345896,3.20459,3.624177,3.660519,3.540276,3.459597,3.505195,3.393863,3.094855,3.347939,3.264373,3.275142,3.114715,3.488158,3.43054,3.399705,2.886124,2.890596,3.251604,2.868626,3.333989,2.8749,2.797099,2.69449,2.941368,3.336902,3.262753,2.838445,2.267099,2.23166,2.320285,2.285083,2.243065,2.650177,2.444486,2.791508,3.047802,2.446485,2.064631,2.057504,2.877427,2.011663,2.156565,2.049431,2.050091,1,1,1,1
1981,3.39448,3.750792,3.487752,3.257238,3.359542,3.358544,3.784445,3.638695,3.667932,3.648864,3.387741,3.44486,3.964136,3.703848,3.628047,3.730904,3.773645,3.301673,3.555883,3.647843,3.289104,3.301576,3.268292,3.467072,2.859898,3.397463,3.445037,3.351517,3.320096,3.274495,3.158846,3.597617,3.515894,3.445353,3.422277,3.423037,3.304328,2.984451,3.211283,3.119427,3.104915,2.988189,3.363508,3.322615,3.273324,2.765282,2.792949,3.127801,2.765918,3.253395,2.772141,2.694718,2.670689,2.822336,3.347344,3.166378,2.72826,2.133738,2.109467,2.224767,2.163238,2.119669,2.578329,2.360095,2.707536,2.873924,2.441707,2.061094,2.052882,2.916555,2.006972,2.128596,2.025872,2.042125,1,1,1,1
1982,3.376015,3.696204,3.362621,3.238769,3.343724,3.322915,3.783709,3.597074,3.632867,3.613,3.349706,3.418822,3.957649,3.668481,3.632192,3.695441,3.727201,3.267707,3.542494,3.643881,3.305805,3.290275,3.293902,3.46761,2.811709,3.359289,3.432553,3.323785,3.267153,3.249311,3.14491,3.602165,3.472354,3.415726,3.318892,3.349304,3.276889,2.965841,3.16512,3.062999,3.041621,3.022013,3.337212,3.250057,3.211889,2.763144,2.747362,3.132665,2.748452,3.20299,2.751842,2.710983,2.720726,2.844689,3.189004,3.102548,2.758108,2.200382,2.232821,2.30797,2.224906,2.155202,2.625421,2.398329,2.756172,2.845181,2.456859,2.061196,2.051061,2.937877,2.00962,2.119703,2.038822,2.04107,1,1,1,1
1983,3.448424,3.783171,3.466327,3.341379,3.361131,3.393949,3.79483,3.634176,3.670317,3.661073,3.398428,3.433094,4.022599,3.69644,3.649795,3.700224,3.790193,3.343636,3.571458,3.653958,3.359602,3.368769,3.330337,3.527352,2.899272,3.396152,3.464035,3.364382,3.321932,3.285553,3.176016,3.601738,3.555822,3.437641,3.332115,3.383678,3.304079,3.035444,3.245582,3.150642,3.15458,3.086628,3.393475,3.311958,3.281404,2.833928,2.830359,3.204165,2.823522,3.249862,2.811166,2.772734,2.7076,2.902248,3.224813,3.178273,2.808934,2.246355,2.307128,2.330359,2.333949,2.159041,2.647904,2.448057,2.794534,2.999708,2.437943,2.060831,2.053606,2.915048,2.013606,2.143182,2.056804,2.049645,1,1,1,1
1984,3.392451,3.777405,3.510125,3.25296,3.356586,3.319358,3.797672,3.597132,3.645717,3.649716,3.357113,3.425336,3.99849,3.67876,3.670664,3.703591,3.780005,3.295799,3.564201,3.655279,3.279031,3.284045,3.25103,3.445335,2.844659,3.375377,3.439987,3.351282,3.304701,3.264603,3.159218,3.614635,3.51392,3.423593,3.3369,3.374195,3.309917,2.986393,3.212735,3.107091,3.065568,3.052809,3.37323,3.261565,3.23044,2.77061,2.760284,3.137125,2.76509,3.223708,2.773976,2.718019,2.707951,2.845562,3.258035,3.14026,2.748414,2.14955,2.149567,2.138228,2.1611,2.082425,2.590949,2.376764,2.718863,2.884557,2.453964,2.061588,2.052355,2.934798,2.007512,2.125674,2.027237,2.042039,1,1,1,1
1985,3.38542,3.714494,3.385434,3.258129,3.354059,3.328809,3.795474,3.579617,3.635185,3.620915,3.350867,3.417446,3.994802,3.662207,3.676006,3.680359,3.763801,3.281647,3.544702,3.652187,3.30512,3.306423,3.294801,3.468798,2.837656,3.361949,3.433352,3.337433,3.276396,3.257814,3.154615,3.620935,3.485538,3.404778,3.302058,3.370845,3.290697,2.976561,3.185864,3.097479,3.06433,3.057377,3.347269,3.255314,3.2059,2.771711,2.751899,3.145636,2.763268,3.205684,2.76808,2.714096,2.718158,2.844574,3.18907,3.111964,2.749921,2.209529,2.184881,2.283962,2.216972,2.15283,2.612232,2.405042,2.751756,2.880644,2.453519,2.060711,2.051579,2.927487,2.009939,2.126489,2.040069,2.044192,1,1,1,1
1986,3.363916,3.686062,3.346999,3.239959,3.350018,3.305583,3.782082,3.55332,3.610217,3.59199,3.32397,3.397792,3.978017,3.636078,3.671347,3.652617,3.743923,3.255534,3.528013,3.641524,3.30037,3.294141,3.28931,3.458648,2.818564,3.334592,3.412805,3.316644,3.242784,3.240636,3.144902,3.630466,3.466881,3.385714,3.259697,3.343354,3.265487,2.962544,3.158128,3.070436,3.039337,3.052389,3.320329,3.216832,3.1618,2.756556,2.723518,3.136922,2.745436,3.187995,2.747797,2.698651,2.712611,2.832098,3.16261,3.099525,2.736969,2.203898,2.208301,2.287581,2.228712,2.169206,2.598106,2.39757,2.745625,2.863623,2.446039,2.05757,2.048796,2.919531,2.009778,2.121096,2.039356,2.043651,1,1,1,1
1987,3.449475,3.761108,3.441861,3.325469,3.387719,3.387152,3.863593,3.627898,3.698463,3.6911,3.395203,3.454758,4.039618,3.703431,3.739694,3.735326,3.829864,3.355274,3.597143,3.694466,3.353253,3.352156,3.32991,3.505334,2.886371,3.414612,3.485747,3.370289,3.330358,3.289931,3.177241,3.692914,3.533376,3.468139,3.321206,3.410028,3.34331,3.01404,3.236576,3.165177,3.117189,3.15325,3.41131,3.298472,3.244774,2.808762,2.772012,3.190384,2.802423,3.225934,2.811219,2.756535,2.752559,2.891606,3.221326,3.131595,2.783881,2.227545,2.268353,2.298758,2.277916,2.1571,2.639621,2.445363,2.779715,2.927437,2.47715,2.066095,2.054766,2.941526,2.011972,2.134594,2.048487,2.045177,1,1,1,1
1988,3.479316,3.796595,3.500614,3.373725,3.380826,3.437257,3.900646,3.665376,3.740099,3.732042,3.427671,3.458137,4.068164,3.728682,3.757238,3.75979,3.910621,3.391165,3.617675,3.702732,3.373599,3.389113,3.34175,3.525252,2.934869,3.440812,3.507208,3.383355,3.369206,3.311545,3.19753,3.706558,3.564718,3.479071,3.379902,3.449026,3.351777,3.038596,3.269063,3.21399,3.186663,3.160958,3.436891,3.352797,3.290092,2.828881,2.812425,3.215359,2.824287,3.250056,2.836246,2.771956,2.73957,2.910801,3.261868,3.174657,2.793887,2.240875,2.268008,2.312118,2.292513,2.132387,2.630255,2.459291,2.774711,2.981153,2.470619,2.069987,2.059353,2.952078,2.012769,2.152826,2.052102,2.049884,1,1,1,1
1989,3.382542,3.722845,3.402454,3.266109,3.342442,3.314687,3.820185,3.552597,3.626907,3.61852,3.317325,3.365008,4.001725,3.64306,3.721101,3.674153,3.784048,3.27769,3.565827,3.65865,3.317835,3.311549,3.298341,3.474826,2.813506,3.330274,3.423613,3.305374,3.241384,3.234621,3.150635,3.697647,3.488199,3.388968,3.251837,3.327121,3.267083,2.975413,3.164576,3.072433,3.046985,3.09701,3.342292,3.192635,3.108972,2.769177,2.703554,3.155628,2.754624,3.174644,2.753923,2.729947,2.734568,2.859369,3.16828,3.110816,2.761738,2.229472,2.278341,2.223212,2.251019,2.163102,2.612253,2.421106,2.762135,2.910597,2.453826,2.056358,2.047286,2.953755,2.011946,2.117624,2.047508,2.045753,1,1,1,1
