"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Pelagic coastal piscivores"

timestep\group,"Yellowfin tuna","Other tunas",Billfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)","Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders","Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus,
1,0.0001186491,0.0001096037,0.0001192217,0.0007222756,0.001247786,0.0004492087,9.515808E-05,0.01142046,0.0001043017,0.001146864,0.0001255769,0.0001260123,0.0001026335,0.001698527,0.001527163,1.895844E-05,0.0002326786,0.0002727176,1.496791E-05,1.466801E-05,0.0001178483,0.0005283027,0.0004475597,0.0001278804,0.009754544,0.01093921,0.01159406,0.0001292795,0.001065578,0.0130317,0.005790117,0.001127248,0.0133794,0.00127903,0.01104077,0.001382482,0.05532021,0.0001234108,0.001755036,0.07314628,0.03450819,0.04138559,0.02100937,3.100047E-05,0.0462735,0.01239591,0.01694988,0.08615988,0.0004116249,0.006965571,0.01015463,0.01280262,0.02514673,0.0326375,0.06917795,0.03916438,0.013168,0.01116893,0.01606806,0.08427323
2,0.0001173394,0.0001049841,0.0001155515,0.0006896749,0.001197751,0.000427367,9.11372E-05,0.01105383,9.950137E-05,0.001108655,0.0001182361,0.0001215878,9.487146E-05,0.001639993,0.001479595,1.809202E-05,0.0002244992,0.0002610254,1.438958E-05,1.390695E-05,0.0001141514,0.000509911,0.0004258408,0.0001222111,0.009346109,0.01050118,0.01109215,0.000123539,0.0010237,0.01246934,0.005588043,0.00108227,0.01292426,0.00123685,0.01059627,0.001343725,0.05362553,0.0001177843,0.001672207,0.07020983,0.03522917,0.04178249,0.0213011,3.092203E-05,0.04516309,0.01190259,0.01629783,0.08651356,0.0004159628,0.007284723,0.01022055,0.01175909,0.02499515,0.03225193,0.0792587,0.03889779,0.01550626,0.01209052,0.01817491,0.08817644
3,0.0001116304,9.629517E-05,0.000107093,0.000632051,0.00110065,0.0003890595,8.379614E-05,0.01016599,9.091608E-05,0.001027586,0.0001070752,0.0001123612,8.498458E-05,0.001520031,0.001350926,1.651304E-05,0.0002073494,0.0002393468,1.333421E-05,1.275027E-05,0.0001059951,0.000473832,0.0003888363,0.0001121067,0.008589693,0.009700997,0.01020799,0.0001132507,0.000944984,0.01154034,0.005211422,0.000995993,0.01211927,0.001149477,0.009825149,0.00127656,0.05086575,0.0001077555,0.001539818,0.06521085,0.03589099,0.04185753,0.02138218,3.053161E-05,0.04309628,0.01106815,0.01529404,0.08747119,0.0004191088,0.007751458,0.01030779,0.01046505,0.02465542,0.03166908,0.1005263,0.03916878,0.01957566,0.01220577,0.02162343,0.09356254
4,0.0001101658,9.147332E-05,0.0001025737,0.0006007777,0.001047307,0.0003666309,8.040746E-05,0.00972657,8.636124E-05,0.0009917066,0.0001001635,0.0001076394,7.911849E-05,0.001464066,0.001274854,1.558914E-05,0.000198427,0.0002272035,1.287766E-05,1.22396E-05,0.0001022412,0.0004587873,0.0003679247,0.0001064767,0.00818052,0.009291342,0.009767305,0.0001075538,0.0009052696,0.01110334,0.005053006,0.0009498763,0.0118539,0.001106582,0.009443551,0.001263616,0.05078195,0.0001022489,0.001486289,0.0630283,0.03823753,0.04344153,0.02213162,3.108517E-05,0.04267229,0.01062688,0.01501303,0.09767856,0.0004292948,0.008133139,0.01048809,0.009720775,0.02486854,0.03145278,0.1098789,0.0381683,0.01881662,0.01077981,0.01941529,0.09083663
5,0.000112079,8.978224E-05,0.0001013449,0.0005906035,0.001029509,0.0003568569,7.745106E-05,0.009631937,8.190583E-05,0.0009928892,9.471967E-05,0.0001064642,7.494196E-05,0.001457441,0.001239065,1.518983E-05,0.0001964391,0.0002227694,1.246861E-05,1.213929E-05,0.0001018048,0.0004602795,0.0003598294,0.0001044069,0.008048242,0.009192429,0.009690719,0.0001055079,0.0008973043,0.01103085,0.005064256,0.000935965,0.01199945,0.001099323,0.009359371,0.001289596,0.05268972,0.0001002232,0.001488362,0.06289,0.04027344,0.0450528,0.02290468,3.178542E-05,0.04327672,0.01047913,0.01520848,0.1148913,0.0004411565,0.008363892,0.01068229,0.009353525,0.02543406,0.03137564,0.1060913,0.03652187,0.0159546,0.009523581,0.01577827,0.0836772
6,0.0001192031,9.244591E-05,0.000105,0.0006085367,0.001061448,0.0003644047,7.554421E-05,0.01001585,7.827922E-05,0.001045329,9.248731E-05,0.0001103548,7.357472E-05,0.001519157,0.001262312,1.552341E-05,0.000204412,0.0002289675,1.225274E-05,1.254064E-05,0.0001060682,0.0004825573,0.0003686297,0.000107103,0.008293855,0.009501704,0.01008847,0.0001083866,0.0009313498,0.01138151,0.005279586,0.0009666331,0.01259934,0.001139863,0.009638943,0.001353421,0.05638238,0.0001027896,0.001551002,0.0650221,0.04198422,0.04677518,0.02380297,3.28306E-05,0.04471128,0.0106927,0.01584782,0.1343833,0.0004500621,0.008275552,0.01075985,0.009354135,0.02619804,0.03125112,0.08888158,0.03416164,0.01203638,0.007908251,0.0117123,0.07352894
7,0.0001298631,9.774743E-05,0.0001117648,0.0006428566,0.001123461,0.0003821383,7.385563E-05,0.01066561,7.486378E-05,0.001127708,9.229713E-05,0.0001172615,7.400928E-05,0.001620198,0.001320122,1.629432E-05,0.0002187305,0.0002415148,1.205994E-05,1.316646E-05,0.0001129763,0.0005162138,0.0003870594,0.0001125389,0.008761996,0.01004149,0.01076637,0.0001141472,0.0009897704,0.01192855,0.005594026,0.001023853,0.01339843,0.001207902,0.01010316,0.001428532,0.06054517,0.00010793,0.001639313,0.06811249,0.04271812,0.048013,0.02456886,3.387205E-05,0.04613059,0.01107533,0.01660127,0.149865,0.0004524073,0.007972857,0.01070547,0.009493757,0.0269059,0.03090625,0.0669173,0.03169109,0.009175791,0.006767172,0.008947164,0.06353955
8,0.0001419473,0.0001035911,0.0001193725,0.0006794599,0.001191487,0.0004016617,7.268299E-05,0.01133775,7.214292E-05,0.001213445,9.357784E-05,0.0001247031,7.568923E-05,0.001725599,0.001384954,1.715164E-05,0.0002346985,0.0002552277,1.19028E-05,1.373289E-05,0.0001201141,0.0005495985,0.0004067277,0.0001183518,0.009266688,0.01060532,0.01148159,0.0001203706,0.001051028,0.01242188,0.005890375,0.001085795,0.01410718,0.001278553,0.01055824,0.001488765,0.06374253,0.0001132814,0.001713286,0.07073779,0.04233027,0.04835596,0.025008,3.460417E-05,0.04681063,0.01143497,0.01712858,0.1557093,0.0004469174,0.007584279,0.01053086,0.009551194,0.02739234,0.03035808,0.04920758,0.02982596,0.008186163,0.006992653,0.008217364,0.05781552
9,0.0001579285,0.0001113322,0.0001294737,0.0007264987,0.001281206,0.0004281836,7.462926E-05,0.01218621,7.268042E-05,0.001316724,9.854443E-05,0.0001343739,8.033808E-05,0.001857511,0.00147747,1.832475E-05,0.0002553321,0.0002733356,1.219055E-05,1.442074E-05,0.0001291326,0.0005892314,0.0004325057,0.0001259857,0.009926514,0.01131818,0.01235372,0.0001285613,0.00112717,0.01300023,0.006233016,0.001166641,0.01485975,0.001367031,0.01112507,0.001548395,0.06647428,0.0001203747,0.001794078,0.07371045,0.04184227,0.04852973,0.0254501,3.544563E-05,0.04733521,0.01190515,0.01762772,0.1537281,0.0004364911,0.00704837,0.01022725,0.009621313,0.02781163,0.02978165,0.0353018,0.0281487,0.00703214,0.006780888,0.007403243,0.05333596
10,0.0001768937,0.0001198797,0.0001408644,0.00077675,0.001380102,0.0004573188,7.931261E-05,0.01306823,7.59967E-05,0.001421547,0.0001060463,0.0001449148,8.69073E-05,0.001996856,0.00158237,1.963059E-05,0.0002780366,0.0002931455,1.283855E-05,1.507777E-05,0.0001386667,0.000630212,0.0004600451,0.0001342294,0.01064605,0.0120748,0.01325514,0.0001374888,0.001207138,0.01356279,0.006569439,0.001255147,0.0155459,0.001461823,0.01171386,0.001598523,0.06843567,0.00012813,0.001867979,0.07656842,0.04102885,0.04832264,0.02576958,3.619463E-05,0.04763028,0.01238724,0.01801091,0.1466809,0.000422879,0.006520797,0.009889684,0.009645864,0.0281656,0.02923173,0.02443643,0.0269874,0.006220913,0.006738538,0.006965235,0.05032762
