"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:39 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1980,0.02104929,0.02132022,0.02151972,0.01504806,0.01289191,0.09773453,0.009219941,0.001630228,0.03878136,0.02785044,0.02206807,0.001840243,0.004074072,0.000485085,0.006416132,0.003415974,0.01680098,0.06508914,0.03143511,0.01128823,0.0007576899,0.1588075,0.001362212,0.07342011,0.03472768,0.003053947,0.0201915,0.003284645,0.0297859,0.0001940486,0.05147592,0.001444273,0.007606091,0.01333937,0.003397155,0.02102236,0.04809717,0.08234853,0.01576332,0.01419773,0.0932171,0.1164705,0.03796584,0.02783703,0.02745578,0.1920065,0.2845891,0.1242904,0.1931903,0.007410602,0.06122415,0.1755218,0.02307253,0.1459171,0.01803987,0.0475914,0.6846526,2.691417,5.766165,2.535864,0.6427193,0.176651,0.7956576,0.2967498,0.07907105,1.669717,0.0960504,0.07581374,0.5772752,0.2078373,14.31267,19.03287,17.23883,17.29769,31.53054,138.2016,22.49331,97.27237
1981,0.02109395,0.02152426,0.02124633,0.01524299,0.01277027,0.09912864,0.009379537,0.001629907,0.03908258,0.02759281,0.02370628,0.001700505,0.006671829,0.000455883,0.005689124,0.003945873,0.02216252,0.06132546,0.03365558,0.01077494,0.0006681053,0.1501739,0.001116146,0.06998923,0.03249458,0.002951556,0.02141103,0.003097573,0.03024922,0.000175034,0.04986119,0.001116971,0.008055044,0.01477462,0.002621373,0.01711154,0.04674974,0.08089953,0.01430305,0.01333846,0.09184513,0.1101193,0.03669467,0.02682224,0.02566821,0.1616412,0.2445347,0.1256916,0.1594343,0.00728288,0.06122293,0.1576077,0.01812403,0.1089209,0.01720435,0.03668702,0.5596241,1.884311,6.112016,2.451367,0.6335667,0.1808028,0.592086,0.2524225,0.05844811,0.706533,0.06944858,0.04841239,0.4154308,0.1325717,12.58194,14.96127,7.266643,16.34037,25.10078,118.9124,25.21202,85.86813
1982,0.02073772,0.02051624,0.02017288,0.01480924,0.01256822,0.09701743,0.009255023,0.00146611,0.03813531,0.02610891,0.02382178,0.00150664,0.008925605,0.0004584277,0.003912087,0.004100584,0.02669992,0.05435133,0.03177201,0.0092467,0.0005644804,0.1412235,0.0007812819,0.06017678,0.0310279,0.003008793,0.02078528,0.003150352,0.02898431,0.0001728965,0.04365004,0.0007460102,0.006942682,0.01615001,0.002475396,0.014483,0.04177852,0.07413071,0.01221329,0.01222184,0.08244292,0.0982229,0.03326729,0.02428586,0.02098134,0.1632204,0.2124313,0.1169029,0.1401866,0.006777604,0.05901014,0.1501107,0.01600372,0.09918422,0.01639108,0.03414143,0.5367388,1.449126,3.79483,3.105772,0.8014312,0.2289274,0.6291701,0.2555276,0.06216857,0.5313163,0.07495671,0.04936211,0.4278617,0.1398492,12.29256,16.40405,11.55937,18.78998,27.26331,126.0239,26.1071,91.28245
1983,0.0207469,0.0202165,0.02018219,0.01472988,0.0124978,0.09701211,0.009192475,0.001258021,0.03753052,0.02492768,0.02493558,0.001427013,0.01126932,0.0004802644,0.002746736,0.00411044,0.03112345,0.05149155,0.03097721,0.008376445,0.0007220149,0.1590727,0.0009129427,0.06450089,0.031498,0.003266922,0.02093538,0.003529927,0.03048733,0.0001832748,0.03917437,0.0006774899,0.006556362,0.01693315,0.002920205,0.01570526,0.04235809,0.07623156,0.01135444,0.01218595,0.08076247,0.09573323,0.03322935,0.02346599,0.01905092,0.1871751,0.2200907,0.1120672,0.1557477,0.006638945,0.06191063,0.1609625,0.0174436,0.1262216,0.01668489,0.03907276,0.6229143,1.961301,4.882286,2.571306,1.402683,0.3782721,0.8297071,0.2893157,0.08002933,1.205891,0.09918478,0.07390203,0.5558894,0.1640379,14.05126,19.56869,22.62911,20.03549,38.80394,128.8524,29.76219,105.0835
1984,0.02102549,0.02077611,0.02036486,0.0151237,0.0125168,0.09859169,0.009191873,0.001102362,0.0373101,0.02416864,0.02616428,0.001367546,0.01492195,0.0004991198,0.002006403,0.004053459,0.0361172,0.04972371,0.03234458,0.008055479,0.0007115256,0.162733,0.000930136,0.06583398,0.03200995,0.003019724,0.02231341,0.00324024,0.03187397,0.0001630436,0.03538239,0.0006512618,0.007117627,0.01884141,0.002591521,0.01641261,0.04010756,0.07450934,0.01080837,0.01243198,0.08244023,0.09329828,0.0347718,0.02366121,0.01742073,0.1891878,0.2115662,0.1132891,0.1594999,0.006517374,0.06495869,0.1612022,0.01658615,0.1299096,0.01642885,0.03614083,0.6347823,4.045314,5.978173,1.971793,0.6519434,0.3797752,0.753965,0.2935486,0.07647083,0.8673903,0.08664405,0.05500126,0.4923447,0.1545978,13.1733,17.74662,8.354917,19.91895,30.12794,118.7024,29.05823,96.02109
1985,0.0208836,0.02025986,0.01952537,0.01500521,0.01245191,0.09733623,0.008997717,0.001023866,0.03618059,0.02229278,0.02565597,0.001271114,0.0175076,0.0005136932,0.001446628,0.003879395,0.04027187,0.04434493,0.03130744,0.007363992,0.0006342994,0.1507217,0.0009286797,0.06076908,0.03147045,0.002900075,0.02203401,0.003369712,0.03138294,0.0001523184,0.03180506,0.000433678,0.00630217,0.02051901,0.002391022,0.01720588,0.03571406,0.06598772,0.01013947,0.01189877,0.0781933,0.08210834,0.03344022,0.02190011,0.0145213,0.1824546,0.1891336,0.1068721,0.1474388,0.006138213,0.06580587,0.152326,0.01485823,0.1220932,0.01569677,0.03222916,0.6196274,2.1857,5.697723,3.097898,0.5645272,0.231549,0.7607465,0.294544,0.07283569,0.5968744,0.08350941,0.05660712,0.4630362,0.1596093,12.18676,17.41527,12.69494,19.36264,29.86168,121.0715,27.54884,94.35871
1986,0.02073191,0.01963132,0.01869884,0.01481496,0.01240143,0.09544042,0.008726656,0.0009279952,0.03497075,0.01980286,0.02417857,0.001173653,0.01952134,0.0005241017,0.001034557,0.003563727,0.043141,0.04050024,0.02739201,0.006601298,0.0005913794,0.1456204,0.0006850275,0.05294714,0.03084119,0.00288346,0.0209908,0.003508361,0.03067298,0.0001436033,0.02961958,0.0002679363,0.005100962,0.01736467,0.002191473,0.01614765,0.03421843,0.05832892,0.009740395,0.01141512,0.07426091,0.07098901,0.03213581,0.01987701,0.01232675,0.1766851,0.1703153,0.0928305,0.1383853,0.005753805,0.06555425,0.1443821,0.01338781,0.1181169,0.01511285,0.02971157,0.6072412,1.820013,4.956378,2.481572,0.9240797,0.1948059,0.8068304,0.291231,0.0704842,0.5217999,0.08226486,0.05906053,0.4525021,0.1652078,11.26636,17.39422,12.68598,19.49398,29.99549,127.1032,28.02514,96.69211
1987,0.02073088,0.01927794,0.01827878,0.01470488,0.01239109,0.09431542,0.008400105,0.0008591994,0.03396778,0.01739565,0.02156162,0.00108732,0.02198965,0.0005310735,0.0007012922,0.003183061,0.04461461,0.03946835,0.02168334,0.006252781,0.0006203886,0.1508787,0.000568557,0.05127908,0.0307048,0.002813169,0.02126626,0.003414243,0.03115784,0.0001289649,0.02833344,0.0001586573,0.004658221,0.01294512,0.002115868,0.01568918,0.03496139,0.05296909,0.009060691,0.01130717,0.07159965,0.06572402,0.03183391,0.01880535,0.01100488,0.180608,0.1605446,0.08419157,0.1393417,0.005267747,0.06603292,0.1425657,0.01263159,0.1252828,0.01497059,0.03062686,0.6261511,1.246072,3.778191,2.439618,0.8641692,0.3184343,0.8784125,0.2927596,0.07397643,0.6444266,0.07892299,0.04677111,0.427701,0.1417069,10.13558,16.60093,12.87156,17.08388,24.00836,113.718,21.44021,82.49412
1988,0.02060449,0.01912922,0.01802428,0.01458434,0.01230651,0.0930301,0.008031542,0.0007862025,0.03312235,0.0155378,0.01948622,0.0009990676,0.02504854,0.000521259,0.0006068166,0.002926256,0.04507187,0.03766517,0.01757014,0.005900476,0.0006715487,0.1537919,0.0007246446,0.0501125,0.02929504,0.002657442,0.02130521,0.003426183,0.03168987,0.0001239569,0.02730715,7.681605E-05,0.00449527,0.01018565,0.002123222,0.01546106,0.03580647,0.04869625,0.008474644,0.01099542,0.07027233,0.06226165,0.03098496,0.01786113,0.009768144,0.1679639,0.148655,0.08541331,0.1334708,0.00436436,0.0637823,0.1339867,0.01073844,0.1233956,0.01484952,0.02717808,0.6013664,1.772138,3.981806,2.025004,0.7680497,0.3108748,0.8752301,0.2721368,0.06674446,0.7569885,0.07157589,0.03838523,0.3925456,0.100438,9.45025,14.87285,13.07142,15.03041,25.97229,95.6869,23.13049,77.78925
1989,0.02041971,0.01902465,0.01769866,0.01443693,0.01219888,0.09079411,0.007539017,0.0006868693,0.03217157,0.01414469,0.01768753,0.0009168278,0.02770445,0.0005040056,0.0005417447,0.002711835,0.0455013,0.03665574,0.0135145,0.005219819,0.0006022002,0.1453416,0.0007393152,0.04508882,0.02851234,0.00255621,0.02068095,0.003273718,0.02935752,0.0001154504,0.02604064,3.320429E-05,0.004296614,0.007369787,0.002129488,0.01421568,0.03365258,0.04330516,0.007876419,0.01081301,0.06927261,0.06018567,0.0298464,0.01718062,0.008637845,0.1691719,0.1422911,0.08633386,0.129768,0.003646745,0.05971994,0.1306912,0.009457813,0.1212289,0.0145911,0.02667253,0.5924889,2.091491,4.380236,2.130529,0.6440048,0.2720347,0.833648,0.2732569,0.0673153,0.6841438,0.07874332,0.02947393,0.439739,0.1151633,9.088179,16.47434,15.84894,20.25588,31.38059,111.2152,28.51642,96.03141
