"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"7/27/2023 4:35:40 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,spa_01_adjTry3
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"Prey of Mullet"

timestep\group,"Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus,
1,0.1022066,0.1329617,0.1203877,0.122158,0.1404327,0.2276911,0.09753592
2,0.09327027,0.1406796,0.1104183,0.1328418,0.1403871,0.2378374,0.0943711
3,0.08172131,0.1592121,0.099213,0.149643,0.1264619,0.2524905,0.089646
4,0.08441219,0.1809911,0.1005489,0.1495987,0.1161587,0.2357819,0.09099232
5,0.09340113,0.1938367,0.1067188,0.1406972,0.1138294,0.2125394,0.09360125
6,0.1103869,0.1926907,0.1184457,0.1259471,0.1121572,0.187204,0.09824297
7,0.1297473,0.1724198,0.1305923,0.1141131,0.1140654,0.1699643,0.1014691
8,0.139212,0.1384939,0.1342533,0.1112046,0.1287475,0.1705121,0.1012685
9,0.1501172,0.1092132,0.1392735,0.1050048,0.1372343,0.1688589,0.1028993
10,0.1579679,0.08104919,0.1431541,0.09958831,0.1462092,0.1703219,0.1041141
11,0.1485408,0.05583818,0.1363434,0.1022692,0.1666161,0.1911167,0.1033294
12,0.1734781,0.04121235,0.1538695,0.08587738,0.1483486,0.1665554,0.1105603
13,0.1508212,0.02552694,0.1409148,0.09173097,0.177237,0.201158,0.1040944
14,0.1130573,0.0174399,0.1184511,0.1080497,0.1954862,0.265036,0.1009748
15,0.1066168,0.01598543,0.1233958,0.1097667,0.1801395,0.2803887,0.1078272
16,0.09162354,0.01779501,0.1203635,0.1217301,0.1654196,0.3161352,0.1052364
17,0.0792105,0.02750481,0.1167935,0.1398336,0.1330811,0.3538287,0.1009593
18,0.08175009,0.05365719,0.1247314,0.1415027,0.1089132,0.3410487,0.1017877
19,0.09023571,0.08983463,0.1345884,0.1328927,0.09950386,0.3021328,0.1020844
20,0.1055239,0.1196218,0.1477124,0.1172142,0.09524515,0.2556397,0.102906
21,0.1227659,0.1341057,0.1591046,0.1028638,0.09372614,0.2194711,0.1017768
22,0.1196242,0.1269893,0.1478862,0.1068378,0.1147933,0.2229761,0.0957293
23,0.1237441,0.120266,0.1464459,0.1035062,0.1246294,0.2156104,0.09674276
24,0.1089014,0.1091899,0.1297719,0.1140536,0.1443264,0.238904,0.09408694
25,0.09691827,0.09871231,0.1231707,0.1218427,0.1450707,0.2643749,0.09498045
26,0.09169833,0.0998074,0.1235836,0.1257247,0.1358551,0.2752927,0.09682589
27,0.08938018,0.1066944,0.1258153,0.1280741,0.1260287,0.2779739,0.09721404
28,0.09501553,0.1157079,0.1346646,0.1226341,0.1184352,0.2627696,0.09941503
29,0.09383713,0.1198931,0.1339689,0.1246512,0.1170697,0.2638942,0.09674936
30,0.09907174,0.1237122,0.1392812,0.1204525,0.1144425,0.252493,0.09786565
31,0.1110708,0.1255628,0.1509178,0.1099833,0.1112309,0.2311287,0.1000832
32,0.1209731,0.1198763,0.1585514,0.1023059,0.1129976,0.2185306,0.09970221
33,0.133714,0.1108434,0.16796,0.0930067,0.1131224,0.2043286,0.09983648
34,0.1382121,0.09635115,0.1685883,0.08916377,0.1213624,0.2051156,0.09795354
35,0.1052191,0.07471626,0.1341835,0.1109562,0.1489669,0.2710238,0.0908115
36,0.08988419,0.07320949,0.1236912,0.1248088,0.1369167,0.3038328,0.09372905
37,0.08182319,0.09917641,0.1173417,0.136524,0.1178954,0.3083222,0.09317484
38,0.08092655,0.1346046,0.1166631,0.1400283,0.1046312,0.2878776,0.09240292
39,0.07880978,0.1693429,0.1121312,0.1452632,0.09602147,0.2703159,0.08864544
40,0.07758468,0.1982652,0.1070328,0.1504569,0.08954296,0.2548742,0.08525199
41,0.079182,0.2193318,0.1043555,0.152021,0.08623224,0.2388862,0.08356717
42,0.09140301,0.2304974,0.1120969,0.1393231,0.08725992,0.210067,0.08720634
43,0.1143007,0.2305726,0.1284118,0.1186438,0.08360724,0.1772036,0.09231026
44,0.1448929,0.2062235,0.1487576,0.1005122,0.07853759,0.1507504,0.09578348
45,0.1701079,0.1645932,0.1615199,0.09090915,0.08387399,0.1398162,0.094334
46,0.1560208,0.1127112,0.1443111,0.1021792,0.1269465,0.1751173,0.0896894
47,0.1073475,0.07376999,0.1083719,0.1316297,0.1661327,0.2599273,0.08773326
48,0.1021264,0.0644304,0.112173,0.1352202,0.1520133,0.2739445,0.09832002
49,0.1038592,0.06001065,0.1247735,0.1297494,0.1406058,0.2742051,0.1034598
50,0.0982171,0.05749848,0.1276196,0.1331375,0.1320759,0.2910421,0.101728
51,0.09395131,0.05952495,0.1291909,0.1379728,0.1197747,0.3046494,0.10027
52,0.0924406,0.06738337,0.1316485,0.1409896,0.1069397,0.3094199,0.09896751
53,0.09528977,0.07936262,0.1366177,0.138897,0.09811366,0.3004819,0.09861516
54,0.1047018,0.09155762,0.146515,0.1291269,0.09433358,0.2762563,0.09988449
